"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000477","0.133","0.19","1.01"
"2","0.00000479","0.149","0.212","1"
"3","0.00000488","0.163","0.231","1"
"4","0.00000496","0.174","0.246","0.999"
"5","0.00000505","0.183","0.257","0.997"
"6","0.00000515","0.19","0.268","0.996"
"7","0.00000525","0.197","0.277","0.994"
"8","0.00000534","0.201","0.282","0.992"
"9","0.00000544","0.204","0.286","0.992"
"10","0.00000555","0.206","0.289","0.991"
"11","0.00000565","0.208","0.291","0.99"
"12","0.00000575","0.209","0.292","0.989"
"13","0.00000586","0.209","0.293","0.989"
"14","0.00000598","0.21","0.294","0.989"
"15","0.00000609","0.211","0.295","0.988"
"16","0.00000619","0.211","0.294","0.988"
"17","0.00000631","0.209","0.292","0.988"
"18","0.00000642","0.209","0.291","0.987"
"19","0.00000654","0.207","0.289","0.987"
"20","0.00000666","0.208","0.29","0.987"
"21","0.00000679","0.208","0.291","0.986"
"22","0.00000692","0.209","0.291","0.986"
"23","0.00000704","0.207","0.288","0.985"
"24","0.00000717","0.205","0.285","0.984"
"25","0.00000731","0.204","0.283","0.983"
"26","0.00000745","0.201","0.279","0.983"
"27","0.00000758","0.196","0.274","0.987"
"28","0.00000772","0.194","0.27","0.986"
"29","0.00000787","0.191","0.266","0.986"
"30","0.00000801","0.189","0.263","0.986"
"31","0.00000816","0.184","0.257","0.985"
"32","0.00000831","0.181","0.252","0.985"
"33","0.00000846","0.182","0.254","0.985"
"34","0.00000862","0.183","0.255","0.984"
"35","0.00000879","0.183","0.255","0.984"
"36","0.00000896","0.182","0.253","0.985"
"37","0.00000908","0.173","0.241","0.984"
"38","0.00000924","0.172","0.239","0.984"
"39","0.00000947","0.176","0.245","0.983"
"40","0.00000962","0.174","0.241","0.982"
"41","0.0000098","0.171","0.238","0.982"
"42","0.00000998","0.169","0.234","0.982"
"43","0.0000102","0.147","0.204","0.982"
"44","0.0000104","0.151","0.211","0.983"
"45","0.0000105","0.16","0.222","0.982"
"46","0.0000108","0.161","0.224","0.981"
"47","0.000011","0.159","0.221","0.981"
"48","0.0000112","0.156","0.216","0.981"
"49","0.0000114","0.155","0.215","0.981"
"50","0.0000116","0.155","0.214","0.981"
"51","0.0000118","0.155","0.215","0.98"
"52","0.000012","0.153","0.212","0.98"
"53","0.0000122","0.151","0.21","0.985"
"54","0.0000125","0.151","0.21","0.985"
"55","0.0000127","0.149","0.207","0.984"
"56","0.0000129","0.147","0.204","0.984"
"57","0.0000131","0.151","0.211","0.99"
"58","0.0000134","0.152","0.213","0.989"
"59","0.0000136","0.149","0.209","0.988"
"60","0.0000139","0.148","0.207","0.988"
"61","0.0000142","0.144","0.201","0.988"
"62","0.0000144","0.14","0.196","0.988"
"63","0.0000147","0.14","0.195","0.988"
"64","0.000015","0.138","0.193","0.988"
"65","0.0000152","0.138","0.192","0.988"
"66","0.0000155","0.14","0.196","0.987"
"67","0.0000158","0.141","0.196","0.987"
"68","0.0000161","0.141","0.196","0.986"
"69","0.0000164","0.141","0.196","0.986"
"70","0.0000167","0.14","0.195","0.986"
"71","0.000017","0.139","0.193","0.986"
"72","0.0000173","0.139","0.193","0.985"
"73","0.0000177","0.137","0.19","0.985"
"74","0.000018","0.134","0.187","0.985"
"75","0.0000183","0.131","0.183","0.987"
"76","0.0000186","0.128","0.178","0.987"
"77","0.000019","0.122","0.17","0.986"
"78","0.0000193","0.119","0.166","0.986"
"79","0.0000197","0.12","0.167","0.986"
"80","0.0000201","0.119","0.167","0.986"
"81","0.0000204","0.117","0.163","0.987"
"82","0.0000208","0.117","0.163","0.986"
"83","0.0000212","0.117","0.163","0.986"
"84","0.0000216","0.119","0.166","0.985"
"85","0.000022","0.122","0.17","0.984"
"86","0.0000224","0.122","0.169","0.983"
"87","0.0000228","0.12","0.166","0.982"
"88","0.0000232","0.118","0.163","0.98"
"89","0.0000237","0.119","0.165","0.98"
"90","0.0000241","0.121","0.168","0.979"
"91","0.0000246","0.126","0.177","0.992"
"92","0.000025","0.124","0.174","0.991"
"93","0.0000255","0.12","0.168","0.989"
"94","0.0000259","0.118","0.165","0.988"
"95","0.0000264","0.118","0.165","0.987"
"96","0.0000269","0.122","0.17","0.986"
"97","0.0000274","0.126","0.175","0.985"
"98","0.0000279","0.131","0.182","0.985"
"99","0.0000285","0.141","0.196","0.984"
"100","0.000029","0.149","0.207","0.982"
"101","0.0000295","0.149","0.206","0.981"
"102","0.0000301","0.14","0.195","0.981"
"103","0.0000306","0.135","0.188","0.98"
"104","0.0000312","0.132","0.183","0.98"
"105","0.0000318","0.137","0.189","0.98"
"106","0.0000324","0.138","0.191","0.979"
"107","0.000033","0.128","0.177","0.982"
"108","0.0000335","0.114","0.159","0.982"
"109","0.0000342","0.116","0.161","0.987"
"110","0.0000348","0.117","0.163","0.987"
"111","0.0000355","0.117","0.164","0.987"
"112","0.0000361","0.12","0.167","0.987"
"113","0.0000368","0.123","0.171","0.986"
"114","0.0000375","0.123","0.171","0.985"
"115","0.0000382","0.126","0.175","0.984"
"116","0.0000389","0.127","0.177","0.984"
"117","0.0000396","0.127","0.176","0.983"
"118","0.0000403","0.13","0.18","0.98"
"119","0.0000411","0.129","0.178","0.98"
"120","0.0000418","0.126","0.175","0.979"
"121","0.0000426","0.122","0.171","0.985"
"122","0.0000434","0.118","0.164","0.985"
"123","0.0000442","0.118","0.164","0.984"
"124","0.000045","0.116","0.162","0.984"
"125","0.0000459","0.118","0.164","0.984"
"126","0.0000467","0.115","0.159","0.984"
"127","0.0000476","0.116","0.161","0.984"
"128","0.0000485","0.115","0.16","0.984"
"129","0.0000494","0.112","0.155","0.984"
"130","0.0000503","0.109","0.152","0.984"
"131","0.0000512","0.11","0.154","0.985"
"132","0.0000522","0.114","0.158","0.984"
"133","0.0000531","0.114","0.158","0.984"
"134","0.0000541","0.117","0.163","0.984"
"135","0.0000551","0.117","0.163","0.983"
"136","0.0000561","0.117","0.164","0.988"
"137","0.0000572","0.113","0.158","0.989"
"138","0.0000582","0.113","0.158","0.988"
"139","0.0000593","0.118","0.165","0.986"
"140","0.0000604","0.126","0.176","0.984"
"141","0.0000615","0.127","0.177","0.982"
"142","0.0000627","0.128","0.178","0.981"
"143","0.0000638","0.125","0.173","0.98"
"144","0.000065","0.124","0.172","0.978"
"145","0.0000662","0.122","0.168","0.978"
"146","0.0000675","0.124","0.172","0.982"
"147","0.0000687","0.116","0.161","0.98"
"148","0.00007","0.116","0.16","0.98"
"149","0.0000713","0.119","0.165","0.98"
"150","0.0000726","0.117","0.161","0.978"
"151","0.0000739","0.113","0.156","0.977"
"152","0.0000753","0.112","0.155","0.98"
"153","0.0000767","0.112","0.155","0.979"
"154","0.0000781","0.115","0.158","0.977"
"155","0.0000796","0.112","0.154","0.975"
"156","0.000081","0.109","0.15","0.972"
"157","0.0000825","0.112","0.155","0.985"
"158","0.0000841","0.119","0.165","0.983"
"159","0.0000856","0.123","0.17","0.978"
"160","0.0000872","0.117","0.162","0.976"
"161","0.0000888","0.116","0.161","0.978"
"162","0.0000905","0.116","0.162","0.987"
"163","0.0000922","0.117","0.164","0.993"
"164","0.0000939","0.123","0.173","0.994"
"165","0.0000956","0.123","0.173","0.995"
"166","0.0000974","0.112","0.158","0.996"
"167","0.0000992","0.107","0.151","0.994"
"168","0.000101","0.108","0.152","0.992"
"169","0.000103","0.112","0.157","0.989"
"170","0.000105","0.109","0.151","0.984"
"171","0.000107","0.102","0.141","0.981"
"172","0.000109","0.104","0.144","0.978"
"173","0.000111","0.101","0.139","0.974"
"174","0.000113","0.109","0.15","0.974"
"175","0.000115","0.113","0.156","0.979"
"176","0.000117","0.111","0.153","0.98"
"177","0.000119","0.112","0.155","0.98"
"178","0.000121","0.113","0.156","0.979"
"179","0.000124","0.111","0.154","0.979"
"180","0.000126","0.121","0.168","0.979"
"181","0.000128","0.129","0.179","0.979"
"182","0.000131","0.123","0.171","0.979"
"183","0.000133","0.125","0.174","0.986"
"184","0.000136","0.127","0.177","0.987"
"185","0.000138","0.115","0.16","0.987"
"186","0.000141","0.118","0.165","0.988"
"187","0.000143","0.13","0.182","0.99"
"188","0.000146","0.138","0.194","0.993"
"189","0.000149","0.143","0.202","0.994"
"190","0.000151","0.163","0.229","0.993"
"191","0.000154","0.153","0.215","0.996"
"192","0.000157","0.143","0.202","1"
"193","0.00016","0.144","0.204","1"
"194","0.000163","0.15","0.215","1.01"
"195","0.000166","0.143","0.206","1.02"
"196","0.000169","0.145","0.209","1.02"
"197","0.000172","0.147","0.213","1.03"
"198","0.000175","0.141","0.205","1.03"
"199","0.000178","0.131","0.191","1.04"
"200","0.000182","0.123","0.18","1.03"
"201","0.000185","0.114","0.167","1.03"
"202","0.000189","0.116","0.169","1.03"
"203","0.000192","0.115","0.167","1.03"
"204","0.000196","0.146","0.213","1.03"
"205","0.000199","0.13","0.188","1.02"
"206","0.000203","0.121","0.176","1.03"
"207","0.000207","0.12","0.175","1.03"
"208","0.000211","0.133","0.196","1.04"
"209","0.000214","0.139","0.202","1.03"
"210","0.000219","0.147","0.214","1.03"
"211","0.000223","0.13","0.19","1.03"
"212","0.000227","0.137","0.2","1.03"
"213","0.000231","0.15","0.218","1.03"
"214","0.000235","0.145","0.208","1.02"
"215","0.00024","0.136","0.197","1.03"
"216","0.000244","0.132","0.191","1.03"
"217","0.000248","0.126","0.182","1.02"
"218","0.000253","0.125","0.181","1.02"
"219","0.000258","0.136","0.198","1.03"
"220","0.000263","0.133","0.196","1.04"
"221","0.000267","0.126","0.184","1.03"
"222","0.000272","0.121","0.177","1.03"
"223","0.000277","0.129","0.188","1.03"
"224","0.000283","0.118","0.17","1.02"
"225","0.000288","0.121","0.174","1.02"
"226","0.000293","0.128","0.184","1.01"
"227","0.000299","0.123","0.175","1.01"
"228","0.000304","0.125","0.176","0.999"
"229","0.00031","0.118","0.165","0.989"
"230","0.000315","0.123","0.171","0.982"
"231","0.000321","0.117","0.16","0.972"
"232","0.000327","0.113","0.153","0.96"
"233","0.000333","0.12","0.161","0.953"
"234","0.00034","0.116","0.155","0.941"
"235","0.000346","0.117","0.157","0.95"
"236","0.000352","0.137","0.183","0.941"
"237","0.000359","0.129","0.173","0.951"
"238","0.000365","0.12","0.164","0.963"
"239","0.000372","0.125","0.17","0.962"
"240","0.000379","0.125","0.171","0.963"
"241","0.000386","0.116","0.158","0.967"
"242","0.000393","0.116","0.16","0.973"
"243","0.000401","0.116","0.161","0.981"
"244","0.000408","0.115","0.159","0.977"
"245","0.000416","0.124","0.17","0.97"
"246","0.000423","0.123","0.167","0.964"
"247","0.000431","0.133","0.181","0.964"
"248","0.000439","0.131","0.18","0.971"
"249","0.000447","0.115","0.159","0.978"
"250","0.000456","0.112","0.154","0.969"
"251","0.000464","0.119","0.164","0.973"
"252","0.000473","0.124","0.172","0.976"
"253","0.000481","0.116","0.161","0.984"
"254","0.00049","0.132","0.185","0.995"
"255","0.000499","0.127","0.181","1.01"
"256","0.000509","0.136","0.197","1.03"
"257","0.000518","0.134","0.198","1.04"
"258","0.000528","0.158","0.234","1.05"
"259","0.000537","0.141","0.207","1.04"
"260","0.000547","0.129","0.188","1.03"
"261","0.000558","0.137","0.201","1.03"
"262","0.000568","0.132","0.194","1.04"
"263","0.000578","0.124","0.184","1.05"
"264","0.000589","0.119","0.178","1.06"
"265","0.0006","0.115","0.172","1.06"
"266","0.000611","0.125","0.187","1.05"
"267","0.000623","0.118","0.175","1.05"
"268","0.000634","0.138","0.204","1.04"
"269","0.000646","0.128","0.185","1.02"
"270","0.000658","0.118","0.168","1.01"
"271","0.00067","0.117","0.164","0.992"
"272","0.000683","0.124","0.171","0.975"
"273","0.000695","0.13","0.175","0.957"
"274","0.000708","0.121","0.16","0.94"
"275","0.000721","0.117","0.156","0.943"
"276","0.000734","0.118","0.157","0.94"
"277","0.000748","0.117","0.16","0.969"
"278","0.000762","0.112","0.153","0.961"
"279","0.000776","0.134","0.181","0.958"
"280","0.00079","0.123","0.168","0.961"
"281","0.000805","0.117","0.158","0.951"
"282","0.00082","0.126","0.173","0.968"
"283","0.000835","0.13","0.182","0.987"
"284","0.000851","0.144","0.204","1"
"285","0.000866","0.147","0.213","1.02"
"286","0.000882","0.144","0.211","1.04"
"287","0.000899","0.144","0.211","1.03"
"288","0.000915","0.136","0.199","1.04"
"289","0.000932","0.134","0.201","1.06"
"290","0.00095","0.145","0.219","1.07"
"291","0.000967","0.126","0.187","1.05"
"292","0.000985","0.123","0.182","1.05"
"293","0.001","0.124","0.181","1.03"
"294","0.00102","0.116","0.165","1.01"
"295","0.00104","0.151","0.207","0.965"
"296","0.00106","0.136","0.181","0.943"
"297","0.00108","0.121","0.161","0.939"
"298","0.0011","0.133","0.179","0.956"
"299","0.00112","0.131","0.175","0.946"
"300","0.00114","0.113","0.153","0.952"
"301","0.00116","0.139","0.189","0.96"
"302","0.00118","0.166","0.229","0.974"
"303","0.00121","0.161","0.231","1.01"
"304","0.00123","0.142","0.211","1.05"
"305","0.00125","0.155","0.231","1.06"
"306","0.00127","0.139","0.213","1.08"
"307","0.0013","0.139","0.217","1.11"
"308","0.00132","0.128","0.194","1.07"
"309","0.00135","0.13","0.187","1.02"
"310","0.00137","0.124","0.167","0.953"
"311","0.0014","0.128","0.163","0.902"
"312","0.00142","0.123","0.156","0.896"
"313","0.00145","0.129","0.164","0.896"
"314","0.00148","0.131","0.172","0.93"
"315","0.0015","0.133","0.182","0.967"
"316","0.00153","0.138","0.197","1.01"
"317","0.00156","0.166","0.249","1.06"
"318","0.00159","0.155","0.235","1.07"
"319","0.00162","0.125","0.195","1.11"
"320","0.00165","0.133","0.211","1.12"
"321","0.00168","0.134","0.204","1.08"
"322","0.00171","0.13","0.187","1.01"
"323","0.00174","0.132","0.177","0.954"
"324","0.00177","0.123","0.165","0.948"
"325","0.00181","0.136","0.182","0.942"
"326","0.00184","0.127","0.165","0.92"
"327","0.00187","0.146","0.199","0.963"
"328","0.00191","0.161","0.229","1.01"
"329","0.00194","0.147","0.213","1.02"
"330","0.00198","0.151","0.233","1.09"
"331","0.00202","0.134","0.207","1.09"
"332","0.00205","0.126","0.184","1.03"
"333","0.00209","0.137","0.187","0.964"
"334","0.00213","0.137","0.183","0.947"
"335","0.00217","0.125","0.166","0.936"
"336","0.00221","0.156","0.209","0.945"
"337","0.00225","0.145","0.211","1.03"
"338","0.00229","0.156","0.236","1.07"
"339","0.00234","0.14","0.222","1.12"
"340","0.00238","0.134","0.198","1.05"
"341","0.00242","0.133","0.175","0.93"
"342","0.00247","0.129","0.163","0.894"
"343","0.00251","0.132","0.17","0.91"
"344","0.00256","0.143","0.193","0.951"
"345","0.00261","0.159","0.231","1.03"
"346","0.00266","0.139","0.217","1.11"
"347","0.00271","0.141","0.223","1.11"
"348","0.00276","0.14","0.195","0.988"
"349","0.00281","0.13","0.172","0.937"
"350","0.00286","0.133","0.172","0.914"
"351","0.00291","0.153","0.209","0.965"
"352","0.00297","0.155","0.222","1.01"
"353","0.00302","0.145","0.224","1.09"
"354","0.00308","0.131","0.196","1.06"
"355","0.00313","0.136","0.184","0.96"
"356","0.00319","0.132","0.173","0.928"
"357","0.00325","0.165","0.219","0.94"
"358","0.00331","0.154","0.225","1.04"
"359","0.00337","0.14","0.221","1.12"
"360","0.00344","0.13","0.181","0.982"
"361","0.0035","0.132","0.166","0.891"
"362","0.00356","0.136","0.175","0.906"
"363","0.00363","0.163","0.237","1.03"
"364","0.0037","0.146","0.232","1.13"
"365","0.00377","0.135","0.203","1.06"
"366","0.00384","0.134","0.179","0.95"
"367","0.00391","0.135","0.174","0.915"
"368","0.00398","0.162","0.23","1"
"369","0.00405","0.148","0.231","1.1"
"370","0.00413","0.136","0.201","1.05"
"371","0.0042","0.141","0.19","0.955"
"372","0.00428","0.161","0.216","0.951"
"373","0.00436","0.156","0.238","1.08"
"374","0.00444","0.139","0.209","1.07"
"375","0.00453","0.135","0.169","0.886"
"376","0.00461","0.143","0.179","0.884"
"377","0.00469","0.154","0.223","1.03"
"378","0.00478","0.139","0.22","1.12"
"379","0.00487","0.135","0.188","0.985"
"380","0.00496","0.146","0.195","0.948"
"381","0.00505","0.153","0.226","1.05"
"382","0.00515","0.133","0.204","1.08"
"383","0.00524","0.139","0.188","0.955"
"384","0.00534","0.152","0.212","0.989"
"385","0.00544","0.143","0.228","1.13"
"386","0.00554","0.135","0.177","0.927"
"387","0.00564","0.142","0.182","0.908"
"388","0.00575","0.149","0.232","1.1"
"389","0.00585","0.137","0.208","1.07"
"390","0.00596","0.139","0.19","0.962"
"391","0.00607","0.152","0.224","1.04"
"392","0.00618","0.132","0.198","1.06"
"393","0.0063","0.133","0.175","0.929"
"394","0.00641","0.15","0.222","1.05"
"395","0.00653","0.132","0.189","1.01"
"396","0.00666","0.138","0.169","0.87"
"397","0.00678","0.15","0.225","1.06"
"398","0.0069","0.134","0.189","1"
"399","0.00703","0.148","0.198","0.945"
"400","0.00716","0.141","0.219","1.1"
"401","0.0073","0.135","0.181","0.945"
"402","0.00743","0.146","0.206","0.997"
"403","0.00757","0.131","0.183","0.986"
"404","0.00771","0.142","0.177","0.882"
"405","0.00785","0.142","0.222","1.11"
"406","0.008","0.137","0.183","0.944"
"407","0.00815","0.146","0.212","1.03"
"408","0.0083","0.134","0.183","0.965"
"409","0.00845","0.146","0.202","0.974"
"410","0.00861","0.13","0.179","0.968"
"411","0.00877","0.149","0.191","0.91"
"412","0.00893","0.133","0.199","1.05"
"413","0.00909","0.144","0.189","0.931"
"414","0.00926","0.13","0.197","1.08"
"415","0.00943","0.138","0.181","0.928"
"416","0.00961","0.129","0.191","1.05"
"417","0.00979","0.144","0.187","0.919"
"418","0.00997","0.13","0.197","1.07"
"419","0.0102","0.143","0.198","0.979"
"420","0.0103","0.126","0.183","1.02"
"421","0.0105","0.141","0.207","1.04"
"422","0.0107","0.127","0.164","0.91"
"423","0.0109","0.139","0.216","1.09"
"424","0.0111","0.137","0.184","0.954"
"425","0.0113","0.125","0.191","1.09"
"426","0.0115","0.139","0.198","1.01"
"427","0.0118","0.125","0.16","0.904"
"428","0.012","0.134","0.209","1.11"
"429","0.0122","0.137","0.188","0.971"
"430","0.0124","0.124","0.176","1.01"
"431","0.0127","0.132","0.205","1.1"
"432","0.0129","0.138","0.182","0.927"
"433","0.0131","0.126","0.172","0.964"
"434","0.0134","0.125","0.192","1.09"
"435","0.0136","0.135","0.196","1.03"
"436","0.0139","0.126","0.156","0.88"
"437","0.0141","0.123","0.175","1"
"438","0.0144","0.125","0.191","1.08"
"439","0.0147","0.133","0.193","1.03"
"440","0.0149","0.13","0.162","0.881"
"441","0.0152","0.123","0.164","0.941"
"442","0.0155","0.118","0.173","1.03"
"443","0.0158","0.122","0.181","1.05"
"444","0.0161","0.133","0.196","1.04"
"445","0.0164","0.131","0.183","0.989"
"446","0.0167","0.125","0.17","0.961"
"447","0.017","0.124","0.156","0.892"
"448","0.0173","0.123","0.165","0.944"
"449","0.0176","0.116","0.158","0.964"
"450","0.0179","0.114","0.147","0.916"
"451","0.0183","0.118","0.165","0.988"
"452","0.0186","0.113","0.161","1.01"
"453","0.019","0.113","0.15","0.941"
"454","0.0193","0.116","0.162","0.981"
"455","0.0197","0.112","0.155","0.977"
"456","0.02","0.113","0.144","0.903"
"457","0.0204","0.12","0.162","0.951"
"458","0.0208","0.118","0.16","0.963"
"459","0.0212","0.125","0.171","0.969"
"460","0.0216","0.12","0.178","1.04"
"461","0.022","0.114","0.168","1.05"
"462","0.0224","0.115","0.167","1.02"
"463","0.0228","0.111","0.152","0.973"
"464","0.0232","0.119","0.157","0.934"
"465","0.0236","0.116","0.17","1.04"
"466","0.0241","0.109","0.157","1.01"
"467","0.0245","0.116","0.161","0.987"
"468","0.025","0.114","0.167","1.04"
"469","0.0254","0.114","0.17","1.05"
"470","0.0259","0.108","0.153","0.998"
"471","0.0264","0.116","0.169","1.03"
"472","0.0269","0.105","0.152","1.02"
"473","0.0274","0.114","0.161","0.997"
"474","0.0279","0.104","0.153","1.03"
"475","0.0284","0.113","0.158","0.991"
"476","0.0289","0.104","0.151","1.03"
"477","0.0295","0.112","0.16","1.01"
"478","0.03","0.103","0.147","1.01"
"479","0.0306","0.11","0.161","1.03"
"480","0.0311","0.106","0.154","1.02"
"481","0.0317","0.108","0.155","1.02"
"482","0.0323","0.102","0.147","1.02"
"483","0.0329","0.105","0.153","1.03"
"484","0.0335","0.104","0.144","0.974"
"485","0.0341","0.1","0.145","1.02"
"486","0.0348","0.106","0.153","1.02"
"487","0.0354","0.0995","0.142","1.01"
"488","0.0361","0.102","0.148","1.03"
"489","0.0367","0.105","0.15","1.01"
"490","0.0374","0.0977","0.141","1.02"
"491","0.0381","0.1","0.146","1.03"
"492","0.0388","0.103","0.147","1.01"
"493","0.0395","0.0962","0.137","1"
"494","0.0403","0.0971","0.141","1.03"
"495","0.041","0.101","0.147","1.03"
"496","0.0418","0.0971","0.138","1.01"
"497","0.0425","0.0944","0.136","1.02"
"498","0.0433","0.0957","0.138","1.02"
"499","0.0441","0.0982","0.144","1.04"
"500","0.045","0.0971","0.137","0.997"
"501","0.0458","0.0945","0.134","1.01"
"502","0.0466","0.0904","0.131","1.03"
"503","0.0475","0.0934","0.136","1.03"
"504","0.0484","0.0926","0.134","1.02"
"505","0.0493","0.096","0.141","1.04"
"506","0.0502","0.0954","0.135","0.997"
"507","0.0511","0.0918","0.13","1"
"508","0.0521","0.0906","0.132","1.03"
"509","0.053","0.091","0.131","1.02"
"510","0.054","0.0891","0.126","1"
"511","0.055","0.0886","0.125","0.995"
"512","0.056","0.088","0.124","0.994"
"513","0.0571","0.0876","0.123","0.996"
"514","0.0581","0.0871","0.123","1"
"515","0.0592","0.0872","0.125","1.02"
"516","0.0603","0.086","0.125","1.03"
"517","0.0614","0.0853","0.122","1.01"
"518","0.0626","0.0868","0.122","0.995"
"519","0.0637","0.0867","0.127","1.03"
"520","0.0649","0.0845","0.122","1.02"
"521","0.0661","0.0829","0.122","1.04"
"522","0.0673","0.0804","0.115","1.01"
"523","0.0686","0.0829","0.12","1.02"
"524","0.0699","0.0843","0.121","1.01"
"525","0.0711","0.0824","0.12","1.03"
"526","0.0725","0.0793","0.114","1.02"
"527","0.0738","0.0812","0.117","1.02"
"528","0.0752","0.0815","0.118","1.03"
"529","0.0766","0.0778","0.112","1.02"
"530","0.078","0.0802","0.115","1.02"
"531","0.0794","0.079","0.116","1.04"
"532","0.0809","0.0785","0.113","1.01"
"533","0.0824","0.0794","0.115","1.03"
"534","0.0839","0.0762","0.11","1.02"
"535","0.0855","0.0791","0.115","1.03"
"536","0.0871","0.0758","0.109","1.02"
"537","0.0887","0.0771","0.113","1.04"
"538","0.0903","0.0764","0.11","1.02"
"539","0.092","0.0748","0.107","1.01"
"540","0.0937","0.0764","0.11","1.02"
"541","0.0955","0.075","0.107","1.01"
"542","0.0972","0.0742","0.107","1.02"
"543","0.099","0.0733","0.107","1.03"
"544","0.101","0.0724","0.104","1.01"
"545","0.103","0.0731","0.105","1.02"
"546","0.105","0.0727","0.105","1.02"
"547","0.107","0.0727","0.105","1.02"
"548","0.109","0.0721","0.104","1.02"
"549","0.111","0.0712","0.103","1.02"
"550","0.113","0.0707","0.102","1.02"
"551","0.115","0.0708","0.102","1.02"
"552","0.117","0.0699","0.101","1.02"
"553","0.119","0.0706","0.102","1.02"
"554","0.121","0.0699","0.102","1.03"
"555","0.123","0.0697","0.1","1.02"
"556","0.126","0.0675","0.0976","1.02"
"557","0.128","0.0689","0.1","1.03"
"558","0.13","0.0688","0.1","1.03"
"559","0.133","0.0671","0.0977","1.03"
"560","0.135","0.068","0.0992","1.03"
"561","0.138","0.0682","0.0987","1.02"
"562","0.14","0.0673","0.0972","1.02"
"563","0.143","0.0669","0.097","1.02"
"564","0.146","0.0673","0.0977","1.03"
"565","0.148","0.0657","0.0954","1.03"
"566","0.151","0.0658","0.0953","1.02"
"567","0.154","0.0649","0.0938","1.02"
"568","0.157","0.0641","0.0928","1.02"
"569","0.16","0.0649","0.0941","1.02"
"570","0.163","0.0673","0.0978","1.03"
"571","0.166","0.0655","0.0949","1.02"
"572","0.169","0.065","0.0943","1.03"
"573","0.172","0.0656","0.095","1.02"
"574","0.175","0.0654","0.0953","1.03"
"575","0.178","0.064","0.0924","1.02"
"576","0.182","0.0652","0.0943","1.02"
"577","0.185","0.0646","0.0935","1.02"
"578","0.188","0.0638","0.0923","1.02"
"579","0.192","0.0659","0.0954","1.02"
"580","0.195","0.0643","0.0933","1.03"
"581","0.199","0.0652","0.0944","1.02"
"582","0.203","0.063","0.092","1.03"
"583","0.206","0.0682","0.0991","1.03"
"584","0.21","0.0676","0.0985","1.03"
"585","0.214","0.0681","0.1","1.04"
"586","0.218","0.0653","0.0951","1.03"
"587","0.222","0.0676","0.0973","1.02"
"588","0.226","0.0642","0.0927","1.02"
"589","0.231","0.061","0.0881","1.02"
"590","0.235","0.0662","0.0952","1.02"
"591","0.239","0.0672","0.0964","1.01"
"592","0.244","0.0646","0.0929","1.02"
"593","0.248","0.0601","0.0859","1.01"
"594","0.253","0.0615","0.088","1.01"
"595","0.257","0.0638","0.0908","1.01"
"596","0.262","0.0603","0.0862","1.01"
"597","0.267","0.0579","0.0822","1"
"598","0.272","0.0561","0.0806","1.02"
"599","0.277","0.0623","0.0884","1"
"600","0.282","0.0609","0.0861","1"
