"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000477","0.0636","0.0878","0.977"
"2","0.00000479","0.0999","0.138","0.973"
"3","0.00000487","0.115","0.157","0.968"
"4","0.00000496","0.122","0.167","0.971"
"5","0.00000506","0.127","0.174","0.968"
"6","0.00000513","0.131","0.18","0.968"
"7","0.00000525","0.135","0.186","0.972"
"8","0.00000533","0.138","0.19","0.971"
"9","0.00000544","0.142","0.195","0.974"
"10","0.00000554","0.146","0.201","0.973"
"11","0.00000565","0.147","0.205","0.987"
"12","0.00000575","0.15","0.209","0.986"
"13","0.00000586","0.153","0.214","0.986"
"14","0.00000597","0.157","0.219","0.985"
"15","0.00000608","0.16","0.222","0.983"
"16","0.0000062","0.161","0.224","0.983"
"17","0.00000631","0.163","0.226","0.983"
"18","0.00000639","0.156","0.217","0.982"
"19","0.00000654","0.161","0.224","0.979"
"20","0.00000667","0.166","0.23","0.979"
"21","0.00000801","0.035","0.0506","1.02"
"22","0.00000713","0.118","0.166","0.995"
"23","0.0000069","0.167","0.234","0.989"
"24","0.0000072","0.189","0.264","0.989"
"25","0.00000736","0.202","0.281","0.986"
"26","0.00000745","0.198","0.276","0.985"
"27","0.00000756","0.201","0.28","0.984"
"28","0.00000773","0.21","0.291","0.983"
"29","0.00000788","0.215","0.298","0.981"
"30","0.000008","0.216","0.3","0.981"
"31","0.00000815","0.217","0.3","0.98"
"32","0.00000829","0.219","0.303","0.979"
"33","0.00000845","0.217","0.301","0.978"
"34","0.00000863","0.216","0.3","0.982"
"35","0.00000877","0.212","0.295","0.982"
"36","0.00000894","0.211","0.292","0.982"
"37","0.00000911","0.207","0.287","0.982"
"38","0.00000927","0.199","0.277","0.982"
"39","0.00000945","0.192","0.266","0.982"
"40","0.00000964","0.185","0.258","0.983"
"41","0.00000982","0.18","0.25","0.983"
"42","0.00000999","0.175","0.244","0.984"
"43","0.0000102","0.172","0.24","0.985"
"44","0.0000104","0.171","0.238","0.985"
"45","0.0000105","0.172","0.239","0.985"
"46","0.0000107","0.171","0.238","0.985"
"47","0.0000109","0.168","0.234","0.986"
"48","0.0000111","0.166","0.231","0.986"
"49","0.0000114","0.166","0.232","0.986"
"50","0.0000116","0.165","0.23","0.986"
"51","0.0000118","0.163","0.228","0.986"
"52","0.000012","0.159","0.222","0.987"
"53","0.0000122","0.155","0.217","0.987"
"54","0.0000124","0.154","0.215","0.987"
"55","0.0000127","0.152","0.212","0.988"
"56","0.0000129","0.152","0.213","0.988"
"57","0.0000132","0.15","0.21","0.988"
"58","0.0000134","0.151","0.211","0.988"
"59","0.0000137","0.152","0.212","0.988"
"60","0.0000139","0.151","0.21","0.988"
"61","0.0000142","0.148","0.207","0.989"
"62","0.0000144","0.147","0.205","0.989"
"63","0.0000147","0.147","0.205","0.99"
"64","0.000015","0.15","0.209","0.99"
"65","0.0000152","0.154","0.215","0.99"
"66","0.0000155","0.157","0.22","0.991"
"67","0.0000158","0.156","0.218","0.991"
"68","0.0000161","0.152","0.213","0.992"
"69","0.0000164","0.145","0.204","0.993"
"70","0.0000167","0.142","0.2","0.993"
"71","0.000017","0.142","0.199","0.994"
"72","0.0000173","0.141","0.198","0.994"
"73","0.0000176","0.144","0.202","0.995"
"74","0.000018","0.146","0.206","0.996"
"75","0.0000183","0.145","0.204","0.996"
"76","0.0000186","0.142","0.201","0.997"
"77","0.000019","0.136","0.192","0.997"
"78","0.0000193","0.132","0.186","0.997"
"79","0.0000197","0.13","0.184","0.998"
"80","0.0000201","0.132","0.186","0.998"
"81","0.0000204","0.133","0.187","0.999"
"82","0.0000208","0.135","0.191","0.999"
"83","0.0000212","0.136","0.192","0.999"
"84","0.0000216","0.131","0.185","1"
"85","0.000022","0.127","0.179","1"
"86","0.0000224","0.127","0.179","1"
"87","0.0000228","0.12","0.17","1"
"88","0.0000232","0.116","0.165","1"
"89","0.0000237","0.113","0.16","1"
"90","0.0000241","0.115","0.163","1"
"91","0.0000246","0.114","0.162","1.01"
"92","0.000025","0.116","0.164","1.01"
"93","0.0000255","0.115","0.164","1.01"
"94","0.0000259","0.115","0.165","1.01"
"95","0.0000264","0.115","0.164","1.01"
"96","0.0000269","0.115","0.164","1.01"
"97","0.0000274","0.114","0.162","1.01"
"98","0.0000279","0.113","0.161","1.01"
"99","0.0000284","0.113","0.162","1.01"
"100","0.000029","0.112","0.161","1.01"
"101","0.0000295","0.111","0.159","1.01"
"102","0.0000301","0.111","0.159","1.02"
"103","0.0000306","0.111","0.159","1.02"
"104","0.0000312","0.113","0.163","1.02"
"105","0.0000317","0.112","0.162","1.02"
"106","0.0000324","0.114","0.164","1.02"
