"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"295","0.00104","0.542","0.791","1.03"
"296","0.00106","0.518","0.723","0.986"
"297","0.00108","0.608","0.815","0.947"
"298","0.0011","0.536","0.706","0.931"
"299","0.00112","0.649","0.859","0.936"
"300","0.00114","0.593","0.809","0.966"
"301","0.00116","0.625","0.858","0.971"
"302","0.00118","0.657","0.876","0.942"
"303","0.00121","0.678","0.918","0.957"
"304","0.00123","0.592","0.831","0.992"
"305","0.00125","0.602","0.878","1.03"
"306","0.00127","0.573","0.85","1.05"
"307","0.0013","0.726","1.08","1.05"
"308","0.00132","0.562","0.863","1.09"
"309","0.00135","0.649","1.01","1.1"
"310","0.00137","0.553","0.827","1.06"
"311","0.0014","0.626","0.891","1.01"
"312","0.00142","0.513","0.699","0.964"
"313","0.00145","0.587","0.77","0.927"
"314","0.00148","0.565","0.752","0.941"
"315","0.0015","0.512","0.688","0.949"
"316","0.00153","0.469","0.625","0.942"
"317","0.00156","0.535","0.736","0.973"
"318","0.00159","0.584","0.853","1.03"
"319","0.00162","0.533","0.806","1.07"
"320","0.00165","0.554","0.839","1.07"
"321","0.00168","0.56","0.854","1.08"
"322","0.00171","0.525","0.776","1.04"
"323","0.00174","0.565","0.792","0.992"
"324","0.00177","0.452","0.607","0.949"
"325","0.00181","0.505","0.706","0.989"
"326","0.00184","0.513","0.682","0.94"
"327","0.00187","0.521","0.659","0.895"
"328","0.00191","0.574","0.782","0.963"
"329","0.00194","0.535","0.728","0.963"
"330","0.00198","0.476","0.686","1.02"
"331","0.00202","0.531","0.779","1.04"
"332","0.00205","0.545","0.812","1.05"
"333","0.00209","0.421","0.597","1"
"334","0.00213","0.477","0.622","0.921"
"335","0.00217","0.532","0.698","0.927"
"336","0.00221","0.582","0.774","0.94"
"337","0.00225","0.533","0.749","0.995"
"338","0.00229","0.548","0.817","1.06"
"339","0.00234","0.66","0.997","1.07"
"340","0.00238","0.573","0.889","1.1"
"341","0.00242","0.502","0.74","1.04"
"342","0.00247","0.418","0.563","0.952"
"343","0.00251","0.522","0.684","0.926"
"344","0.00256","0.426","0.545","0.905"
"345","0.00261","0.514","0.719","0.988"
"346","0.00266","0.496","0.745","1.06"
"347","0.00271","0.466","0.735","1.12"
"348","0.00276","0.538","0.814","1.07"
"349","0.00281","0.412","0.58","0.996"
"350","0.00286","0.488","0.688","0.997"
"351","0.00291","0.447","0.583","0.922"
"352","0.00297","0.452","0.636","0.994"
"353","0.00302","0.457","0.644","0.996"
"354","0.00308","0.483","0.72","1.05"
"355","0.00313","0.393","0.563","1.01"
"356","0.00319","0.469","0.601","0.907"
"357","0.00325","0.465","0.612","0.93"
"358","0.00331","0.506","0.69","0.965"
"359","0.00337","0.544","0.795","1.03"
"360","0.00344","0.43","0.675","1.11"
"361","0.0035","0.379","0.528","0.983"
"362","0.00356","0.435","0.576","0.938"
"363","0.00363","0.429","0.585","0.965"
"364","0.0037","0.465","0.702","1.07"
"365","0.00377","0.446","0.713","1.13"
"366","0.00384","0.368","0.53","1.02"
"367","0.00391","0.398","0.561","0.998"
"368","0.00398","0.453","0.625","0.977"
"369","0.00405","0.405","0.575","1"
"370","0.00413","0.426","0.643","1.07"
"371","0.0042","0.4","0.529","0.935"
"372","0.00428","0.413","0.549","0.94"
"373","0.00436","0.446","0.626","0.993"
"374","0.00444","0.424","0.657","1.1"
"375","0.00452","0.341","0.483","1"
"376","0.00461","0.348","0.452","0.919"
"377","0.00469","0.377","0.521","0.977"
"378","0.00478","0.387","0.613","1.12"
"379","0.00487","0.329","0.489","1.05"
"380","0.00496","0.358","0.494","0.975"
"381","0.00505","0.354","0.531","1.06"
"382","0.00515","0.4","0.603","1.07"
"383","0.00524","0.367","0.489","0.943"
"384","0.00534","0.354","0.479","0.957"
"385","0.00544","0.414","0.581","0.993"
"386","0.00554","0.329","0.468","1.01"
"387","0.00564","0.323","0.413","0.904"
"388","0.00575","0.361","0.503","0.985"
"389","0.00585","0.374","0.577","1.09"
"390","0.00596","0.346","0.504","1.03"
"391","0.00607","0.349","0.513","1.04"
"392","0.00618","0.365","0.552","1.07"
"393","0.0063","0.343","0.44","0.907"
"394","0.00641","0.371","0.523","0.997"
"395","0.00654","0.34","0.509","1.06"
"396","0.00666","0.317","0.416","0.927"
"397","0.00678","0.333","0.472","1"
"398","0.00691","0.325","0.5","1.09"
"399","0.00703","0.31","0.43","0.982"
"400","0.00716","0.323","0.471","1.03"
"401","0.0073","0.31","0.428","0.975"
"402","0.00743","0.33","0.459","0.985"
"403","0.00757","0.313","0.472","1.07"
"404","0.00771","0.283","0.369","0.921"
"405","0.00785","0.324","0.483","1.05"
"406","0.008","0.293","0.433","1.04"
"407","0.00815","0.297","0.437","1.04"
"408","0.0083","0.272","0.395","1.03"
"409","0.00845","0.303","0.416","0.971"
"410","0.00861","0.286","0.425","1.05"
"411","0.00877","0.256","0.338","0.933"
"412","0.00893","0.31","0.477","1.09"
"413","0.0091","0.276","0.388","0.993"
"414","0.00926","0.298","0.443","1.05"
"415","0.00943","0.278","0.361","0.916"
"416","0.00961","0.275","0.408","1.05"
"417","0.00979","0.247","0.326","0.932"
"418","0.00997","0.286","0.444","1.1"
"419","0.0102","0.266","0.374","0.994"
"420","0.0103","0.253","0.371","1.04"
"421","0.0105","0.277","0.386","0.987"
"422","0.0107","0.235","0.327","0.985"
