"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000526","0.654","0.929","1.01"
"2","0.0000047","0.644","0.914","1"
"3","0.00000488","0.621","0.874","0.996"
"4","0.00000536","0.614","0.854","0.984"
"5","0.00000501","0.617","0.846","0.969"
"6","0.00000531","0.614","0.83","0.955"
"7","0.00000522","0.612","0.833","0.962"
"8","0.00000558","0.464","0.632","0.965"
"9","0.00000532","0.637","0.869","0.965"
"10","0.00000563","0.632","0.869","0.972"
"11","0.00000585","0.5","0.691","0.978"
"12","0.00000581","0.64","0.878","0.97"
"13","0.00000607","0.645","0.882","0.967"
"14","0.00000596","0.638","0.883","0.978"
"15","0.0000061","0.64","0.882","0.975"
"16","0.00000619","0.641","0.882","0.973"
"17","0.0000063","0.643","0.883","0.972"
"18","0.00000641","0.643","0.881","0.97"
"19","0.00000653","0.643","0.881","0.969"
"20","0.00000666","0.642","0.88","0.969"
"21","0.0000068","0.638","0.884","0.98"
"22","0.00000691","0.635","0.879","0.979"
"23","0.00000705","0.635","0.879","0.979"
"24","0.00000717","0.635","0.879","0.979"
"25","0.00000731","0.634","0.876","0.977"
"26","0.00000745","0.632","0.874","0.978"
"27","0.00000759","0.63","0.873","0.98"
"28","0.00000772","0.63","0.874","0.982"
"29","0.00000786","0.626","0.87","0.982"
"30","0.00000801","0.625","0.87","0.985"
"31","0.00000815","0.624","0.869","0.985"
"32","0.0000083","0.621","0.865","0.985"
"33","0.00000846","0.618","0.862","0.987"
"34","0.00000863","0.618","0.864","0.988"
"35","0.00000879","0.619","0.865","0.988"
"36","0.00000895","0.62","0.866","0.988"
"37","0.0000091","0.619","0.865","0.987"
"38","0.00000926","0.618","0.861","0.986"
"39","0.00000944","0.617","0.859","0.984"
"40","0.00000961","0.621","0.865","0.984"
"41","0.0000098","0.632","0.874","0.978"
"42","0.00000998","0.637","0.874","0.97"
"43","0.0000102","0.633","0.859","0.961"
"44","0.0000104","0.627","0.853","0.961"
"45","0.0000105","0.625","0.86","0.973"
"46","0.0000107","0.625","0.86","0.973"
"47","0.0000109","0.625","0.859","0.971"
"48","0.0000111","0.623","0.853","0.969"
"49","0.0000114","0.632","0.865","0.967"
"50","0.0000116","0.636","0.871","0.968"
