"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"307","0.0013","0.475","0.621","0.925"
"308","0.00132","0.498","0.643","0.914"
"309","0.00135","0.494","0.661","0.945"
"310","0.00137","0.516","0.691","0.947"
"311","0.0014","0.501","0.66","0.931"
"312","0.00142","0.512","0.696","0.962"
"313","0.00145","0.542","0.769","1"
"314","0.00148","0.506","0.749","1.05"
"315","0.0015","0.526","0.783","1.05"
"316","0.00153","0.497","0.752","1.07"
"317","0.00156","0.485","0.732","1.07"
"318","0.00159","0.495","0.731","1.04"
"319","0.00162","0.504","0.714","1"
"320","0.00165","0.43","0.577","0.949"
"321","0.00168","0.43","0.569","0.935"
"322","0.00171","0.414","0.556","0.949"
"323","0.00174","0.462","0.61","0.934"
"324","0.00177","0.462","0.63","0.965"
"325","0.00181","0.469","0.68","1.03"
"326","0.00184","0.487","0.736","1.07"
"327","0.00187","0.485","0.754","1.1"
"328","0.00191","0.473","0.741","1.11"
"329","0.00194","0.492","0.718","1.03"
"330","0.00198","0.484","0.647","0.945"
"331","0.00202","0.442","0.557","0.891"
"332","0.00205","0.454","0.593","0.923"
"333","0.00209","0.482","0.625","0.917"
"334","0.00213","0.471","0.66","0.991"
"335","0.00217","0.484","0.72","1.05"
"336","0.00221","0.491","0.752","1.08"
"337","0.00225","0.459","0.726","1.12"
"338","0.00229","0.45","0.664","1.04"
"339","0.00234","0.44","0.585","0.939"
"340","0.00238","0.439","0.577","0.93"
"341","0.00242","0.448","0.588","0.928"
"342","0.00247","0.471","0.65","0.975"
"343","0.00251","0.44","0.655","1.05"
"344","0.00256","0.461","0.715","1.1"
"345","0.00261","0.477","0.755","1.12"
"346","0.00266","0.448","0.666","1.05"
"347","0.00271","0.385","0.523","0.961"
"348","0.00276","0.402","0.53","0.931"
"349","0.00281","0.424","0.571","0.951"
"350","0.00286","0.448","0.653","1.03"
"351","0.00291","0.437","0.683","1.1"
"352","0.00297","0.452","0.679","1.06"
"353","0.00302","0.422","0.554","0.928"
"354","0.00308","0.399","0.503","0.891"
"355","0.00313","0.432","0.542","0.888"
"356","0.00319","0.447","0.639","1.01"
"357","0.00325","0.433","0.679","1.11"
"358","0.00331","0.437","0.692","1.12"
"359","0.00337","0.403","0.549","0.963"
"360","0.00344","0.407","0.533","0.926"
"361","0.0035","0.437","0.597","0.964"
"362","0.00356","0.427","0.639","1.06"
"363","0.00363","0.424","0.678","1.13"
"364","0.0037","0.381","0.563","1.04"
"365","0.00377","0.346","0.466","0.954"
"366","0.00384","0.39","0.51","0.925"
"367","0.00391","0.407","0.603","1.05"
"368","0.00398","0.401","0.634","1.12"
"369","0.00405","0.379","0.515","0.96"
"370","0.00413","0.364","0.454","0.883"
"371","0.0042","0.4","0.542","0.958"
"372","0.00428","0.384","0.602","1.11"
"373","0.00436","0.364","0.567","1.1"
"374","0.00444","0.361","0.491","0.961"
"375","0.00452","0.388","0.512","0.932"
"376","0.00461","0.404","0.601","1.05"
"377","0.0047","0.377","0.602","1.13"
"378","0.00478","0.32","0.444","0.983"
"379","0.00487","0.343","0.449","0.926"
"380","0.00496","0.365","0.546","1.06"
"381","0.00505","0.371","0.548","1.05"
"382","0.00515","0.335","0.425","0.897"
"383","0.00524","0.368","0.509","0.978"
"384","0.00534","0.342","0.554","1.15"
"385","0.00544","0.331","0.463","0.989"
"386","0.00554","0.337","0.44","0.924"
"387","0.00564","0.364","0.541","1.05"
"388","0.00575","0.337","0.513","1.08"
"389","0.00585","0.307","0.405","0.932"
"390","0.00596","0.341","0.486","1.01"
"391","0.00607","0.342","0.517","1.07"
"392","0.00618","0.319","0.399","0.884"
"393","0.0063","0.343","0.473","0.976"
"394","0.00641","0.309","0.478","1.09"
"395","0.00653","0.312","0.403","0.913"
"396","0.00666","0.332","0.477","1.01"
"397","0.00678","0.308","0.468","1.08"
"398","0.0069","0.295","0.386","0.924"
"399","0.00703","0.319","0.487","1.08"
"400","0.00716","0.302","0.403","0.943"
"401","0.00729","0.315","0.4","0.899"
"402","0.00743","0.293","0.459","1.11"
"403","0.00757","0.295","0.387","0.927"
"404","0.00771","0.314","0.474","1.07"
"405","0.00785","0.264","0.383","1.03"
"406","0.008","0.286","0.4","0.988"
"407","0.00815","0.3","0.452","1.06"
"408","0.0083","0.293","0.358","0.864"
"409","0.00845","0.28","0.438","1.11"
"410","0.00861","0.28","0.366","0.927"
"411","0.00877","0.304","0.471","1.1"
"412","0.00893","0.25","0.343","0.969"
"413","0.0091","0.288","0.441","1.09"
"414","0.00926","0.271","0.353","0.923"
"415","0.00943","0.281","0.42","1.06"
"416","0.00961","0.268","0.362","0.958"
"417","0.00979","0.285","0.439","1.09"
"418","0.00997","0.242","0.336","0.98"
"419","0.0102","0.274","0.432","1.11"
"420","0.0103","0.267","0.333","0.881"
"421","0.0105","0.24","0.371","1.09"
"422","0.0107","0.265","0.348","0.927"
"423","0.0109","0.242","0.35","1.02"
"424","0.0111","0.259","0.379","1.03"
"425","0.0113","0.254","0.329","0.916"
"426","0.0115","0.242","0.375","1.1"
"427","0.0118","0.253","0.337","0.94"
"428","0.012","0.228","0.333","1.03"
