"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000469","0.104","0.144","0.98"
"2","0.00000478","0.117","0.157","0.952"
"3","0.00000488","0.171","0.233","0.963"
"4","0.00000502","0.2","0.272","0.961"
"5","0.00000506","0.217","0.298","0.972"
"6","0.00000516","0.23","0.315","0.968"
"7","0.00000525","0.236","0.327","0.979"
"8","0.00000535","0.245","0.34","0.981"
"9","0.00000545","0.255","0.352","0.977"
"10","0.00000555","0.266","0.366","0.974"
"11","0.00000569","0.275","0.378","0.972"
"12","0.00000575","0.282","0.388","0.976"
"13","0.00000586","0.287","0.396","0.977"
"14","0.00000597","0.292","0.405","0.979"
"15","0.00000608","0.295","0.409","0.982"
"16","0.00000619","0.298","0.418","0.994"
"17","0.00000632","0.304","0.428","0.996"
"18","0.00000642","0.309","0.435","0.995"
"19","0.00000654","0.314","0.441","0.993"
"20","0.00000666","0.319","0.448","0.992"
"21","0.00000679","0.324","0.454","0.991"
"22","0.00000691","0.327","0.458","0.99"
"23","0.00000704","0.336","0.47","0.989"
"24","0.00000718","0.343","0.479","0.987"
"25","0.00000731","0.346","0.483","0.987"
"26","0.00000744","0.351","0.489","0.986"
"27","0.00000758","0.352","0.49","0.984"
"28","0.00000772","0.355","0.493","0.983"
"29","0.00000786","0.356","0.495","0.982"
"30","0.00000802","0.36","0.5","0.981"
"31","0.00000816","0.364","0.504","0.981"
"32","0.00000831","0.367","0.509","0.98"
"33","0.00000847","0.367","0.508","0.979"
"34","0.00000862","0.367","0.508","0.979"
"35","0.00000877","0.372","0.514","0.978"
"36","0.00000895","0.372","0.517","0.982"
"37","0.00000911","0.374","0.52","0.983"
"38","0.00000927","0.372","0.516","0.983"
"39","0.00000945","0.373","0.518","0.982"
"40","0.00000963","0.374","0.518","0.981"
"41","0.0000098","0.373","0.518","0.981"
"42","0.00000998","0.376","0.521","0.98"
"43","0.0000102","0.377","0.522","0.979"
"44","0.0000104","0.381","0.527","0.978"
"45","0.0000105","0.382","0.53","0.981"
"46","0.0000108","0.378","0.526","0.984"
"47","0.0000109","0.377","0.526","0.985"
"48","0.0000112","0.377","0.524","0.984"
"49","0.0000113","0.373","0.519","0.985"
"50","0.0000116","0.368","0.513","0.985"
"51","0.0000118","0.359","0.5","0.986"
"52","0.000012","0.354","0.494","0.986"
"53","0.0000122","0.346","0.483","0.986"
"54","0.0000124","0.344","0.479","0.986"
"55","0.0000127","0.351","0.49","0.987"
"56","0.0000129","0.358","0.499","0.987"
"57","0.0000132","0.359","0.501","0.988"
"58","0.0000134","0.36","0.502","0.987"
"59","0.0000136","0.364","0.508","0.987"
"60","0.0000139","0.367","0.513","0.987"
"61","0.0000142","0.367","0.512","0.987"
"62","0.0000144","0.363","0.507","0.988"
"63","0.0000147","0.349","0.488","0.989"
"64","0.000015","0.335","0.469","0.989"
"65","0.0000152","0.336","0.473","0.995"
"66","0.0000155","0.337","0.474","0.995"
"67","0.0000158","0.337","0.474","0.996"
"68","0.0000161","0.338","0.476","0.996"
"69","0.0000164","0.331","0.467","0.997"
"70","0.0000167","0.333","0.47","0.998"
"71","0.000017","0.34","0.48","0.999"
"72","0.0000173","0.348","0.491","0.999"
"73","0.0000177","0.349","0.493","1"
"74","0.000018","0.348","0.493","1"
"75","0.0000183","0.356","0.503","1"
"76","0.0000186","0.353","0.499","1"
"77","0.000019","0.343","0.486","1"
"78","0.0000193","0.33","0.468","1"
"79","0.0000197","0.322","0.457","1"
"80","0.0000201","0.321","0.457","1"
"81","0.0000204","0.324","0.46","1.01"
"82","0.0000208","0.334","0.475","1.01"
"83","0.0000212","0.337","0.479","1.01"
"84","0.0000216","0.337","0.479","1.01"
"85","0.000022","0.34","0.484","1.01"
"86","0.0000224","0.337","0.481","1.01"
"87","0.0000228","0.331","0.473","1.01"
"88","0.0000232","0.331","0.473","1.01"
"89","0.0000237","0.333","0.476","1.01"
"90","0.0000241","0.337","0.482","1.01"
