"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"146","0.0000674","0.366","0.531","1.02"
"147","0.0000687","0.374","0.543","1.03"
"148","0.00007","0.39","0.557","1.01"
"149","0.0000713","0.384","0.549","1.01"
"150","0.0000726","0.364","0.521","1.01"
"151","0.000074","0.38","0.545","1.01"
"152","0.0000753","0.359","0.516","1.02"
"153","0.0000767","0.359","0.517","1.02"
"154","0.0000781","0.355","0.511","1.02"
"155","0.0000796","0.34","0.489","1.02"
"156","0.000081","0.324","0.468","1.02"
"157","0.0000825","0.328","0.474","1.02"
"158","0.0000841","0.33","0.478","1.02"
"159","0.0000856","0.328","0.475","1.03"
"160","0.0000872","0.32","0.465","1.03"
"161","0.0000888","0.316","0.46","1.03"
"162","0.0000905","0.316","0.457","1.02"
"163","0.0000922","0.306","0.444","1.02"
"164","0.0000939","0.304","0.442","1.03"
"165","0.0000956","0.3","0.433","1.02"
"166","0.0000974","0.289","0.419","1.02"
"167","0.0000992","0.314","0.456","1.02"
"168","0.000101","0.298","0.432","1.03"
"169","0.000103","0.284","0.413","1.03"
"170","0.000105","0.295","0.426","1.02"
"171","0.000107","0.289","0.42","1.03"
"172","0.000109","0.284","0.413","1.03"
"173","0.000111","0.296","0.429","1.02"
"174","0.000113","0.294","0.428","1.03"
"175","0.000115","0.27","0.392","1.03"
"176","0.000117","0.276","0.399","1.02"
"177","0.000119","0.269","0.392","1.03"
"178","0.000121","0.276","0.402","1.03"
"179","0.000124","0.279","0.407","1.03"
"180","0.000126","0.268","0.391","1.03"
"181","0.000128","0.272","0.396","1.03"
"182","0.000131","0.272","0.395","1.03"
"183","0.000133","0.272","0.394","1.02"
"184","0.000136","0.272","0.394","1.02"
"185","0.000138","0.291","0.418","1.02"
"186","0.000141","0.291","0.417","1.01"
"187","0.000143","0.295","0.424","1.02"
"188","0.000146","0.281","0.406","1.02"
"189","0.000149","0.262","0.379","1.02"
"190","0.000151","0.271","0.395","1.03"
"191","0.000154","0.26","0.379","1.03"
"192","0.000157","0.274","0.398","1.03"
"193","0.00016","0.27","0.392","1.03"
"194","0.000163","0.265","0.384","1.02"
"195","0.000166","0.238","0.345","1.03"
"196","0.000169","0.238","0.343","1.02"
"197","0.000172","0.247","0.358","1.02"
"198","0.000175","0.272","0.392","1.02"
"199","0.000178","0.254","0.362","1.01"
"200","0.000182","0.281","0.4","1.01"
"201","0.000185","0.309","0.438","1"
"202","0.000189","0.301","0.425","0.999"
"203","0.000192","0.273","0.385","0.995"
"204","0.000196","0.267","0.374","0.99"
"205","0.000199","0.273","0.382","0.988"
"206","0.000203","0.26","0.363","0.987"
"207","0.000207","0.268","0.375","0.989"
"208","0.000211","0.266","0.369","0.981"
"209","0.000214","0.262","0.362","0.976"
"210","0.000218","0.278","0.382","0.971"
"211","0.000223","0.312","0.425","0.964"
"212","0.000227","0.304","0.415","0.966"
"213","0.000231","0.301","0.412","0.969"
"214","0.000235","0.293","0.404","0.973"
"215","0.000239","0.272","0.373","0.97"
"216","0.000244","0.273","0.371","0.962"
"217","0.000248","0.281","0.384","0.964"
"218","0.000253","0.293","0.404","0.974"
"219","0.000258","0.294","0.404","0.97"
"220","0.000263","0.269","0.37","0.972"
"221","0.000268","0.287","0.395","0.974"
"222","0.000272","0.254","0.348","0.968"
"223","0.000277","0.272","0.373","0.97"
"224","0.000283","0.253","0.351","0.979"
"225","0.000288","0.267","0.37","0.98"
"226","0.000293","0.282","0.392","0.981"
"227","0.000299","0.286","0.396","0.978"
"228","0.000304","0.293","0.405","0.978"
"229","0.00031","0.3","0.411","0.968"
"230","0.000315","0.257","0.351","0.968"
"231","0.000321","0.269","0.374","0.984"
"232","0.000327","0.281","0.389","0.978"
"233","0.000333","0.293","0.4","0.966"
"234","0.000339","0.293","0.4","0.964"
"235","0.000346","0.274","0.38","0.982"
"236","0.000352","0.267","0.371","0.983"
"237","0.000359","0.259","0.36","0.983"
"238","0.000366","0.283","0.394","0.983"
"239","0.000372","0.265","0.372","0.993"
"240","0.000379","0.266","0.378","1"
"241","0.000386","0.255","0.365","1.01"
"242","0.000393","0.279","0.403","1.02"
"243","0.000401","0.289","0.423","1.04"
"244","0.000408","0.31","0.452","1.03"
"245","0.000416","0.309","0.448","1.03"
"246","0.000423","0.277","0.403","1.03"
"247","0.000431","0.293","0.425","1.03"
"248","0.000439","0.306","0.442","1.02"
"249","0.000447","0.304","0.44","1.02"
"250","0.000456","0.297","0.427","1.01"
"251","0.000464","0.285","0.416","1.03"
"252","0.000473","0.284","0.42","1.04"
"253","0.000481","0.288","0.429","1.05"
"254","0.00049","0.298","0.446","1.06"
"255","0.000499","0.289","0.429","1.05"
"256","0.000509","0.288","0.427","1.05"
"257","0.000518","0.256","0.376","1.04"
"258","0.000528","0.247","0.361","1.03"
"259","0.000537","0.227","0.33","1.03"
"260","0.000547","0.251","0.363","1.02"
"261","0.000557","0.261","0.372","1.01"
"262","0.000568","0.251","0.352","0.994"
"263","0.000578","0.264","0.363","0.972"
"264","0.000589","0.249","0.339","0.96"
"265","0.0006","0.285","0.383","0.953"
"266","0.000611","0.265","0.355","0.95"
"267","0.000623","0.253","0.344","0.963"
"268","0.000634","0.254","0.348","0.971"
"269","0.000646","0.263","0.359","0.966"
"270","0.000658","0.256","0.348","0.962"
"271","0.00067","0.264","0.361","0.966"
"272","0.000682","0.274","0.373","0.961"
"273","0.000695","0.263","0.358","0.961"
"274","0.000708","0.277","0.38","0.971"
"275","0.000721","0.277","0.383","0.976"
"276","0.000735","0.321","0.447","0.984"
"277","0.000748","0.307","0.441","1.02"
"278","0.000762","0.287","0.423","1.04"
"279","0.000776","0.318","0.47","1.05"
"280","0.00079","0.323","0.476","1.04"
"281","0.000805","0.336","0.502","1.06"
"282","0.00082","0.293","0.44","1.06"
"283","0.000835","0.304","0.456","1.06"
"284","0.000851","0.296","0.442","1.06"
"285","0.000866","0.283","0.41","1.02"
"286","0.000883","0.29","0.41","0.999"
"287","0.000899","0.261","0.359","0.972"
"288","0.000915","0.26","0.347","0.943"
"289","0.000933","0.284","0.363","0.906"
"290","0.00095","0.301","0.386","0.907"
"291","0.000967","0.297","0.385","0.918"
"292","0.000985","0.28","0.369","0.932"
"293","0.001","0.294","0.396","0.952"
"294","0.00102","0.294","0.4","0.964"
"295","0.00104","0.303","0.416","0.971"
"296","0.00106","0.307","0.429","0.99"
"297","0.00108","0.336","0.485","1.02"
"298","0.0011","0.337","0.5","1.05"
"299","0.00112","0.322","0.479","1.05"
"300","0.00114","0.305","0.457","1.06"
"301","0.00116","0.313","0.479","1.08"
"302","0.00118","0.325","0.503","1.09"
"303","0.00121","0.296","0.456","1.09"
"304","0.00123","0.287","0.42","1.03"
"305","0.00125","0.299","0.425","1.01"
"306","0.00127","0.301","0.407","0.955"
"307","0.0013","0.295","0.398","0.952"
"308","0.00132","0.299","0.4","0.947"
"309","0.00135","0.308","0.412","0.945"
"310","0.00137","0.324","0.424","0.926"
"311","0.0014","0.325","0.432","0.94"
"312","0.00142","0.312","0.435","0.985"
"313","0.00145","0.325","0.466","1.01"
"314","0.00148","0.343","0.499","1.03"
"315","0.0015","0.331","0.498","1.06"
"316","0.00153","0.327","0.506","1.09"
"317","0.00156","0.274","0.422","1.09"
"318","0.00159","0.282","0.413","1.04"
"319","0.00162","0.276","0.384","0.983"
"320","0.00165","0.276","0.372","0.952"
"321","0.00168","0.288","0.389","0.955"
"322","0.00171","0.292","0.391","0.949"
"323","0.00174","0.302","0.41","0.962"
"324","0.00177","0.32","0.454","1"
"325","0.00181","0.333","0.497","1.06"
"326","0.00184","0.351","0.532","1.07"
"327","0.00187","0.343","0.533","1.1"
"328","0.00191","0.314","0.465","1.05"
"329","0.00194","0.286","0.39","0.965"
"330","0.00198","0.322","0.4","0.88"
"331","0.00202","0.306","0.386","0.892"
"332","0.00205","0.298","0.38","0.9"
"333","0.00209","0.32","0.425","0.939"
"334","0.00213","0.331","0.474","1.01"
"335","0.00217","0.327","0.488","1.06"
"336","0.00221","0.357","0.563","1.11"
"337","0.00225","0.314","0.484","1.09"
"338","0.00229","0.321","0.448","0.988"
"339","0.00234","0.312","0.415","0.941"
"340","0.00238","0.337","0.44","0.924"
"341","0.00242","0.345","0.457","0.937"
"342","0.00247","0.353","0.504","1.01"
"343","0.00251","0.363","0.534","1.04"
"344","0.00256","0.354","0.559","1.12"
"345","0.00261","0.29","0.45","1.1"
"346","0.00266","0.296","0.419","1"
"347","0.00271","0.316","0.427","0.956"
"348","0.00276","0.306","0.399","0.922"
"349","0.00281","0.339","0.475","0.991"
"350","0.00286","0.355","0.533","1.06"
"351","0.00291","0.349","0.55","1.11"
"352","0.00297","0.311","0.442","1"
"353","0.00302","0.342","0.424","0.877"
"354","0.00308","0.317","0.394","0.879"
"355","0.00313","0.343","0.459","0.946"
"356","0.00319","0.339","0.496","1.03"
"357","0.00325","0.358","0.562","1.11"
"358","0.00331","0.322","0.472","1.04"
"359","0.00337","0.326","0.438","0.949"
"360","0.00343","0.351","0.451","0.91"
"361","0.0035","0.354","0.495","0.988"
"362","0.00356","0.37","0.55","1.05"
"363","0.00363","0.31","0.487","1.11"
"364","0.0037","0.303","0.425","0.99"
"365","0.00377","0.309","0.412","0.943"
"366","0.00384","0.34","0.471","0.978"
"367","0.00391","0.36","0.551","1.08"
"368","0.00398","0.334","0.515","1.09"
"369","0.00405","0.339","0.436","0.911"
"370","0.00413","0.324","0.411","0.897"
"371","0.0042","0.342","0.488","1.01"
"372","0.00428","0.359","0.57","1.12"
"373","0.00436","0.328","0.478","1.03"
"374","0.00444","0.348","0.473","0.961"
"375","0.00453","0.352","0.489","0.982"
"376","0.00461","0.362","0.553","1.08"
"377","0.00469","0.296","0.44","1.05"
"378","0.00478","0.321","0.428","0.944"
"379","0.00487","0.336","0.459","0.966"
"380","0.00496","0.356","0.557","1.11"
"381","0.00505","0.31","0.428","0.976"
"382","0.00515","0.317","0.397","0.885"
"383","0.00524","0.335","0.475","1"
"384","0.00534","0.337","0.535","1.12"
"385","0.00544","0.324","0.451","0.983"
"386","0.00554","0.346","0.464","0.95"
"387","0.00564","0.354","0.54","1.08"
"388","0.00575","0.29","0.423","1.03"
"389","0.00585","0.306","0.4","0.924"
"390","0.00596","0.349","0.52","1.05"
"391","0.00607","0.306","0.437","1.01"
"392","0.00618","0.309","0.381","0.871"
"393","0.0063","0.336","0.491","1.03"
"394","0.00641","0.31","0.463","1.05"
"395","0.00653","0.339","0.446","0.931"
"396","0.00666","0.349","0.512","1.04"
"397","0.00678","0.283","0.408","1.02"
"398","0.0069","0.306","0.394","0.911"
"399","0.00703","0.337","0.519","1.09"
"400","0.00716","0.317","0.397","0.887"
"401","0.0073","0.327","0.435","0.94"
"402","0.00743","0.31","0.462","1.05"
"403","0.00757","0.335","0.429","0.906"
"404","0.00771","0.335","0.503","1.06"
"405","0.00785","0.297","0.41","0.976"
"406","0.008","0.332","0.476","1.01"
"407","0.00815","0.298","0.413","0.979"
"408","0.0083","0.313","0.392","0.887"
"409","0.00845","0.308","0.467","1.07"
"410","0.00861","0.325","0.422","0.916"
"411","0.00877","0.308","0.474","1.09"
"412","0.00893","0.29","0.385","0.939"
"413","0.00909","0.321","0.498","1.1"
"414","0.00926","0.29","0.361","0.88"
"415","0.00943","0.325","0.508","1.11"
"416","0.00961","0.315","0.428","0.96"
"417","0.00979","0.305","0.475","1.1"
"418","0.00997","0.28","0.377","0.953"
"419","0.0102","0.301","0.467","1.1"
"420","0.0103","0.293","0.367","0.887"
"421","0.0105","0.288","0.433","1.06"
"422","0.0107","0.32","0.441","0.974"
"423","0.0109","0.268","0.388","1.02"
"424","0.0111","0.31","0.473","1.08"
"425","0.0113","0.275","0.346","0.89"
"426","0.0115","0.291","0.449","1.09"
"427","0.0118","0.313","0.433","0.978"
"428","0.012","0.264","0.372","0.997"
"429","0.0122","0.298","0.461","1.09"
"430","0.0124","0.286","0.371","0.916"
"431","0.0127","0.281","0.389","0.978"
"432","0.0129","0.279","0.428","1.08"
"433","0.0131","0.287","0.393","0.97"
"434","0.0134","0.267","0.336","0.888"
"435","0.0136","0.28","0.419","1.06"
"436","0.0139","0.3","0.441","1.04"
"437","0.0141","0.268","0.365","0.963"
"438","0.0144","0.259","0.329","0.899"
"439","0.0147","0.275","0.404","1.04"
"440","0.0149","0.28","0.421","1.06"
"441","0.0152","0.28","0.393","0.991"
"442","0.0155","0.264","0.331","0.885"
"443","0.0158","0.275","0.37","0.951"
"444","0.0161","0.24","0.352","1.03"
"445","0.0164","0.265","0.39","1.04"
"446","0.0167","0.274","0.407","1.05"
"447","0.017","0.278","0.412","1.05"
"448","0.0173","0.275","0.397","1.02"
"449","0.0176","0.272","0.361","0.937"
"450","0.0179","0.287","0.388","0.957"
"451","0.0183","0.258","0.352","0.965"
"452","0.0186","0.257","0.327","0.899"
"453","0.019","0.281","0.373","0.94"
"454","0.0193","0.256","0.35","0.968"
"455","0.0197","0.259","0.345","0.941"
"456","0.02","0.273","0.382","0.991"
"457","0.0204","0.259","0.38","1.04"
"458","0.0208","0.26","0.378","1.03"
"459","0.0212","0.235","0.351","1.05"
"460","0.0216","0.236","0.333","0.994"
"461","0.022","0.247","0.337","0.967"
"462","0.0224","0.235","0.321","0.967"
"463","0.0228","0.25","0.344","0.972"
"464","0.0232","0.236","0.352","1.06"
"465","0.0236","0.227","0.319","0.996"
"466","0.0241","0.248","0.341","0.971"
"467","0.0245","0.237","0.348","1.04"
"468","0.025","0.237","0.352","1.05"
"469","0.0254","0.214","0.302","0.997"
"470","0.0259","0.237","0.337","1"
"471","0.0264","0.211","0.31","1.04"
"472","0.0269","0.227","0.309","0.961"
"473","0.0274","0.213","0.319","1.06"
"474","0.0279","0.221","0.296","0.949"
"475","0.0284","0.212","0.316","1.05"
"476","0.0289","0.22","0.298","0.958"
"477","0.0295","0.204","0.301","1.04"
"478","0.03","0.219","0.308","0.991"
"479","0.0306","0.197","0.286","1.02"
"480","0.0311","0.22","0.319","1.02"
"481","0.0317","0.211","0.308","1.03"
"482","0.0323","0.219","0.311","1.01"
"483","0.0329","0.205","0.293","1.01"
"484","0.0335","0.205","0.3","1.03"
"485","0.0341","0.207","0.29","0.988"
"486","0.0348","0.196","0.286","1.03"
"487","0.0354","0.213","0.304","1.01"
"488","0.0361","0.197","0.276","0.994"
"489","0.0367","0.188","0.274","1.03"
"490","0.0374","0.21","0.302","1.02"
"491","0.0381","0.195","0.275","0.998"
"492","0.0388","0.187","0.273","1.03"
"493","0.0395","0.206","0.297","1.02"
"494","0.0403","0.192","0.271","0.999"
"495","0.041","0.187","0.272","1.03"
"496","0.0418","0.189","0.273","1.02"
"497","0.0425","0.199","0.284","1.01"
"498","0.0433","0.188","0.268","1.01"
"499","0.0441","0.182","0.262","1.02"
"500","0.045","0.18","0.261","1.02"
"501","0.0458","0.184","0.27","1.03"
"502","0.0466","0.188","0.265","0.994"
"503","0.0475","0.18","0.257","1.01"
"504","0.0484","0.177","0.248","0.995"
"505","0.0493","0.168","0.243","1.03"
"506","0.0502","0.172","0.255","1.05"
"507","0.0511","0.171","0.245","1.01"
"508","0.0521","0.169","0.242","1.01"
"509","0.053","0.169","0.248","1.03"
"510","0.054","0.173","0.254","1.04"
"511","0.055","0.174","0.254","1.04"
"512","0.056","0.173","0.253","1.03"
"513","0.0571","0.17","0.249","1.04"
"514","0.0581","0.166","0.244","1.04"
"515","0.0592","0.163","0.239","1.04"
"516","0.0603","0.158","0.228","1.02"
"517","0.0614","0.16","0.23","1.02"
"518","0.0626","0.158","0.232","1.04"
"519","0.0637","0.147","0.213","1.02"
"520","0.0649","0.156","0.222","1.01"
"521","0.0661","0.154","0.222","1.02"
"522","0.0673","0.155","0.222","1.01"
"523","0.0686","0.149","0.216","1.02"
"524","0.0699","0.144","0.21","1.03"
"525","0.0711","0.147","0.211","1.02"
"526","0.0725","0.147","0.21","1.01"
"527","0.0738","0.145","0.211","1.03"
"528","0.0752","0.138","0.198","1.02"
"529","0.0766","0.141","0.203","1.01"
"530","0.078","0.139","0.203","1.03"
"531","0.0794","0.138","0.198","1.01"
"532","0.0809","0.139","0.201","1.03"
"533","0.0824","0.131","0.191","1.03"
"534","0.0839","0.132","0.189","1.01"
"535","0.0855","0.129","0.188","1.03"
"536","0.0871","0.131","0.189","1.02"
"537","0.0887","0.126","0.181","1.02"
"538","0.0903","0.128","0.188","1.04"
"539","0.092","0.128","0.186","1.03"
"540","0.0937","0.124","0.181","1.03"
"541","0.0955","0.126","0.185","1.04"
"542","0.0972","0.12","0.175","1.03"
"543","0.099","0.119","0.171","1.02"
"544","0.101","0.12","0.174","1.02"
"545","0.103","0.118","0.172","1.03"
"546","0.105","0.118","0.171","1.03"
"547","0.107","0.112","0.163","1.03"
"548","0.109","0.116","0.167","1.02"
"549","0.111","0.114","0.165","1.02"
"550","0.113","0.113","0.163","1.02"
"551","0.115","0.112","0.161","1.02"
"552","0.117","0.11","0.158","1.02"
"553","0.119","0.11","0.16","1.02"
"554","0.121","0.106","0.152","1.01"
"555","0.123","0.107","0.154","1.02"
"556","0.126","0.104","0.15","1.01"
"557","0.128","0.0996","0.144","1.02"
"558","0.13","0.0995","0.143","1.02"
"559","0.133","0.0992","0.143","1.02"
"560","0.135","0.0973","0.141","1.02"
"561","0.138","0.0986","0.141","1.01"
"562","0.14","0.0951","0.138","1.03"
