"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000471","0.34","0.484","1.01"
"2","0.00000481","0.63","0.893","1"
"3","0.00000486","0.669","0.951","1"
"4","0.00000498","0.698","0.994","1.01"
"5","0.00000506","0.724","1.04","1.01"
"6","0.00000515","0.749","1.08","1.02"
"7","0.00000525","0.775","1.12","1.02"
"8","0.00000732","0.677","0.985","1.03"
"9","0.00000607","0.495","0.721","1.03"
"10","0.00000555","0.69","1","1.03"
"11","0.00000525","0.63","0.913","1.03"
"12","0.00000529","0.63","0.9","1.01"
"13","0.00000556","0.687","0.981","1.01"
"14","0.00000598","0.695","0.992","1.01"
"15","0.00000606","0.694","0.99","1.01"
"16","0.00000621","0.694","0.99","1.01"
"17","0.0000063","0.692","0.987","1.01"
"18","0.00000643","0.691","0.985","1.01"
"19","0.00000653","0.692","0.987","1.01"
"20","0.00000667","0.694","0.99","1.01"
"21","0.0000068","0.695","0.99","1.01"
"22","0.00000691","0.696","0.991","1.01"
"23","0.00000705","0.698","0.993","1.01"
"24","0.00000719","0.705","1","1.01"
"25","0.00000732","0.703","1","1.01"
"26","0.00000742","0.705","1","1.01"
"27","0.00000758","0.708","1.01","1.01"
"28","0.00000774","0.707","1.01","1.01"
"29","0.00000787","0.705","1","1.01"
"30","0.00000799","0.701","0.996","1.01"
"31","0.00000816","0.7","0.995","1.01"
"32","0.00000829","0.695","0.988","1"
"33","0.00000846","0.697","0.99","1"
"34","0.0000086","0.694","0.986","1"
"35","0.00000879","0.697","0.99","1"
"36","0.00000894","0.697","0.991","1"
"37","0.00000913","0.703","0.998","1"
"38","0.00000926","0.694","0.985","1"
"39","0.00000947","0.692","0.982","1"
"40","0.00000962","0.683","0.969","1"
"41","0.0000098","0.672","0.953","1"
"42","0.0000101","0.667","0.946","1"
"43","0.0000101","0.66","0.939","1.01"
"44","0.0000104","0.656","0.933","1.01"
"45","0.0000105","0.661","0.939","1"
"46","0.0000108","0.661","0.938","1"
"47","0.000011","0.664","0.942","1"
"48","0.0000111","0.653","0.927","1"
"49","0.0000113","0.65","0.922","1"
"50","0.0000116","0.652","0.925","1"
"51","0.0000118","0.651","0.924","1"
"52","0.000012","0.654","0.926","1"
"53","0.0000122","0.651","0.923","1"
"54","0.0000124","0.652","0.924","1"
"55","0.0000127","0.651","0.923","1"
"56","0.0000129","0.645","0.913","1"
"57","0.0000131","0.654","0.927","1"
"58","0.0000134","0.658","0.931","1"
"59","0.0000136","0.665","0.941","1"
"60","0.0000139","0.662","0.936","1"
"61","0.0000142","0.652","0.923","1"
"62","0.0000144","0.645","0.912","1"
"63","0.0000146","0.64","0.905","1"
"64","0.000015","0.636","0.899","0.999"
"65","0.0000152","0.642","0.908","0.999"
"66","0.0000155","0.637","0.9","0.999"
"67","0.0000158","0.64","0.903","0.998"
"68","0.0000161","0.645","0.91","0.997"
"69","0.0000164","0.655","0.925","0.998"
"70","0.0000167","0.648","0.914","0.997"
"71","0.000017","0.654","0.921","0.997"
"72","0.0000173","0.648","0.914","0.997"
"73","0.0000176","0.632","0.89","0.997"
"74","0.0000179","0.619","0.871","0.996"
"75","0.0000183","0.623","0.877","0.995"
"76","0.0000186","0.624","0.877","0.995"
"77","0.000019","0.642","0.903","0.994"
"78","0.0000193","0.658","0.924","0.994"
"79","0.0000197","0.667","0.937","0.994"
"80","0.0000201","0.664","0.937","0.998"
"81","0.0000205","0.68","0.958","0.997"
"82","0.0000208","0.682","0.961","0.996"
"83","0.0000212","0.69","0.971","0.995"
"84","0.0000216","0.706","0.994","0.995"
"85","0.000022","0.717","1.01","0.994"
"86","0.0000224","0.724","1.02","0.994"
"87","0.0000228","0.713","1","0.993"
"88","0.0000232","0.704","0.988","0.992"
"89","0.0000237","0.7","0.981","0.99"
"90","0.0000241","0.696","0.975","0.99"
"91","0.0000246","0.683","0.955","0.989"
"92","0.000025","0.666","0.93","0.988"
"93","0.0000254","0.643","0.898","0.987"
"94","0.0000259","0.643","0.898","0.986"
"95","0.0000264","0.649","0.904","0.985"
"96","0.0000269","0.655","0.912","0.984"
"97","0.0000274","0.649","0.903","0.984"
"98","0.0000279","0.646","0.898","0.983"
"99","0.0000284","0.648","0.9","0.983"
"100","0.000029","0.644","0.894","0.982"
"101","0.0000295","0.63","0.874","0.981"
"102","0.0000301","0.627","0.869","0.98"
"103","0.0000306","0.617","0.853","0.978"
"104","0.0000312","0.636","0.879","0.977"
"105","0.0000317","0.653","0.902","0.976"
"106","0.0000324","0.654","0.902","0.975"
"107","0.000033","0.623","0.859","0.975"
"108","0.0000335","0.591","0.822","0.983"
"109","0.0000342","0.598","0.835","0.987"
"110","0.0000348","0.625","0.871","0.986"
"111","0.0000355","0.643","0.896","0.986"
"112","0.0000361","0.651","0.906","0.984"
"113","0.0000368","0.65","0.903","0.983"
"114","0.0000375","0.647","0.897","0.981"
"115","0.0000381","0.639","0.885","0.979"
"116","0.0000388","0.661","0.913","0.976"
"117","0.0000396","0.678","0.936","0.976"
"118","0.0000403","0.702","0.966","0.974"
"119","0.0000411","0.707","0.975","0.975"
"120","0.0000418","0.689","0.951","0.976"
"121","0.0000426","0.661","0.917","0.981"
"122","0.0000433","0.657","0.909","0.978"
"123","0.0000442","0.683","0.943","0.977"
"124","0.0000451","0.701","0.965","0.974"
"125","0.0000458","0.69","0.947","0.971"
"126","0.0000467","0.682","0.941","0.975"
"127","0.0000476","0.663","0.912","0.973"
"128","0.0000484","0.646","0.887","0.97"
"129","0.0000494","0.659","0.903","0.969"
"130","0.0000503","0.652","0.905","0.982"
"131","0.0000512","0.639","0.885","0.98"
"132","0.0000521","0.614","0.849","0.978"
"133","0.0000531","0.635","0.876","0.976"
"134","0.0000542","0.659","0.917","0.985"
"135","0.0000551","0.667","0.934","0.991"
"136","0.0000561","0.672","0.94","0.99"
"137","0.0000571","0.657","0.917","0.987"
"138","0.0000582","0.658","0.916","0.984"
"139","0.0000593","0.681","0.945","0.98"
"140","0.0000604","0.703","0.974","0.979"
"141","0.0000615","0.697","0.965","0.978"
"142","0.0000627","0.681","0.94","0.977"
"143","0.0000639","0.658","0.908","0.975"
"144","0.000065","0.632","0.87","0.973"
"145","0.0000662","0.642","0.884","0.974"
"146","0.0000674","0.647","0.894","0.977"
"147","0.0000687","0.657","0.907","0.976"
"148","0.00007","0.654","0.902","0.975"
"149","0.0000713","0.663","0.914","0.975"
