"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000476","0.545","0.765","0.993"
"2","0.0000048","0.582","0.814","0.989"
"3","0.00000488","0.575","0.798","0.981"
"4","0.00000497","0.57","0.782","0.969"
"5","0.00000508","0.566","0.77","0.962"
"6","0.00000514","0.591","0.805","0.963"
"7","0.00000523","0.657","0.905","0.975"
"8","0.00000481","0.161","0.224","0.983"
"9","0.00000532","0.592","0.817","0.976"
"10","0.00000554","0.641","0.887","0.978"
"11","0.00000567","0.646","0.893","0.977"
"12","0.00000576","0.657","0.908","0.977"
"13","0.00000587","0.658","0.909","0.978"
"14","0.00000596","0.662","0.915","0.977"
"15","0.00000609","0.666","0.921","0.977"
"16","0.0000062","0.671","0.926","0.976"
"17","0.0000063","0.671","0.931","0.981"
"18","0.00000642","0.676","0.94","0.983"
"19","0.00000654","0.678","0.942","0.983"
"20","0.00000667","0.677","0.941","0.983"
"21","0.0000068","0.681","0.946","0.983"
"22","0.0000069","0.68","0.944","0.982"
"23","0.00000706","0.683","0.949","0.982"
"24","0.00000717","0.68","0.944","0.982"
"25","0.00000731","0.683","0.948","0.982"
"26","0.00000745","0.68","0.944","0.981"
"27","0.00000757","0.685","0.951","0.981"
"28","0.00000774","0.686","0.95","0.979"
"29","0.00000786","0.678","0.94","0.98"
"30","0.000008","0.677","0.939","0.98"
"31","0.00000815","0.678","0.938","0.979"
"32","0.0000083","0.674","0.933","0.979"
"33","0.00000844","0.67","0.927","0.978"
"34","0.00000863","0.672","0.932","0.981"
"35","0.00000878","0.663","0.932","0.994"
"36","0.00000895","0.662","0.932","0.995"
"37","0.00000908","0.653","0.919","0.996"
"38","0.00000929","0.644","0.906","0.995"
"39","0.00000944","0.636","0.894","0.995"
"40","0.00000962","0.634","0.892","0.995"
"41","0.00000979","0.63","0.886","0.994"
"42","0.00000999","0.634","0.891","0.994"
"43","0.0000102","0.634","0.891","0.993"
"44","0.0000104","0.639","0.898","0.994"
"45","0.0000106","0.647","0.909","0.992"
"46","0.0000107","0.645","0.905","0.993"
"47","0.0000109","0.643","0.901","0.992"
"48","0.0000111","0.642","0.9","0.992"
"49","0.0000114","0.638","0.894","0.991"
"50","0.0000116","0.643","0.9","0.99"
"51","0.0000118","0.643","0.9","0.989"
"52","0.000012","0.645","0.902","0.989"
"53","0.0000122","0.65","0.909","0.988"
"54","0.0000124","0.651","0.91","0.988"
"55","0.0000127","0.641","0.894","0.986"
"56","0.0000129","0.635","0.886","0.986"
"57","0.0000131","0.63","0.878","0.985"
"58","0.0000134","0.631","0.878","0.985"
"59","0.0000137","0.625","0.87","0.984"
"60","0.0000139","0.621","0.863","0.984"
"61","0.0000142","0.617","0.856","0.982"
"62","0.0000144","0.61","0.847","0.981"
"63","0.0000147","0.602","0.835","0.98"
"64","0.0000149","0.595","0.824","0.98"
"65","0.0000152","0.592","0.819","0.979"
"66","0.0000155","0.598","0.827","0.979"
"67","0.0000158","0.611","0.846","0.979"
"68","0.0000161","0.626","0.865","0.978"
"69","0.0000164","0.633","0.875","0.978"
"70","0.0000167","0.638","0.882","0.977"
"71","0.000017","0.634","0.881","0.983"
"72","0.0000173","0.633","0.881","0.983"
"73","0.0000177","0.626","0.871","0.983"
"74","0.000018","0.616","0.86","0.987"
"75","0.0000183","0.611","0.855","0.989"
"76","0.0000186","0.61","0.852","0.988"
"77","0.000019","0.615","0.858","0.987"
"78","0.0000193","0.616","0.859","0.986"
"79","0.0000197","0.622","0.868","0.986"
"80","0.0000201","0.623","0.869","0.985"
"81","0.0000204","0.633","0.882","0.985"
"82","0.0000208","0.646","0.898","0.983"
"83","0.0000212","0.666","0.925","0.982"
"84","0.0000216","0.676","0.939","0.982"
"85","0.000022","0.682","0.947","0.982"
"86","0.0000224","0.679","0.941","0.98"
"87","0.0000228","0.671","0.929","0.979"
"88","0.0000232","0.672","0.93","0.978"
"89","0.0000237","0.671","0.927","0.977"
"90","0.0000241","0.664","0.916","0.976"
"91","0.0000246","0.647","0.898","0.98"
"92","0.000025","0.644","0.891","0.978"
"93","0.0000255","0.655","0.906","0.979"
