"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.03191","0.04616","0.2821","1.023"
"2","0.03243","0.04697","0.277","1.024"
"3","0.03309","0.0478","0.2719","1.021"
"4","0.03211","0.04628","0.267","1.019"
"5","0.03078","0.04435","0.2621","1.019"
"6","0.03221","0.04654","0.2573","1.022"
"7","0.03038","0.04374","0.2527","1.018"
"8","0.03139","0.04526","0.2481","1.019"
"9","0.03031","0.04364","0.2436","1.018"
"10","0.03042","0.0437","0.2392","1.016"
"11","0.03007","0.04323","0.2348","1.017"
"12","0.03007","0.0432","0.2305","1.016"
"13","0.0296","0.04254","0.2263","1.016"
"14","0.02922","0.042","0.2222","1.017"
"15","0.02915","0.04189","0.2181","1.016"
"16","0.02896","0.04163","0.2142","1.017"
"17","0.02882","0.04137","0.2103","1.015"
"18","0.02809","0.04021","0.2065","1.012"
"19","0.02789","0.04065","0.2027","1.03"
"20","0.02786","0.04006","0.199","1.017"
"21","0.02842","0.04104","0.1954","1.021"
"22","0.0272","0.03909","0.1918","1.016"
"23","0.02867","0.04124","0.1883","1.017"
"24","0.0276","0.03982","0.1849","1.02"
"25","0.02637","0.03792","0.1816","1.017"
"26","0.02694","0.03867","0.1782","1.015"
"27","0.02712","0.03889","0.175","1.014"
"28","0.0276","0.03949","0.1718","1.012"
"29","0.02748","0.03928","0.1687","1.011"
"30","0.02701","0.03867","0.1656","1.012"
"31","0.02663","0.03821","0.1626","1.015"
"32","0.02602","0.03725","0.1596","1.013"
"33","0.02654","0.03819","0.1568","1.018"
"34","0.02748","0.03947","0.1539","1.016"
"35","0.02667","0.03813","0.1511","1.011"
"36","0.02602","0.03732","0.1483","1.014"
"37","0.02713","0.03879","0.1457","1.011"
"38","0.02604","0.03738","0.143","1.015"
"39","0.02725","0.03894","0.1404","1.01"
"40","0.02608","0.03743","0.1378","1.015"
"41","0.02666","0.03817","0.1353","1.012"
"42","0.02642","0.03788","0.1328","1.014"
"43","0.02629","0.03762","0.1305","1.012"
"44","0.02665","0.03819","0.1281","1.013"
"45","0.0272","0.03895","0.1258","1.012"
"46","0.02658","0.03794","0.1235","1.009"
"47","0.02654","0.03797","0.1212","1.012"
"48","0.02661","0.03802","0.119","1.011"
"49","0.02679","0.03821","0.1168","1.009"
"50","0.0269","0.0384","0.1147","1.009"
"51","0.02708","0.03866","0.1126","1.009"
"52","0.02716","0.03883","0.1106","1.011"
"53","0.02733","0.03901","0.1086","1.009"
"54","0.02739","0.039","0.1066","1.007"
"55","0.02757","0.03937","0.1046","1.01"
"56","0.02763","0.03922","0.1027","1.003"
"57","0.02758","0.03952","0.1009","1.013"
"58","0.02759","0.03939","0.09903","1.01"
"59","0.02827","0.04014","0.09723","1.004"
"60","0.02795","0.03955","0.09546","1.001"
"61","0.02822","0.04013","0.09372","1.006"
"62","0.02895","0.04106","0.09201","1.003"
"63","0.02801","0.03978","0.09034","1.004"
"64","0.02903","0.04166","0.08869","1.015"
"65","0.02926","0.04145","0.08708","1.002"
"66","0.02917","0.04166","0.0855","1.01"
"67","0.02977","0.04222","0.08394","1.003"
"68","0.02971","0.04251","0.08241","1.012"
"69","0.02957","0.04181","0.08091","0.9997"
"70","0.03104","0.04421","0.07944","1.007"
"71","0.03014","0.043","0.07799","1.009"
"72","0.03133","0.04445","0.07657","1.003"
"73","0.03128","0.04468","0.07518","1.01"
"74","0.0308","0.04381","0.07381","1.006"
"75","0.03187","0.04509","0.07247","1.001"
"76","0.03292","0.04696","0.07115","1.009"
"77","0.03238","0.04632","0.06986","1.012"
"78","0.03199","0.04525","0.06858","1"
"79","0.03267","0.04634","0.06734","1.003"
"80","0.03417","0.04826","0.06611","0.9987"
"81","0.03461","0.04948","0.06491","1.011"
"82","0.03425","0.0486","0.06373","1.003"
"83","0.03453","0.0496","0.06257","1.016"
"84","0.03392","0.04863","0.06143","1.014"
"85","0.03375","0.04777","0.06031","1.001"
"86","0.03452","0.04863","0.05921","0.9962"
"87","0.03537","0.04981","0.05813","0.9958"
"88","0.03594","0.05068","0.05708","0.997"
"89","0.03639","0.05127","0.05604","0.996"
"90","0.03055","0.0453","0.05502","1.048"
"91","0.03478","0.0486","0.05402","0.988"
"92","0.03649","0.05155","0.05303","0.9989"
"93","0.03744","0.05362","0.05207","1.013"
"94","0.03867","0.05534","0.05112","1.012"
"95","0.0397","0.05612","0.05019","0.9996"
"96","0.04025","0.05743","0.04928","1.009"
"97","0.04197","0.05918","0.04838","0.997"
"98","0.04069","0.05703","0.0475","0.9911"
"99","0.04101","0.05783","0.04663","0.9971"
"100","0.04038","0.05735","0.04579","1.004"
"101","0.04242","0.06027","0.04495","1.005"
"102","0.0437","0.0623","0.04413","1.008"
"103","0.04341","0.06085","0.04333","0.9912"
"104","0.04233","0.05958","0.04254","0.9951"
"105","0.04387","0.06268","0.04177","1.01"
"106","0.04569","0.065","0.04101","1.006"
"107","0.04551","0.064","0.04026","0.9945"
"108","0.04462","0.06326","0.03953","1.002"
"109","0.04731","0.06732","0.03881","1.006"
"110","0.04767","0.06689","0.0381","0.9923"
"111","0.04625","0.06554","0.03741","1.002"
"112","0.04907","0.06999","0.03673","1.009"
"113","0.04935","0.0693","0.03606","0.9928"
"114","0.04802","0.06817","0.0354","1.004"
"115","0.05068","0.0715","0.03476","0.9975"
"116","0.04991","0.07013","0.03413","0.9935"
"117","0.05126","0.07354","0.03351","1.014"
"118","0.05298","0.07462","0.0329","0.996"
"119","0.05081","0.07186","0.0323","1"
"120","0.05377","0.07565","0.03171","0.9948"
"121","0.05235","0.07464","0.03113","1.008"
"122","0.05561","0.07825","0.03057","0.995"
"123","0.05362","0.07582","0.03001","1"
"124","0.05713","0.08157","0.02946","1.01"
"125","0.05497","0.0769","0.02893","0.9892"
"126","0.05832","0.08373","0.0284","1.015"
"127","0.05566","0.07819","0.02788","0.9933"
"128","0.06009","0.08598","0.02738","1.012"
"129","0.05755","0.0814","0.02688","1"
"130","0.06128","0.08615","0.02639","0.994"
"131","0.0592","0.08497","0.02591","1.015"
"132","0.06127","0.08534","0.02544","0.985"
"133","0.0602","0.08526","0.02497","1.001"
"134","0.06504","0.09277","0.02452","1.009"
"135","0.06219","0.08824","0.02407","1.003"
"136","0.06581","0.09058","0.02364","0.9733"
"137","0.0668","0.09602","0.02321","1.016"
"138","0.06437","0.09274","0.02278","1.019"
"139","0.06635","0.09372","0.02237","0.9988"
"140","0.065","0.09108","0.02196","0.9908"
"141","0.06914","0.0949","0.02156","0.9706"
"142","0.07021","0.09881","0.02117","0.9951"
"143","0.06741","0.09632","0.02078","1.01"
"144","0.0736","0.105","0.02041","1.009"
"145","0.07235","0.1058","0.02003","1.034"
"146","0.0704","0.1019","0.01967","1.024"
"147","0.07453","0.1071","0.01931","1.016"
"148","0.0741","0.1086","0.01896","1.036"
"149","0.07287","0.1056","0.01861","1.024"
"150","0.07708","0.111","0.01828","1.018"
"151","0.07712","0.1134","0.01794","1.039"
"152","0.07491","0.1087","0.01762","1.026"
"153","0.08195","0.1166","0.0173","1.006"
"154","0.07976","0.1136","0.01698","1.007"
"155","0.07648","0.1067","0.01667","0.9861"
"156","0.07952","0.1085","0.01637","0.9644"
"157","0.08031","0.1106","0.01607","0.9742"
"158","0.08081","0.1161","0.01578","1.016"
"159","0.08088","0.1178","0.01549","1.03"
"160","0.08833","0.1261","0.01521","1.01"
"161","0.08567","0.1194","0.01493","0.9853"
"162","0.08241","0.1141","0.01466","0.9793"
"163","0.08472","0.1203","0.01439","1.004"
"164","0.08958","0.1297","0.01413","1.024"
"165","0.08881","0.1249","0.01387","0.9948"
"166","0.08134","0.1124","0.01362","0.9774"
"167","0.08712","0.1251","0.01337","1.015"
"168","0.09441","0.1348","0.01313","1.009"
"169","0.09014","0.1234","0.01289","0.9681"
"170","0.09026","0.1297","0.01266","1.016"
"171","0.08965","0.1302","0.01243","1.027"
"172","0.09239","0.1253","0.0122","0.9592"
"173","0.09097","0.1298","0.01198","1.009"
"174","0.09569","0.1373","0.01176","1.015"
"175","0.09156","0.1269","0.01155","0.9803"
"176","0.09438","0.1387","0.01134","1.039"
"177","0.09897","0.1349","0.01113","0.964"
"178","0.09486","0.1345","0.01093","1.002"
"179","0.1004","0.1435","0.01073","1.01"
"180","0.0975","0.1364","0.01053","0.989"
"181","0.09827","0.1432","0.01034","1.03"
"182","0.09988","0.1361","0.01015","0.9638"
"183","0.1048","0.1526","0.009969","1.029"
"184","0.1023","0.1396","0.009787","0.9645"
"185","0.1066","0.1584","0.009609","1.051"
"186","0.1015","0.1394","0.009434","0.9706"
"187","0.1047","0.1536","0.009263","1.037"
"188","0.1051","0.1421","0.009094","0.956"
"189","0.1097","0.1592","0.008929","1.027"
"190","0.1073","0.1463","0.008766","0.9639"
"191","0.112","0.1642","0.008607","1.037"
"192","0.1078","0.15","0.00845","0.984"
