"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.0338","0.04879","0.2821","1.021"
"2","0.03299","0.04753","0.277","1.019"
"3","0.03116","0.04491","0.272","1.019"
"4","0.03027","0.04364","0.267","1.019"
"5","0.03293","0.04749","0.2622","1.02"
"6","0.0309","0.04443","0.2574","1.017"
"7","0.03177","0.04579","0.2527","1.019"
"8","0.03046","0.04376","0.248","1.016"
"9","0.0312","0.04476","0.2436","1.015"
"10","0.03092","0.04448","0.2391","1.017"
"11","0.0302","0.04338","0.2348","1.016"
"12","0.02966","0.04262","0.2305","1.016"
"13","0.02967","0.0426","0.2263","1.015"
"14","0.02972","0.04264","0.2222","1.015"
"15","0.0294","0.04219","0.2182","1.015"
"16","0.02852","0.04082","0.2142","1.012"
"17","0.02857","0.04098","0.2103","1.014"
"18","0.02902","0.04162","0.2065","1.014"
"19","0.02834","0.04049","0.2027","1.01"
"20","0.02853","0.04088","0.199","1.013"
"21","0.02803","0.04002","0.1954","1.009"
"22","0.02868","0.0411","0.1918","1.013"
"23","0.02688","0.03848","0.1884","1.012"
"24","0.02795","0.03989","0.1849","1.009"
"25","0.02856","0.04091","0.1816","1.013"
"26","0.02781","0.03979","0.1783","1.012"
"27","0.02745","0.03932","0.175","1.013"
"28","0.02685","0.03852","0.1718","1.014"
"29","0.02662","0.03815","0.1687","1.013"
"30","0.02679","0.03841","0.1656","1.014"
"31","0.02762","0.03944","0.1626","1.01"
"32","0.02765","0.03953","0.1597","1.011"
"33","0.02728","0.03878","0.1567","1.005"
"34","0.02622","0.03737","0.1539","1.008"
"35","0.02663","0.03808","0.1511","1.011"
"36","0.02735","0.03892","0.1483","1.006"
"37","0.02613","0.03724","0.1456","1.008"
"38","0.02755","0.03927","0.143","1.008"
"39","0.02618","0.03726","0.1404","1.006"
"40","0.02737","0.03886","0.1379","1.004"
"41","0.02626","0.03744","0.1353","1.008"
"42","0.02692","0.03836","0.1329","1.008"
"43","0.02723","0.03889","0.1304","1.01"
"44","0.02642","0.03755","0.1281","1.005"
"45","0.02652","0.03755","0.1257","1.001"
"46","0.02676","0.03812","0.1235","1.007"
"47","0.02702","0.03829","0.1212","1.002"
"48","0.02724","0.03878","0.119","1.007"
"49","0.02699","0.03836","0.1168","1.005"
"50","0.02706","0.03846","0.1147","1.005"
"51","0.02708","0.03845","0.1126","1.004"
"52","0.02722","0.03862","0.1106","1.003"
"53","0.02712","0.03841","0.1086","1.001"
"54","0.02723","0.03869","0.1066","1.005"
"55","0.02757","0.0391","0.1046","1.003"
"56","0.02741","0.03895","0.1027","1.005"
"57","0.02809","0.03976","0.1009","1.001"
"58","0.02824","0.04015","0.09903","1.005"
"59","0.02772","0.03942","0.09723","1.005"
"60","0.02805","0.03985","0.09546","1.005"
"61","0.0287","0.04066","0.09372","1.002"
"62","0.02798","0.03974","0.09201","1.004"
"63","0.02924","0.04171","0.09034","1.008"
"64","0.02918","0.04111","0.08869","0.9962"
"65","0.02895","0.04102","0.08708","1.002"
"66","0.02987","0.04235","0.0855","1.003"
"67","0.02937","0.04157","0.08394","1.001"
"68","0.03023","0.04267","0.08241","0.998"
"69","0.03006","0.04278","0.08091","1.006"
"70","0.02974","0.04187","0.07944","0.9955"
"71","0.03144","0.04446","0.07799","1"
"72","0.03041","0.04315","0.07657","1.004"
"73","0.03106","0.04369","0.07518","0.9946"
"74","0.03239","0.04591","0.07381","1.002"
"75","0.03157","0.04491","0.07247","1.006"
"76","0.03148","0.04436","0.07115","0.9966"
"77","0.03313","0.04647","0.06985","0.9919"
"78","0.03359","0.04768","0.06858","1.004"
"79","0.03329","0.04735","0.06734","1.006"
"80","0.03216","0.04549","0.06611","1"
"81","0.03328","0.04692","0.06491","0.9968"
"82","0.034","0.0479","0.06373","0.9961"
"83","0.03514","0.049","0.06257","0.9859"
"84","0.03632","0.05134","0.06143","0.9995"
"85","0.03665","0.05221","0.06031","1.007"
"86","0.0362","0.05146","0.05921","1.005"
"87","0.03637","0.05148","0.05813","1.001"
"88","0.03672","0.05184","0.05708","0.9983"
"89","0.03718","0.0525","0.05604","0.9984"
"90","0.03758","0.0532","0.05502","1.001"
"91","0.0384","0.05466","0.05402","1.007"
"92","0.0396","0.05647","0.05303","1.008"
"93","0.04042","0.05696","0.05207","0.9964"
"94","0.03977","0.05528","0.05112","0.9828"
"95","0.03959","0.05558","0.05019","0.9927"
"96","0.03995","0.05628","0.04928","0.9962"
"97","0.03878","0.0544","0.04838","0.9919"
"98","0.04043","0.05795","0.0475","1.013"
"99","0.04203","0.05937","0.04663","0.9988"
"100","0.0438","0.06203","0.04579","1.001"
"101","0.04276","0.0597","0.04495","0.9872"
"102","0.04162","0.05832","0.04413","0.991"
"103","0.04258","0.06088","0.04333","1.011"
"104","0.04507","0.06391","0.04254","1.003"
"105","0.0456","0.06355","0.04177","0.9856"
"106","0.04363","0.0612","0.04101","0.9919"
"107","0.04521","0.06442","0.04026","1.008"
"108","0.04759","0.0672","0.03953","0.9984"
"109","0.04736","0.06639","0.03881","0.9912"
"110","0.04614","0.06553","0.0381","1.004"
"111","0.04904","0.0693","0.03741","0.9991"
"112","0.0492","0.0687","0.03673","0.9875"
"113","0.04808","0.06825","0.03606","1.004"
"114","0.05122","0.07188","0.0354","0.9924"
"115","0.04878","0.06863","0.03476","0.9949"
"116","0.0518","0.07403","0.03413","1.011"
"117","0.05285","0.07395","0.03351","0.9894"
"118","0.05063","0.07145","0.0329","0.9979"
"119","0.05424","0.07608","0.0323","0.9919"
"120","0.05199","0.07375","0.03171","1.003"
"121","0.05579","0.07845","0.03113","0.9944"
"122","0.05343","0.07495","0.03057","0.9919"
"123","0.0572","0.08189","0.03001","1.012"
"124","0.05632","0.07792","0.02946","0.9783"
"125","0.05812","0.08366","0.02893","1.018"
"126","0.05834","0.08039","0.0284","0.9744"
"127","0.0596","0.08594","0.02788","1.02"
"128","0.059","0.08134","0.02738","0.9748"
"129","0.06142","0.08834","0.02688","1.017"
"130","0.0589","0.08222","0.02639","0.9871"
"131","0.06289","0.08859","0.02591","0.9961"
"132","0.06035","0.08623","0.02544","1.01"
"133","0.06265","0.08695","0.02497","0.9815"
"134","0.06097","0.08588","0.02452","0.9959"
"135","0.06714","0.09543","0.02407","1.005"
"136","0.06441","0.09211","0.02364","1.011"
"137","0.06551","0.08968","0.02321","0.9681"
"138","0.06808","0.09582","0.02278","0.9951"
"139","0.06515","0.09341","0.02237","1.014"
"140","0.07036","0.1003","0.02196","1.008"
"141","0.06845","0.09824","0.02156","1.015"
"142","0.06818","0.09425","0.02117","0.9774"
"143","0.07053","0.09697","0.02078","0.9721"
"144","0.06829","0.09469","0.02041","0.9805"
"145","0.07439","0.1019","0.02003","0.9687"
"146","0.0743","0.1038","0.01967","0.9881"
"147","0.07084","0.09951","0.01931","0.9933"
"148","0.07837","0.1085","0.01896","0.9794"
"149","0.07688","0.1081","0.01861","0.9942"
"150","0.0732","0.1025","0.01828","0.9897"
"151","0.07996","0.1096","0.01794","0.9693"
"152","0.07839","0.108","0.01762","0.9745"
"153","0.07536","0.1042","0.0173","0.9775"
"154","0.07813","0.1066","0.01698","0.9644"
"155","0.07874","0.1093","0.01667","0.9818"
"156","0.08129","0.1175","0.01637","1.022"
"157","0.08031","0.1163","0.01607","1.024"
"158","0.08787","0.1255","0.01578","1.01"
"159","0.08491","0.1192","0.01549","0.9931"
"160","0.08084","0.1116","0.01521","0.9761"
"161","0.08392","0.1159","0.01493","0.9769"
"162","0.08527","0.1223","0.01466","1.014"
"163","0.08919","0.13","0.01439","1.031"
"164","0.08382","0.1163","0.01413","0.9809"
"165","0.08739","0.1196","0.01387","0.968"
"166","0.08832","0.1269","0.01362","1.016"
"167","0.09189","0.1322","0.01337","1.018"
"168","0.08761","0.1207","0.01313","0.9744"
"169","0.09169","0.1298","0.01289","1.001"
"170","0.09918","0.1418","0.01266","1.011"
"171","0.09276","0.1267","0.01243","0.9655"
"172","0.09489","0.1368","0.0122","1.02"
"173","0.0918","0.1318","0.01198","1.015"
"174","0.09544","0.1293","0.01176","0.9581"
"175","0.09534","0.1377","0.01155","1.021"
"176","0.09807","0.1367","0.01134","0.9859"
"177","0.09701","0.1373","0.01113","1.001"
"178","0.09643","0.1393","0.01093","1.021"
"179","0.09979","0.1354","0.01073","0.9597"
"180","0.1025","0.1489","0.01053","1.027"
"181","0.1012","0.1381","0.01034","0.9643"
"182","0.1059","0.1561","0.01015","1.042"
"183","0.09921","0.1374","0.009969","0.979"
"184","0.1057","0.1515","0.009787","1.014"
"185","0.1098","0.1503","0.009609","0.9676"
"186","0.1021","0.1453","0.009434","1.006"
"187","0.1062","0.1475","0.009263","0.9816"
"188","0.1106","0.1613","0.009094","1.031"
"189","0.1043","0.1441","0.008929","0.9765"
"190","0.1111","0.1616","0.008766","1.029"
"191","0.1114","0.1503","0.008607","0.9538"
"192","0.1125","0.1639","0.00845","1.03"
"193","0.1112","0.1514","0.008296","0.9624"
"194","0.117","0.1717","0.008145","1.037"
"195","0.1131","0.1579","0.007997","0.9874"
"196","0.1102","0.1543","0.007851","0.9901"
"197","0.1181","0.1689","0.007709","1.011"
"198","0.1177","0.1584","0.007568","0.9512"
"199","0.1231","0.179","0.00743","1.029"
"200","0.1155","0.1596","0.007295","0.9767"
"201","0.1204","0.1696","0.007162","0.9959"
"202","0.1272","0.1876","0.007032","1.043"
"203","0.1207","0.1654","0.006904","0.9688"
"204","0.1205","0.1715","0.006778","1.007"
"205","0.1262","0.1788","0.006655","1.001"
"206","0.1254","0.1681","0.006534","0.9478"
"207","0.1364","0.1955","0.006415","1.013"
"208","0.1206","0.1701","0.006298","0.9968"
"209","0.1271","0.1728","0.006184","0.9614"
"210","0.1339","0.1956","0.006071","1.033"
"211","0.1331","0.1919","0.005961","1.019"
"212","0.1305","0.1789","0.005852","0.9688"
"213","0.1298","0.1843","0.005746","1.004"
"214","0.1386","0.2011","0.005641","1.026"
"215","0.1373","0.187","0.005538","0.9628"
"216","0.143","0.1974","0.005438","0.9761"
"217","0.1404","0.2055","0.005339","1.035"
"218","0.1317","0.1842","0.005242","0.989"
"219","0.1381","0.1881","0.005146","0.9633"
"220","0.1443","0.2078","0.005052","1.018"
"221","0.1525","0.2279","0.004961","1.057"
"222","0.1436","0.2017","0.00487","0.9933"
"223","0.1415","0.1954","0.004782","0.9763"
"224","0.1447","0.2081","0.004695","1.017"
"225","0.1533","0.224","0.004609","1.033"
"226","0.1516","0.2087","0.004525","0.9735"
"227","0.1505","0.2047","0.004443","0.9616"
"228","0.1663","0.2358","0.004362","1.002"
"229","0.1518","0.2236","0.004283","1.042"
"230","0.1445","0.2029","0.004205","0.9925"
"231","0.1525","0.2083","0.004128","0.9659"
"232","0.1557","0.2183","0.004053","0.991"
"233","0.1639","0.2431","0.003979","1.049"
"234","0.1685","0.2495","0.003907","1.047"
"235","0.1593","0.2243","0.003836","0.9958"
"236","0.1596","0.22","0.003766","0.9747"
"237","0.1572","0.2206","0.003697","0.9921"
"238","0.1644","0.2403","0.00363","1.034"
"239","0.1713","0.2503","0.003564","1.033"
"240","0.1695","0.2354","0.003499","0.9819"
"241","0.1693","0.2296","0.003435","0.9587"
"242","0.1743","0.2397","0.003373","0.9729"
"243","0.187","0.2662","0.003312","1.007"
"244","0.1727","0.2542","0.003251","1.041"
"245","0.1596","0.2276","0.003192","1.009"
"246","0.1657","0.2291","0.003134","0.9776"
"247","0.1722","0.2343","0.003077","0.9622"
"248","0.1772","0.2467","0.003021","0.9841"
"249","0.1843","0.267","0.002966","1.024"
"250","0.1914","0.2879","0.002912","1.064"
"251","0.1886","0.2748","0.002859","1.03"
"252","0.1792","0.2506","0.002807","0.9887"
"253","0.1821","0.2499","0.002756","0.9702"
"254","0.1772","0.2422","0.002706","0.9666"
"255","0.1793","0.2498","0.002657","0.9853"
"256","0.1856","0.2656","0.002608","1.012"
"257","0.1909","0.2808","0.002561","1.04"
"258","0.1935","0.2799","0.002514","1.022"
"259","0.1907","0.2641","0.002468","0.9793"
"260","0.1949","0.2653","0.002423","0.9625"
"261","0.1901","0.2562","0.002379","0.953"
"262","0.1988","0.2726","0.002336","0.9695"
"263","0.21","0.2947","0.002293","0.9926"
"264","0.2101","0.3029","0.002252","1.02"
"265","0.1983","0.2913","0.002211","1.039"
"266","0.1895","0.2752","0.002171","1.027"
"267","0.1848","0.2602","0.002131","0.9955"
"268","0.1916","0.2654","0.002092","0.9793"
"269","0.1982","0.2709","0.002054","0.9668"
"270","0.1988","0.2718","0.002017","0.9669"
"271","0.2074","0.289","0.00198","0.9851"
"272","0.2082","0.2984","0.001944","1.013"
"273","0.2145","0.3154","0.001909","1.04"
"274","0.221","0.327","0.001874","1.046"
"275","0.2225","0.3265","0.00184","1.038"
"276","0.2087","0.2993","0.001806","1.014"
"277","0.2062","0.2882","0.001773","0.9884"
