"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.008879","0.01258","0.000004702","1.002"
"2","0.02006","0.02843","0.000004786","1.002"
"3","0.03105","0.04403","0.000004875","1.003"
"4","0.04182","0.0593","0.000004969","1.003"
"5","0.05243","0.07434","0.000005056","1.003"
"6","0.06304","0.08942","0.000005148","1.003"
"7","0.0733","0.104","0.000005251","1.003"
"8","0.08356","0.1187","0.00000535","1.004"
"9","0.09351","0.1329","0.000005447","1.005"
"10","0.1034","0.147","0.000005546","1.005"
"11","0.1128","0.1604","0.000005653","1.005"
"12","0.122","0.1734","0.000005753","1.005"
"13","0.1303","0.1853","0.000005859","1.005"
"14","0.138","0.1963","0.000005967","1.006"
"15","0.1445","0.2056","0.000006083","1.006"
"16","0.1502","0.2138","0.000006193","1.006"
"17","0.155","0.2206","0.000006305","1.007"
"18","0.1588","0.2261","0.000006431","1.007"
"19","0.1615","0.23","0.00000654","1.007"
"20","0.1635","0.2328","0.000006667","1.007"
"21","0.1648","0.2349","0.000006786","1.008"
"22","0.1658","0.2364","0.000006918","1.008"
"23","0.1669","0.238","0.000007046","1.008"
"24","0.1677","0.239","0.000007172","1.008"
"25","0.168","0.2396","0.000007307","1.008"
"26","0.1685","0.2403","0.000007446","1.008"
"27","0.1688","0.2407","0.000007577","1.008"
"28","0.1689","0.2409","0.000007716","1.009"
"29","0.1693","0.2414","0.000007869","1.009"
"30","0.1697","0.242","0.000008012","1.009"
"31","0.1701","0.2427","0.000008147","1.009"
"32","0.1707","0.2435","0.000008312","1.009"
"33","0.1713","0.2443","0.000008463","1.008"
"34","0.1717","0.2451","0.000008627","1.009"
"35","0.1723","0.2459","0.000008777","1.009"
"36","0.1729","0.2467","0.000008947","1.009"
"37","0.1732","0.2472","0.000009108","1.009"
"38","0.1738","0.2481","0.000009277","1.009"
"39","0.1742","0.2488","0.000009441","1.01"
"40","0.1748","0.2496","0.000009619","1.009"
"41","0.1753","0.2503","0.000009808","1.01"
"42","0.1758","0.251","0.000009986","1.01"
"43","0.1763","0.2517","0.00001017","1.009"
"44","0.1769","0.2524","0.00001036","1.009"
"45","0.1772","0.253","0.00001055","1.009"
"46","0.1777","0.2537","0.00001074","1.009"
"47","0.1782","0.2543","0.00001095","1.009"
"48","0.1787","0.2551","0.00001115","1.009"
"49","0.1791","0.2557","0.00001136","1.009"
"50","0.1794","0.2561","0.00001156","1.01"
"51","0.1798","0.2566","0.00001179","1.009"
"52","0.1805","0.2575","0.000012","1.009"
