"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.008925","0.0125","0.000004704","0.99"
"2","0.02023","0.02833","0.000004789","0.9903"
"3","0.03131","0.04385","0.000004872","0.9905"
"4","0.04214","0.05905","0.000004963","0.9909"
"5","0.05293","0.07418","0.00000506","0.9909"
"6","0.06351","0.08902","0.000005153","0.9911"
"7","0.07393","0.1037","0.000005242","0.9917"
"8","0.0842","0.1181","0.000005345","0.9915"
"9","0.09432","0.1322","0.000005445","0.9913"
"10","0.1041","0.146","0.000005548","0.992"
"11","0.1135","0.1592","0.000005653","0.9918"
"12","0.1222","0.1714","0.000005758","0.9919"
"13","0.1302","0.1827","0.000005865","0.9923"
"14","0.1373","0.1927","0.000005968","0.9924"
"15","0.144","0.2019","0.000006079","0.9916"
"16","0.15","0.2105","0.000006194","0.9923"
"17","0.1558","0.2186","0.000006307","0.9917"
"18","0.1603","0.2249","0.000006424","0.9921"
"19","0.1632","0.2289","0.000006545","0.9922"
"20","0.1647","0.2311","0.00000667","0.9925"
"21","0.1655","0.2322","0.000006791","0.9922"
"22","0.1656","0.2326","0.00000691","0.9928"
"23","0.1656","0.2325","0.000007049","0.9926"
"24","0.1654","0.2323","0.000007177","0.9932"
"25","0.1651","0.2319","0.000007304","0.9929"
"26","0.1652","0.2318","0.000007439","0.9922"
"27","0.1651","0.2318","0.000007587","0.9927"
"28","0.1651","0.2316","0.000007726","0.9919"
"29","0.1649","0.2314","0.000007862","0.9925"
"30","0.1651","0.2316","0.000008011","0.9918"
"31","0.1655","0.2322","0.000008166","0.9918"
"32","0.1658","0.2326","0.000008307","0.992"
"33","0.1661","0.2332","0.00000846","0.9926"
"34","0.1665","0.2337","0.000008623","0.9921"
"35","0.1669","0.2342","0.000008782","0.9922"
"36","0.1672","0.2346","0.000008935","0.9919"
"37","0.1678","0.2352","0.000009114","0.9916"
"38","0.1683","0.2361","0.000009276","0.9922"
"39","0.169","0.237","0.000009447","0.9916"
"40","0.1696","0.2379","0.000009622","0.9917"
"41","0.1701","0.2387","0.000009811","0.9921"
"42","0.1705","0.2391","0.00000999","0.9918"
"43","0.1708","0.2394","0.00001017","0.9915"
"44","0.1709","0.2396","0.00001035","0.9918"
"45","0.1711","0.2397","0.00001055","0.9908"
"46","0.1712","0.2399","0.00001074","0.9905"
"47","0.1716","0.2403","0.00001094","0.9903"
"48","0.1721","0.241","0.00001115","0.99"
"49","0.1723","0.2414","0.00001135","0.9908"
"50","0.1727","0.2418","0.00001156","0.99"
"51","0.173","0.2423","0.00001177","0.9904"
"52","0.1735","0.2428","0.00001199","0.9897"
"53","0.1743","0.2443","0.00001223","0.9912"
"54","0.1751","0.2454","0.00001245","0.991"
"55","0.1758","0.2464","0.00001267","0.991"
"56","0.1764","0.2474","0.00001291","0.9915"
"57","0.1771","0.2481","0.00001315","0.9909"
"58","0.1776","0.2489","0.0000134","0.9911"
"59","0.1781","0.2497","0.00001364","0.9911"
"60","0.1785","0.2502","0.0000139","0.9911"
"61","0.1788","0.2506","0.00001416","0.9907"
"62","0.179","0.2507","0.00001441","0.9905"
"63","0.1792","0.2511","0.00001468","0.9907"
"64","0.1797","0.2517","0.00001496","0.9906"
"65","0.1801","0.2521","0.00001524","0.9897"
"66","0.1809","0.2533","0.00001551","0.9902"
"67","0.1813","0.2539","0.0000158","0.9902"
"68","0.1817","0.2543","0.0000161","0.9898"
"69","0.1819","0.2547","0.0000164","0.9901"
"70","0.1823","0.2551","0.00001669","0.9896"
"71","0.1824","0.2554","0.00001701","0.9901"
"72","0.1833","0.2562","0.00001733","0.9886"
"73","0.1836","0.2569","0.00001765","0.9892"
"74","0.1842","0.2576","0.00001797","0.9891"
"75","0.1848","0.2585","0.0000183","0.9891"
"76","0.1852","0.2589","0.00001864","0.9885"
"77","0.1864","0.2606","0.00001899","0.9884"
"78","0.1872","0.2617","0.00001934","0.9885"
"79","0.1872","0.2618","0.00001971","0.9892"
"80","0.1872","0.2617","0.00002007","0.9886"
"81","0.1875","0.2622","0.00002043","0.9887"
