"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.008724","0.01227","0.000004697","0.9943"
"2","0.01986","0.02793","0.000004787","0.9943"
"3","0.03076","0.04328","0.000004876","0.9948"
"4","0.04137","0.05822","0.000004968","0.9949"
"5","0.05187","0.07306","0.000005063","0.9959"
"6","0.06227","0.08766","0.000005152","0.9955"
"7","0.07247","0.102","0.000005249","0.9957"
"8","0.08244","0.1162","0.000005348","0.9966"
"9","0.09234","0.1302","0.000005449","0.9967"
"10","0.1019","0.1437","0.000005545","0.997"
"11","0.1109","0.1566","0.000005649","0.9983"
"12","0.1195","0.1687","0.000005754","0.9976"
"13","0.1273","0.1797","0.000005853","0.9982"
"14","0.1344","0.1897","0.00000597","0.9983"
"15","0.1406","0.1984","0.000006079","0.9982"
"16","0.1462","0.2065","0.000006198","0.9987"
"17","0.1513","0.2138","0.00000631","0.999"
"18","0.1556","0.2198","0.000006423","0.9987"
"19","0.1587","0.2243","0.000006544","0.9993"
"20","0.1608","0.2275","0.000006669","1"
"21","0.1625","0.2298","0.000006789","1"
"22","0.1637","0.2315","0.000006915","1"
"23","0.1643","0.2326","0.000007048","1.001"
"24","0.1649","0.2335","0.000007174","1.001"
"25","0.1655","0.2341","0.000007306","1"
"26","0.1658","0.2348","0.000007443","1.002"
"27","0.1666","0.2358","0.000007585","1.001"
"28","0.167","0.2364","0.000007719","1.001"
"29","0.1671","0.2368","0.000007861","1.002"
"30","0.1673","0.237","0.000008015","1.002"
"31","0.1674","0.2371","0.000008164","1.002"
"32","0.1674","0.2372","0.000008309","1.002"
"33","0.1675","0.2374","0.000008463","1.002"
"34","0.1677","0.2377","0.000008621","1.002"
"35","0.1682","0.2384","0.000008775","1.002"
"36","0.1688","0.2393","0.000008946","1.003"
"37","0.1693","0.24","0.000009108","1.002"
"38","0.1699","0.241","0.000009275","1.003"
"39","0.1703","0.2417","0.000009451","1.003"
"40","0.1705","0.242","0.000009629","1.004"
"41","0.1708","0.2424","0.000009801","1.003"
"42","0.1712","0.243","0.000009987","1.004"
"43","0.1715","0.2434","0.00001017","1.003"
"44","0.1717","0.2436","0.00001036","1.004"
"45","0.1719","0.2441","0.00001055","1.004"
"46","0.1721","0.2445","0.00001074","1.005"
"47","0.1733","0.2459","0.00001094","1.004"
"48","0.1739","0.247","0.00001115","1.005"
"49","0.1744","0.2478","0.00001135","1.004"
"50","0.1748","0.2484","0.00001157","1.005"
"51","0.1752","0.2488","0.00001178","1.005"
"52","0.1752","0.2489","0.00001199","1.004"
"53","0.1754","0.2492","0.00001222","1.005"
