"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000474","0.363","0.514","1"
"2","0.00000479","0.391","0.552","0.999"
"3","0.00000488","0.413","0.583","0.997"
"4","0.00000497","0.428","0.603","0.996"
"5","0.00000506","0.437","0.614","0.995"
"6","0.00000516","0.437","0.614","0.993"
"7","0.00000525","0.436","0.612","0.992"
"8","0.00000535","0.437","0.612","0.991"
"9","0.00000545","0.436","0.611","0.99"
"10","0.00000555","0.436","0.61","0.989"
"11","0.00000565","0.435","0.608","0.988"
"12","0.00000576","0.436","0.609","0.988"
"13","0.00000587","0.438","0.611","0.987"
"14","0.00000598","0.436","0.609","0.987"
"15","0.00000608","0.435","0.607","0.987"
"16","0.00000619","0.435","0.607","0.986"
"17","0.00000631","0.432","0.603","0.986"
"18","0.00000643","0.429","0.597","0.985"
"19","0.00000654","0.424","0.59","0.985"
"20","0.00000667","0.421","0.586","0.984"
"21","0.00000679","0.422","0.587","0.984"
"22","0.00000692","0.423","0.589","0.984"
"23","0.00000704","0.417","0.58","0.982"
"24","0.00000716","0.412","0.573","0.983"
"25","0.00000731","0.413","0.573","0.982"
"26","0.00000744","0.414","0.577","0.985"
"27","0.00000758","0.421","0.586","0.984"
"28","0.00000772","0.424","0.589","0.983"
"29","0.00000786","0.424","0.59","0.983"
"30","0.00000802","0.428","0.594","0.982"
"31","0.00000816","0.431","0.598","0.981"
"32","0.0000083","0.433","0.601","0.981"
"33","0.00000846","0.435","0.603","0.98"
"34","0.00000862","0.436","0.604","0.98"
"35","0.00000878","0.439","0.608","0.98"
"36","0.00000894","0.442","0.611","0.979"
"37","0.00000911","0.439","0.611","0.984"
"38","0.00000929","0.431","0.601","0.985"
"39","0.00000945","0.425","0.591","0.984"
"40","0.00000963","0.416","0.579","0.984"
"41","0.0000098","0.408","0.568","0.984"
"42","0.00000998","0.404","0.562","0.984"
"43","0.0000102","0.405","0.563","0.984"
"44","0.0000104","0.403","0.561","0.984"
"45","0.0000106","0.4","0.556","0.984"
"46","0.0000108","0.396","0.551","0.983"
"47","0.0000109","0.389","0.541","0.984"
"48","0.0000111","0.383","0.533","0.983"
"49","0.0000114","0.378","0.529","0.99"
"50","0.0000116","0.373","0.522","0.99"
"51","0.0000118","0.37","0.518","0.99"
"52","0.000012","0.366","0.512","0.989"
"53","0.0000122","0.361","0.505","0.99"
"54","0.0000124","0.358","0.502","0.99"
"55","0.0000127","0.359","0.503","0.99"
"56","0.0000129","0.357","0.5","0.991"
"57","0.0000132","0.351","0.492","0.99"
"58","0.0000134","0.346","0.486","0.992"
"59","0.0000136","0.341","0.478","0.992"
"60","0.0000139","0.335","0.47","0.993"
"61","0.0000141","0.332","0.467","0.993"
"62","0.0000144","0.332","0.467","0.993"
"63","0.0000147","0.334","0.469","0.994"
"64","0.000015","0.331","0.465","0.995"
"65","0.0000152","0.33","0.465","0.995"
"66","0.0000155","0.335","0.471","0.995"
"67","0.0000158","0.338","0.477","0.996"
"68","0.0000161","0.328","0.462","0.996"
"69","0.0000164","0.32","0.45","0.997"
"70","0.0000167","0.316","0.446","0.997"
"71","0.000017","0.311","0.438","0.997"
"72","0.0000173","0.313","0.442","0.997"
"73","0.0000177","0.313","0.441","0.998"
"74","0.000018","0.309","0.436","0.997"
"75","0.0000183","0.312","0.44","0.998"
"76","0.0000186","0.315","0.445","0.998"
"77","0.000019","0.316","0.446","0.998"
"78","0.0000193","0.312","0.441","0.998"
"79","0.0000197","0.307","0.433","0.999"
"80","0.0000201","0.309","0.436","1"
"81","0.0000204","0.316","0.446","0.999"
"82","0.0000208","0.324","0.458","1"
"83","0.0000212","0.33","0.466","1"
"84","0.0000216","0.328","0.463","0.999"
"85","0.000022","0.331","0.468","1"
"86","0.0000224","0.329","0.465","0.999"
"87","0.0000228","0.319","0.451","0.999"
"88","0.0000232","0.324","0.458","0.999"
"89","0.0000237","0.321","0.454","1"
"90","0.0000241","0.31","0.438","0.999"
"91","0.0000246","0.3","0.425","0.999"
"92","0.000025","0.299","0.423","0.999"
"93","0.0000255","0.295","0.417","0.999"
"94","0.000026","0.29","0.41","1"
"95","0.0000264","0.283","0.4","1"
"96","0.0000269","0.279","0.395","1"
"97","0.0000274","0.277","0.394","1.01"
"98","0.0000279","0.282","0.401","1.01"
"99","0.0000284","0.287","0.408","1.01"
"100","0.000029","0.294","0.418","1.01"
"101","0.0000295","0.3","0.427","1.01"
"102","0.0000301","0.295","0.42","1.01"
"103","0.0000306","0.291","0.415","1.01"
"104","0.0000312","0.293","0.417","1.01"
"105","0.0000318","0.289","0.412","1.01"
"106","0.0000323","0.29","0.413","1.01"
"107","0.000033","0.292","0.415","1.01"
"108","0.0000335","0.277","0.395","1.01"
"109","0.0000342","0.272","0.387","1.01"
"110","0.0000348","0.266","0.38","1.01"
"111","0.0000355","0.273","0.389","1.01"
"112","0.0000361","0.268","0.383","1.01"
"113","0.0000368","0.259","0.371","1.01"
"114","0.0000375","0.256","0.366","1.01"
"115","0.0000382","0.255","0.365","1.01"
"116","0.0000389","0.259","0.372","1.01"
"117","0.0000396","0.261","0.375","1.02"
"118","0.0000403","0.266","0.383","1.02"
"119","0.0000411","0.259","0.374","1.02"
"120","0.0000418","0.255","0.368","1.02"
"121","0.0000426","0.258","0.373","1.02"
"122","0.0000434","0.25","0.361","1.02"
"123","0.0000442","0.252","0.363","1.02"
"124","0.000045","0.249","0.357","1.01"
"125","0.0000459","0.251","0.36","1.02"
"126","0.0000467","0.245","0.352","1.02"
"127","0.0000476","0.249","0.359","1.02"
"128","0.0000485","0.253","0.365","1.02"
"129","0.0000494","0.259","0.373","1.02"
"130","0.0000503","0.263","0.379","1.02"
"131","0.0000512","0.267","0.386","1.02"
"132","0.0000522","0.274","0.395","1.02"
"133","0.0000531","0.279","0.401","1.02"
"134","0.0000541","0.283","0.406","1.01"
"135","0.0000551","0.296","0.423","1.01"
"136","0.0000561","0.295","0.421","1.01"
"137","0.0000572","0.323","0.462","1.01"
"138","0.0000582","0.314","0.45","1.01"
"139","0.0000593","0.295","0.424","1.02"
"140","0.0000604","0.302","0.434","1.02"
"141","0.0000615","0.329","0.474","1.02"
"142","0.0000627","0.316","0.456","1.02"
"143","0.0000638","0.311","0.45","1.02"
"144","0.000065","0.307","0.444","1.02"
"145","0.0000662","0.306","0.437","1.01"
"146","0.0000675","0.331","0.472","1.01"
"147","0.0000687","0.326","0.465","1.01"
"148","0.0000699","0.292","0.418","1.01"
"149","0.0000713","0.298","0.427","1.01"
"150","0.0000726","0.283","0.404","1.01"
"151","0.0000739","0.288","0.412","1.01"
"152","0.0000753","0.317","0.454","1.01"
"153","0.0000767","0.33","0.471","1.01"
"154","0.0000781","0.327","0.466","1.01"
