"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000484","0.29","0.407","0.992"
"2","0.0000048","0.32","0.447","0.988"
"3","0.00000488","0.311","0.434","0.986"
"4","0.00000496","0.311","0.433","0.984"
"5","0.00000506","0.311","0.431","0.982"
"6","0.00000516","0.31","0.43","0.981"
"7","0.00000525","0.31","0.43","0.981"
"8","0.00000534","0.31","0.429","0.98"
"9","0.00000545","0.311","0.43","0.979"
"10","0.00000555","0.31","0.429","0.979"
"11","0.00000566","0.311","0.432","0.983"
"12","0.00000576","0.311","0.433","0.983"
"13","0.00000586","0.313","0.435","0.983"
"14","0.00000597","0.312","0.433","0.982"
"15","0.00000608","0.311","0.435","0.989"
"16","0.00000618","0.311","0.435","0.99"
"17","0.0000063","0.312","0.436","0.989"
"18","0.00000642","0.313","0.438","0.988"
"19","0.00000654","0.314","0.439","0.988"
"20","0.00000666","0.314","0.439","0.988"
"21","0.00000678","0.315","0.44","0.988"
"22","0.00000692","0.315","0.44","0.987"
"23","0.00000704","0.316","0.442","0.987"
"24","0.00000717","0.315","0.439","0.986"
"25","0.0000073","0.312","0.435","0.987"
"26","0.00000744","0.311","0.434","0.987"
"27","0.00000758","0.312","0.435","0.987"
"28","0.00000772","0.312","0.435","0.986"
"29","0.00000786","0.309","0.431","0.986"
"30","0.00000801","0.308","0.429","0.985"
"31","0.00000815","0.306","0.426","0.986"
"32","0.0000083","0.303","0.421","0.985"
"33","0.00000847","0.301","0.419","0.985"
"34","0.00000863","0.299","0.417","0.985"
"35","0.00000878","0.298","0.415","0.984"
"36","0.00000895","0.3","0.417","0.984"
"37","0.00000912","0.302","0.42","0.985"
"38","0.00000928","0.302","0.42","0.984"
"39","0.00000945","0.301","0.418","0.984"
"40","0.00000963","0.304","0.422","0.984"
"41","0.00000981","0.302","0.424","0.991"
"42","0.00000999","0.303","0.424","0.991"
"43","0.0000102","0.308","0.431","0.99"
"44","0.0000104","0.315","0.44","0.99"
"45","0.0000106","0.316","0.442","0.989"
"46","0.0000107","0.319","0.445","0.988"
"47","0.0000109","0.32","0.447","0.987"
"48","0.0000111","0.323","0.451","0.987"
"49","0.0000114","0.327","0.456","0.986"
"50","0.0000116","0.33","0.46","0.985"
"51","0.0000118","0.333","0.463","0.984"
"52","0.000012","0.331","0.46","0.983"
"53","0.0000122","0.335","0.465","0.982"
"54","0.0000124","0.341","0.473","0.981"
"55","0.0000127","0.343","0.476","0.98"
"56","0.0000129","0.344","0.476","0.978"
"57","0.0000132","0.346","0.479","0.979"
"58","0.0000134","0.344","0.476","0.98"
"59","0.0000136","0.344","0.48","0.987"
"60","0.0000139","0.334","0.471","0.995"
"61","0.0000142","0.329","0.463","0.995"
"62","0.0000144","0.326","0.458","0.994"
"63","0.0000147","0.331","0.464","0.993"
"64","0.000015","0.333","0.468","0.992"
"65","0.0000152","0.333","0.467","0.991"
"66","0.0000155","0.336","0.47","0.99"
"67","0.0000158","0.338","0.473","0.989"
"68","0.0000161","0.34","0.475","0.988"
"69","0.0000164","0.342","0.477","0.987"
"70","0.0000167","0.343","0.478","0.985"
"71","0.000017","0.34","0.472","0.983"
"72","0.0000173","0.329","0.457","0.984"
"73","0.0000176","0.314","0.436","0.983"
"74","0.000018","0.31","0.431","0.984"
