"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"428","0.17","0.2324","0.01198","0.9666"
"429","0.1607","0.2349","0.0122","1.034"
"430","0.1631","0.2283","0.01243","0.9898"
"431","0.1575","0.2192","0.01266","0.9843"
"432","0.1617","0.2369","0.01289","1.036"
"433","0.1714","0.2377","0.01313","0.9806"
"434","0.1508","0.2072","0.01337","0.9715"
"435","0.1511","0.2201","0.01362","1.03"
"436","0.1575","0.2286","0.01387","1.027"
"437","0.1647","0.225","0.01413","0.9659"
"438","0.1446","0.1996","0.01439","0.9761"
"439","0.1456","0.2112","0.01466","1.025"
"440","0.1515","0.2214","0.01493","1.033"
"441","0.1589","0.2228","0.01521","0.9914"
"442","0.1443","0.1996","0.01549","0.9781"
"443","0.1419","0.1962","0.01578","0.9773"
"444","0.1475","0.2063","0.01607","0.9893"
"445","0.1355","0.1955","0.01637","1.02"
"446","0.1378","0.2035","0.01667","1.044"
"447","0.1419","0.2061","0.01698","1.027"
"448","0.1471","0.2093","0.0173","1.006"
"449","0.1362","0.195","0.01762","1.013"
"450","0.1369","0.1927","0.01794","0.9955"
"451","0.1458","0.2012","0.01828","0.9762"
"452","0.132","0.1853","0.01861","0.9929"
"453","0.1323","0.1852","0.01896","0.9895"
"454","0.1414","0.1957","0.01931","0.9789"
"455","0.1282","0.1824","0.01967","1.006"
"456","0.1288","0.1839","0.02003","1.009"
"457","0.1331","0.1901","0.02041","1.01"
"458","0.1231","0.1805","0.02078","1.037"
"459","0.1261","0.1815","0.02117","1.018"
"460","0.1168","0.166","0.02156","1.005"
"461","0.1176","0.1643","0.02196","0.9876"
"462","0.1301","0.1783","0.02237","0.9691"
"463","0.1179","0.1694","0.02278","1.016"
"464","0.1192","0.1717","0.02321","1.018"
"465","0.1112","0.1573","0.02364","1"
"466","0.1132","0.1575","0.02407","0.984"
"467","0.1204","0.1706","0.02452","1.002"
"468","0.109","0.1575","0.02497","1.022"
"469","0.1194","0.164","0.02544","0.9714"
"470","0.1086","0.1571","0.02591","1.023"
"471","0.112","0.1574","0.02639","0.9937"
"472","0.1061","0.1506","0.02688","1.004"
"473","0.1085","0.1543","0.02738","1.006"
"474","0.1033","0.1456","0.02788","0.9971"
"475","0.1059","0.1507","0.0284","1.006"
"476","0.1011","0.1432","0.02893","1.001"
"477","0.1041","0.1471","0.02946","0.9988"
"478","0.09909","0.142","0.03001","1.014"
"479","0.1047","0.1458","0.03057","0.984"
"480","0.09622","0.1386","0.03113","1.019"
"481","0.103","0.1445","0.03171","0.9918"
"482","0.0936","0.1323","0.0323","0.9991"
"483","0.09477","0.1342","0.0329","1.001"
"484","0.09426","0.1338","0.03351","1.004"
"485","0.09102","0.13","0.03413","1.01"
"486","0.09742","0.1361","0.03476","0.9882"
"487","0.08848","0.1255","0.0354","1.003"
"488","0.08792","0.1246","0.03606","1.002"
"489","0.09203","0.1292","0.03673","0.993"
"490","0.08545","0.1219","0.03741","1.009"
"491","0.08604","0.1219","0.0381","1.002"
"492","0.08934","0.1256","0.03881","0.9939"
"493","0.08252","0.1178","0.03953","1.009"
"494","0.08153","0.1165","0.04026","1.01"
"495","0.08538","0.1199","0.04101","0.993"
"496","0.08144","0.1146","0.04177","0.9949"
"497","0.07918","0.113","0.04254","1.009"
"498","0.0783","0.1122","0.04333","1.013"
"499","0.08062","0.113","0.04413","0.9909"
"500","0.07989","0.1123","0.04495","0.9938"
"501","0.07511","0.107","0.04579","1.008"
"502","0.07458","0.1059","0.04663","1.004"
"503","0.0731","0.1048","0.0475","1.013"
"504","0.07551","0.1064","0.04838","0.9965"
"505","0.07457","0.1046","0.04928","0.9919"
"506","0.0747","0.106","0.05019","1.004"
"507","0.07288","0.1022","0.05112","0.9918"
"508","0.06974","0.09781","0.05207","0.9917"
"509","0.06817","0.09689","0.05303","1.005"
"510","0.06753","0.09688","0.05402","1.014"
"511","0.06713","0.09659","0.05502","1.017"
"512","0.06648","0.09561","0.05604","1.017"
"513","0.06566","0.09441","0.05708","1.017"
"514","0.06463","0.09276","0.05813","1.015"
"515","0.06356","0.09064","0.05921","1.008"
"516","0.06302","0.0887","0.06031","0.9952"
"517","0.06419","0.09008","0.06143","0.9923"
"518","0.06355","0.09021","0.06257","1.004"
"519","0.06199","0.0873","0.06372","0.9958"
"520","0.06215","0.08811","0.06491","1.002"
"521","0.05948","0.08483","0.06611","1.008"
"522","0.0588","0.08399","0.06733","1.01"
"523","0.05869","0.08278","0.06858","0.9974"
"524","0.05837","0.08261","0.06985","1.001"
"525","0.05813","0.08273","0.07115","1.006"
"526","0.05593","0.07977","0.07247","1.009"
"527","0.05647","0.07983","0.07381","0.9995"
"528","0.05619","0.07967","0.07518","1.003"
"529","0.0539","0.07691","0.07657","1.009"
"530","0.05437","0.07687","0.07799","0.9998"
"531","0.05404","0.07664","0.07944","1.003"
"532","0.0533","0.07572","0.08091","1.005"
"533","0.05284","0.07517","0.08241","1.006"
"534","0.05149","0.07297","0.08394","1.002"
"535","0.05167","0.07363","0.0855","1.008"
