"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.008147","0.0113","0.000004694","0.981"
"2","0.01791","0.02485","0.000004789","0.9813"
"3","0.02613","0.03621","0.000004879","0.98"
"4","0.03291","0.04561","0.000004967","0.9798"
"5","0.03863","0.0536","0.000005069","0.9811"
"6","0.04361","0.06065","0.000005153","0.9833"
"7","0.0477","0.0663","0.000005254","0.9828"
"8","0.05059","0.07037","0.000005344","0.9836"
"9","0.05288","0.07362","0.000005444","0.9843"
"10","0.05471","0.07646","0.000005546","0.9882"
"11","0.05661","0.07895","0.000005649","0.9861"
"12","0.05813","0.08098","0.000005758","0.985"
"13","0.05955","0.0829","0.00000586","0.9843"
"14","0.06063","0.08454","0.000005974","0.986"
"15","0.06156","0.08598","0.000006075","0.9875"
"16","0.0625","0.08742","0.000006193","0.989"
"17","0.06336","0.08855","0.000006322","0.9882"
"18","0.06435","0.08978","0.000006421","0.9865"
"19","0.06505","0.0906","0.00000654","0.9848"
"20","0.06557","0.0913","0.000006664","0.9845"
"21","0.06596","0.09174","0.000006791","0.9835"
"22","0.0664","0.09223","0.000006911","0.9822"
"23","0.06685","0.09276","0.000007044","0.9812"
"24","0.06711","0.0931","0.000007178","0.981"
"25","0.06755","0.0936","0.000007305","0.9799"
"26","0.06804","0.09425","0.000007444","0.9795"
"27","0.06828","0.09468","0.000007574","0.9805"
"28","0.06869","0.09539","0.000007721","0.982"
"29","0.06903","0.09614","0.000007861","0.9849"
"30","0.06936","0.09675","0.00000801","0.9863"
"31","0.06933","0.09742","0.000008157","0.9936"
"32","0.06996","0.09833","0.000008312","0.9938"
"33","0.07032","0.09881","0.000008462","0.9936"
"34","0.07057","0.09908","0.000008619","0.9927"
"35","0.07075","0.09923","0.000008785","0.9917"
"36","0.07089","0.09938","0.000008948","0.9913"
"37","0.07102","0.0996","0.000009109","0.9916"
"38","0.07105","0.09957","0.000009276","0.9909"
"39","0.07106","0.09954","0.000009453","0.9905"
"40","0.07118","0.09976","0.000009627","0.9911"
"41","0.07135","0.09999","0.000009799","0.991"
"42","0.07165","0.1004","0.000009985","0.9906"
"43","0.0719","0.1007","0.00001017","0.9902"
"44","0.07205","0.1009","0.00001036","0.9899"
"45","0.07221","0.1011","0.00001055","0.9903"
"46","0.07243","0.1014","0.00001075","0.9898"
"47","0.07254","0.1016","0.00001095","0.99"
"48","0.07264","0.1017","0.00001115","0.9897"
"49","0.07264","0.1016","0.00001135","0.9895"
"50","0.07285","0.102","0.00001157","0.9897"
"51","0.0732","0.1024","0.00001178","0.9895"
"52","0.07342","0.1028","0.00001199","0.9898"
"53","0.07332","0.1026","0.00001222","0.9893"
"54","0.07331","0.1025","0.00001244","0.9891"
"55","0.07335","0.1026","0.00001268","0.989"
"56","0.07351","0.1029","0.00001292","0.9895"
"57","0.07358","0.103","0.00001315","0.9895"
"58","0.07391","0.1034","0.0000134","0.9893"
"59","0.074","0.1036","0.00001364","0.9896"
"60","0.07406","0.1036","0.0000139","0.9891"
"61","0.07417","0.1038","0.00001416","0.9897"
"62","0.07447","0.1042","0.00001442","0.9893"
"63","0.07466","0.1044","0.00001468","0.9891"
"64","0.075","0.1048","0.00001495","0.9884"
"65","0.07527","0.1053","0.00001523","0.9889"
"66","0.07566","0.1058","0.00001551","0.9884"
"67","0.07584","0.1061","0.0000158","0.9896"
"68","0.07596","0.1062","0.0000161","0.9887"
"69","0.07642","0.1069","0.00001639","0.9892"
"70","0.07667","0.1073","0.0000167","0.9894"
"71","0.07666","0.1073","0.00001701","0.9896"
"72","0.07701","0.1077","0.00001733","0.9893"
"73","0.07724","0.1081","0.00001765","0.9895"
"74","0.07748","0.1085","0.00001797","0.9903"
"75","0.07763","0.1087","0.00001831","0.9903"
"76","0.07778","0.1089","0.00001865","0.99"
"77","0.078","0.1092","0.00001899","0.9896"
"78","0.07823","0.1095","0.00001934","0.9893"
"79","0.07854","0.1099","0.0000197","0.9894"
"80","0.079","0.1106","0.00002006","0.9896"
"81","0.07959","0.1114","0.00002044","0.9896"
"82","0.08005","0.112","0.00002081","0.989"
"83","0.08022","0.1123","0.00002121","0.9896"
"84","0.0802","0.1123","0.00002159","0.9898"
"85","0.08036","0.1124","0.00002199","0.9892"
"86","0.08043","0.1125","0.00002241","0.9891"
"87","0.08056","0.1127","0.00002281","0.9895"
"88","0.08112","0.1135","0.00002324","0.9897"
"89","0.0814","0.1139","0.00002368","0.9895"
"90","0.08125","0.1137","0.00002411","0.9897"
"91","0.08176","0.1144","0.00002456","0.9894"
"92","0.08162","0.1143","0.00002502","0.99"
"93","0.0813","0.1138","0.00002547","0.9899"
"94","0.08161","0.1142","0.00002595","0.9896"
"95","0.0819","0.1146","0.00002642","0.9896"
"96","0.08209","0.1149","0.00002693","0.9897"
"97","0.08207","0.1149","0.00002741","0.9896"
"98","0.08241","0.1154","0.00002793","0.99"
"99","0.08271","0.1158","0.00002845","0.9897"
"100","0.08304","0.1162","0.00002897","0.9894"
"101","0.08359","0.1171","0.00002951","0.9903"
"102","0.08403","0.1176","0.00003005","0.9897"
"103","0.08383","0.1173","0.00003062","0.9898"
"104","0.08415","0.1178","0.00003118","0.9902"
"105","0.0844","0.1182","0.00003176","0.9903"
"106","0.08445","0.1182","0.00003234","0.9898"
"107","0.0846","0.1185","0.00003295","0.9902"
"108","0.08476","0.1187","0.00003356","0.9901"
"109","0.08533","0.1195","0.00003418","0.9899"
"110","0.08504","0.119","0.00003482","0.9896"
"111","0.08524","0.1193","0.00003546","0.9895"
"112","0.08559","0.1198","0.00003612","0.9896"
"113","0.08632","0.1208","0.00003678","0.9892"
"114","0.08669","0.1212","0.00003747","0.9889"
"115","0.08685","0.1215","0.00003815","0.9888"
"116","0.08698","0.1216","0.00003886","0.9887"
"117","0.08689","0.1214","0.00003959","0.9882"
"118","0.08728","0.1219","0.00004033","0.9879"
"119","0.08687","0.1215","0.00004108","0.9887"
"120","0.08699","0.1215","0.00004184","0.9879"
"121","0.08739","0.1221","0.0000426","0.9882"
"122","0.08772","0.1225","0.0000434","0.9878"
"123","0.08783","0.1227","0.00004421","0.9875"
"124","0.08874","0.1238","0.00004502","0.9862"
"125","0.08854","0.1235","0.00004585","0.9861"
"126","0.08875","0.1237","0.00004672","0.9852"
"127","0.0891","0.1242","0.00004758","0.9855"
"128","0.08898","0.1239","0.00004846","0.9843"
"129","0.0883","0.1229","0.00004935","0.9846"
"130","0.08902","0.1239","0.00005027","0.9845"
"131","0.08962","0.1249","0.00005121","0.9857"
"132","0.0893","0.1244","0.00005216","0.985"
"133","0.08855","0.1236","0.00005312","0.9874"
"134","0.08867","0.1237","0.0000541","0.9862"
"135","0.08849","0.1236","0.00005511","0.9878"
"136","0.08838","0.1234","0.00005612","0.9872"
"137","0.08821","0.1231","0.00005717","0.9871"
"138","0.08796","0.1227","0.00005823","0.9861"
"139","0.08791","0.1226","0.0000593","0.9861"
"140","0.08801","0.1226","0.00006041","0.985"
"141","0.08798","0.1224","0.00006153","0.9836"
"142","0.08764","0.1219","0.00006267","0.9838"
"143","0.08804","0.1223","0.00006384","0.9823"
"144","0.08765","0.1218","0.00006502","0.9824"
"145","0.08723","0.121","0.00006622","0.9808"
"146","0.08757","0.1215","0.00006744","0.9809"
"147","0.08709","0.121","0.0000687","0.9824"
"148","0.08708","0.121","0.00006997","0.9824"
"149","0.087","0.1208","0.00007125","0.9816"
"150","0.08654","0.12","0.00007258","0.9809"
"151","0.08628","0.1195","0.00007393","0.9794"
"152","0.08574","0.1187","0.0000753","0.9791"
"153","0.08612","0.1191","0.0000767","0.9782"
"154","0.08617","0.1191","0.00007812","0.9775"
"155","0.08558","0.1186","0.00007956","0.9802"
"156","0.08576","0.1187","0.00008105","0.9788"
"157","0.08617","0.1194","0.00008255","0.9796"
"158","0.08569","0.1187","0.00008409","0.9793"
"159","0.08527","0.1188","0.00008564","0.9848"
"160","0.08564","0.1192","0.00008722","0.9842"
"161","0.08594","0.1195","0.00008883","0.9832"
"162","0.08632","0.1202","0.00009049","0.9844"
"163","0.08635","0.1203","0.00009216","0.9851"
"164","0.08677","0.1212","0.00009386","0.9873"
"165","0.08683","0.1212","0.0000956","0.9873"
"166","0.08731","0.1217","0.00009739","0.9855"
