"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000475","0.125","0.176","0.999"
"2","0.00000479","0.144","0.203","0.996"
"3","0.00000488","0.152","0.214","0.995"
"4","0.00000497","0.157","0.221","0.994"
"5","0.00000506","0.162","0.227","0.993"
"6","0.00000516","0.167","0.234","0.993"
"7","0.00000525","0.171","0.241","0.992"
"8","0.00000535","0.177","0.248","0.991"
"9","0.00000544","0.181","0.253","0.99"
"10","0.00000555","0.184","0.258","0.989"
"11","0.00000565","0.187","0.261","0.989"
"12","0.00000575","0.19","0.266","0.988"
"13","0.00000586","0.193","0.27","0.987"
"14","0.00000596","0.195","0.272","0.987"
"15","0.00000608","0.197","0.275","0.986"
"16","0.00000619","0.199","0.278","0.986"
"17","0.00000631","0.2","0.279","0.985"
"18","0.00000643","0.202","0.282","0.985"
"19","0.00000655","0.203","0.283","0.984"
"20","0.00000666","0.204","0.283","0.984"
"21","0.00000679","0.205","0.285","0.984"
"22","0.00000692","0.206","0.286","0.984"
"23","0.00000705","0.207","0.287","0.983"
"24","0.00000717","0.208","0.29","0.988"
"25","0.00000731","0.21","0.294","0.987"
"26","0.00000744","0.212","0.296","0.987"
"27","0.00000758","0.214","0.299","0.986"
"28","0.00000771","0.214","0.299","0.986"
"29","0.00000786","0.214","0.298","0.985"
"30","0.00000801","0.214","0.298","0.984"
"31","0.00000816","0.213","0.296","0.983"
"32","0.00000831","0.214","0.297","0.983"
"33","0.00000847","0.212","0.295","0.982"
"34","0.00000862","0.21","0.292","0.982"
"35","0.00000878","0.211","0.292","0.981"
"36","0.00000894","0.211","0.293","0.985"
"37","0.00000912","0.21","0.293","0.985"
"38","0.00000928","0.208","0.29","0.984"
"39","0.00000945","0.207","0.289","0.987"
"40","0.00000962","0.204","0.285","0.987"
"41","0.0000098","0.2","0.279","0.987"
"42","0.00000998","0.191","0.268","0.989"
"43","0.0000102","0.185","0.261","1"
"44","0.0000104","0.18","0.255","1"
"45","0.0000106","0.176","0.25","1"
"46","0.0000107","0.173","0.245","1"
"47","0.0000109","0.167","0.237","1"
"48","0.0000112","0.162","0.23","1"
"49","0.0000114","0.158","0.224","1"
"50","0.0000116","0.156","0.221","1"
"51","0.0000118","0.153","0.217","1"
"52","0.000012","0.151","0.214","1"
"53","0.0000122","0.15","0.213","1"
"54","0.0000124","0.15","0.213","1"
"55","0.0000127","0.149","0.211","1"
"56","0.0000129","0.15","0.212","1"
"57","0.0000132","0.149","0.211","1"
"58","0.0000134","0.147","0.208","1"
"59","0.0000137","0.145","0.206","1"
"60","0.0000139","0.139","0.197","1"
"61","0.0000142","0.132","0.187","1"
"62","0.0000144","0.126","0.178","1"
"63","0.0000147","0.123","0.174","1"
"64","0.000015","0.121","0.172","1"
"65","0.0000152","0.12","0.17","1"
"66","0.0000155","0.118","0.168","1"
"67","0.0000158","0.116","0.164","1"
"68","0.0000161","0.112","0.158","0.999"
"69","0.0000164","0.111","0.157","0.999"
"70","0.0000167","0.111","0.156","0.999"
"71","0.000017","0.108","0.152","0.999"
"72","0.0000173","0.105","0.149","0.999"
"73","0.0000176","0.105","0.148","0.999"
"74","0.000018","0.104","0.146","0.999"
"75","0.0000183","0.103","0.146","0.998"
"76","0.0000186","0.103","0.145","0.998"
"77","0.000019","0.1","0.141","0.997"
"78","0.0000193","0.0977","0.138","0.996"
"79","0.0000197","0.0961","0.135","0.996"
"80","0.0000201","0.0958","0.135","0.994"
"81","0.0000204","0.097","0.136","0.994"
"82","0.0000208","0.0993","0.139","0.993"
"83","0.0000212","0.1","0.141","0.992"
"84","0.0000216","0.099","0.139","0.992"
"85","0.000022","0.0972","0.136","0.99"
"86","0.0000224","0.0955","0.134","0.99"
"87","0.0000228","0.0957","0.134","0.988"
"88","0.0000232","0.0944","0.132","0.987"
"89","0.0000237","0.0923","0.129","0.987"
"90","0.0000241","0.0923","0.129","0.986"
"91","0.0000246","0.0925","0.129","0.985"
"92","0.000025","0.0925","0.129","0.984"
"93","0.0000255","0.0937","0.13","0.983"
"94","0.000026","0.0952","0.132","0.982"
"95","0.0000264","0.0958","0.133","0.981"
"96","0.0000269","0.0959","0.133","0.98"
"97","0.0000274","0.0976","0.135","0.979"
"98","0.0000279","0.0995","0.138","0.979"
"99","0.0000284","0.101","0.139","0.978"
"100","0.000029","0.102","0.142","0.982"
"101","0.0000295","0.0998","0.139","0.988"
"102","0.0000301","0.0971","0.135","0.986"
"103","0.0000306","0.0968","0.135","0.985"
"104","0.0000312","0.0991","0.138","0.982"
"105","0.0000318","0.0977","0.136","0.981"
"106","0.0000323","0.0957","0.133","0.98"
"107","0.0000329","0.0932","0.129","0.98"
"108","0.0000336","0.0942","0.131","0.979"
"109","0.0000342","0.0945","0.131","0.978"
"110","0.0000348","0.0918","0.127","0.978"
"111","0.0000355","0.0917","0.128","0.984"
"112","0.0000361","0.0924","0.128","0.983"
"113","0.0000368","0.0913","0.128","0.989"
"114","0.0000375","0.0962","0.134","0.987"
"115","0.0000382","0.0931","0.13","0.986"
"116","0.0000389","0.0942","0.131","0.985"
"117","0.0000396","0.0958","0.133","0.985"
"118","0.0000403","0.0966","0.134","0.985"
"119","0.0000411","0.0958","0.133","0.984"
"120","0.0000418","0.0967","0.134","0.983"
"121","0.0000426","0.0995","0.138","0.982"
"122","0.0000434","0.101","0.14","0.981"
"123","0.0000442","0.106","0.147","0.979"
"124","0.000045","0.107","0.149","0.985"
"125","0.0000459","0.107","0.149","0.984"
"126","0.0000467","0.108","0.15","0.981"
"127","0.0000476","0.11","0.152","0.979"
"128","0.0000485","0.111","0.154","0.976"
"129","0.0000494","0.109","0.15","0.974"
"130","0.0000503","0.11","0.151","0.975"
"131","0.0000513","0.118","0.165","0.989"
"132","0.0000522","0.121","0.168","0.987"
"133","0.0000531","0.111","0.155","0.985"
"134","0.0000541","0.104","0.145","0.985"
"135","0.0000551","0.102","0.142","0.984"
"136","0.0000561","0.103","0.143","0.982"
"137","0.0000572","0.107","0.148","0.981"
"138","0.0000582","0.112","0.155","0.979"
"139","0.0000593","0.121","0.167","0.977"
"140","0.0000604","0.123","0.169","0.975"
"141","0.0000615","0.12","0.165","0.975"
"142","0.0000627","0.12","0.166","0.977"
"143","0.0000638","0.12","0.166","0.975"
"144","0.000065","0.115","0.158","0.974"
"145","0.0000662","0.114","0.157","0.974"
"146","0.0000674","0.115","0.158","0.975"
"147","0.0000687","0.118","0.164","0.982"
"148","0.00007","0.112","0.155","0.982"
"149","0.0000713","0.111","0.154","0.983"
"150","0.0000726","0.111","0.155","0.982"
"151","0.0000739","0.109","0.152","0.983"
"152","0.0000753","0.107","0.149","0.988"
"153","0.0000767","0.114","0.159","0.987"
"154","0.0000781","0.116","0.162","0.986"
"155","0.0000796","0.112","0.157","0.99"
"156","0.0000811","0.111","0.156","0.991"
"157","0.0000825","0.113","0.158","0.988"
"158","0.0000841","0.113","0.158","0.986"
"159","0.0000856","0.111","0.154","0.984"
"160","0.0000872","0.109","0.151","0.983"
"161","0.0000888","0.106","0.148","0.981"
"162","0.0000905","0.105","0.145","0.981"
"163","0.0000921","0.105","0.146","0.98"
"164","0.0000939","0.105","0.146","0.978"
"165","0.0000956","0.102","0.141","0.979"
"166","0.0000974","0.101","0.141","0.983"
"167","0.0000992","0.106","0.147","0.982"
"168","0.000101","0.104","0.144","0.983"
"169","0.000103","0.105","0.146","0.987"
"170","0.000105","0.102","0.144","0.993"
"171","0.000107","0.0998","0.14","0.989"
"172","0.000109","0.101","0.141","0.986"
"173","0.000111","0.108","0.15","0.983"
"174","0.000113","0.11","0.153","0.984"
"175","0.000115","0.113","0.157","0.985"
"176","0.000117","0.119","0.166","0.988"
"177","0.000119","0.115","0.16","0.987"
"178","0.000121","0.109","0.152","0.986"
"179","0.000124","0.108","0.151","0.983"
"180","0.000126","0.107","0.148","0.978"
"181","0.000128","0.101","0.14","0.974"
"182","0.000131","0.0958","0.132","0.972"
"183","0.000133","0.0965","0.133","0.973"
"184","0.000136","0.102","0.139","0.967"
"185","0.000138","0.114","0.157","0.97"
"186","0.000141","0.111","0.153","0.976"
"187","0.000143","0.106","0.147","0.976"
"188","0.000146","0.107","0.149","0.983"
"189","0.000149","0.111","0.154","0.984"
"190","0.000151","0.115","0.16","0.986"
"191","0.000154","0.113","0.157","0.987"
"192","0.000157","0.109","0.152","0.987"
"193","0.00016","0.106","0.148","0.986"
"194","0.000163","0.112","0.157","0.991"
"195","0.000166","0.121","0.17","0.996"
"196","0.000169","0.145","0.204","0.996"
"197","0.000172","0.124","0.175","1"
"198","0.000175","0.119","0.169","1"
"199","0.000179","0.129","0.183","1.01"
"200","0.000182","0.129","0.184","1.01"
"201","0.000185","0.139","0.199","1.01"
"202","0.000189","0.126","0.182","1.02"
"203","0.000192","0.116","0.168","1.03"
"204","0.000196","0.12","0.175","1.04"
"205","0.000199","0.121","0.178","1.04"
"206","0.000203","0.116","0.17","1.04"
"207","0.000207","0.113","0.165","1.04"
"208","0.000211","0.111","0.162","1.03"
"209","0.000215","0.113","0.165","1.04"
"210","0.000218","0.112","0.162","1.03"
"211","0.000223","0.11","0.161","1.03"
"212","0.000227","0.108","0.157","1.03"
"213","0.000231","0.109","0.16","1.03"
"214","0.000235","0.116","0.169","1.03"
"215","0.000239","0.118","0.171","1.02"
"216","0.000244","0.111","0.162","1.03"
"217","0.000248","0.11","0.161","1.03"
"218","0.000253","0.114","0.166","1.03"
"219","0.000258","0.116","0.169","1.03"
"220","0.000263","0.114","0.168","1.04"
"221","0.000267","0.114","0.167","1.04"
"222","0.000272","0.119","0.174","1.03"
"223","0.000277","0.122","0.179","1.03"
"224","0.000282","0.118","0.173","1.04"
"225","0.000288","0.114","0.167","1.04"
"226","0.000293","0.113","0.165","1.04"
"227","0.000299","0.113","0.165","1.03"
"228","0.000304","0.106","0.153","1.02"
"229","0.00031","0.109","0.157","1.02"
"230","0.000315","0.113","0.162","1.02"
"231","0.000321","0.117","0.167","1.01"
"232","0.000327","0.118","0.167","0.998"
"233","0.000333","0.118","0.166","0.99"
"234","0.00034","0.115","0.16","0.984"
"235","0.000346","0.117","0.16","0.972"
"236","0.000352","0.119","0.161","0.958"
"237","0.000359","0.11","0.148","0.949"
"238","0.000366","0.118","0.157","0.943"
"239","0.000372","0.122","0.163","0.946"
"240","0.000379","0.113","0.153","0.958"
"241","0.000386","0.122","0.165","0.953"
"242","0.000393","0.13","0.176","0.959"
"243","0.000401","0.129","0.175","0.958"
"244","0.000408","0.116","0.157","0.958"
"245","0.000416","0.115","0.159","0.979"
"246","0.000423","0.12","0.167","0.983"
"247","0.000431","0.115","0.159","0.977"
"248","0.000439","0.118","0.161","0.969"
"249","0.000447","0.117","0.16","0.967"
"250","0.000456","0.132","0.18","0.968"
"251","0.000464","0.125","0.172","0.979"
"252","0.000473","0.111","0.153","0.972"
"253","0.000481","0.117","0.16","0.966"
"254","0.00049","0.12","0.165","0.974"
"255","0.0005","0.119","0.165","0.98"
"256","0.000509","0.131","0.183","0.991"
"257","0.000518","0.123","0.175","1"
"258","0.000528","0.127","0.183","1.02"
"259","0.000537","0.128","0.188","1.04"
"260","0.000547","0.135","0.199","1.04"
"261","0.000558","0.132","0.194","1.04"
"262","0.000568","0.131","0.194","1.04"
"263","0.000578","0.125","0.184","1.04"
"264","0.000589","0.118","0.173","1.04"
"265","0.0006","0.124","0.184","1.05"
"266","0.000611","0.12","0.179","1.05"
"267","0.000623","0.123","0.184","1.06"
"268","0.000634","0.124","0.185","1.06"
"269","0.000646","0.114","0.169","1.05"
"270","0.000658","0.116","0.17","1.04"
"271","0.00067","0.117","0.17","1.03"
"272","0.000682","0.116","0.165","1.01"
"273","0.000695","0.115","0.161","0.989"
"274","0.000708","0.12","0.163","0.962"
"275","0.000721","0.115","0.154","0.946"
"276","0.000734","0.116","0.155","0.945"
"277","0.000748","0.117","0.159","0.961"
"278","0.000762","0.116","0.158","0.963"
"279","0.000776","0.119","0.164","0.969"
