"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"359","0.00337","0.459","0.618","0.952"
"360","0.00344","0.519","0.778","1.06"
"361","0.0035","0.476","0.744","1.11"
"362","0.00356","0.364","0.53","1.03"
"363","0.00363","0.442","0.62","0.992"
"364","0.0037","0.449","0.596","0.937"
"365","0.00377","0.406","0.598","1.04"
"366","0.00384","0.462","0.675","1.03"
"367","0.00391","0.378","0.527","0.986"
"368","0.00398","0.434","0.549","0.895"
"369","0.00405","0.424","0.555","0.926"
"370","0.00413","0.522","0.746","1.01"
"371","0.0042","0.42","0.658","1.11"
"372","0.00428","0.394","0.537","0.963"
"373","0.00436","0.358","0.458","0.904"
"374","0.00444","0.419","0.602","1.02"
"375","0.00452","0.424","0.679","1.13"
"376","0.00461","0.343","0.503","1.04"
"377","0.0047","0.389","0.531","0.965"
"378","0.00478","0.39","0.573","1.04"
"379","0.00487","0.425","0.627","1.04"
"380","0.00496","0.372","0.488","0.928"
"381","0.00505","0.385","0.494","0.908"
"382","0.00515","0.463","0.638","0.974"
"383","0.00524","0.377","0.573","1.07"
"384","0.00534","0.392","0.525","0.948"
"385","0.00544","0.393","0.527","0.949"
"386","0.00554","0.396","0.621","1.11"
"387","0.00564","0.308","0.456","1.05"
"388","0.00575","0.373","0.507","0.961"
"389","0.00585","0.343","0.499","1.03"
"390","0.00596","0.332","0.477","1.02"
"391","0.00607","0.362","0.455","0.887"
"392","0.00618","0.44","0.61","0.979"
"393","0.0063","0.324","0.476","1.04"
"394","0.00641","0.31","0.395","0.902"
"395","0.00654","0.369","0.535","1.03"
"396","0.00665","0.313","0.471","1.07"
"397","0.00678","0.347","0.482","0.981"
"398","0.0069","0.334","0.487","1.03"
"399","0.00703","0.321","0.427","0.939"
"400","0.00716","0.359","0.488","0.96"
"401","0.00729","0.327","0.495","1.07"
"402","0.00743","0.293","0.382","0.921"
"403","0.00757","0.334","0.482","1.02"
"404","0.00771","0.28","0.421","1.06"
"405","0.00785","0.322","0.459","1.01"
"406","0.008","0.322","0.481","1.06"
"407","0.00815","0.303","0.393","0.915"
"408","0.0083","0.332","0.487","1.04"
"409","0.00845","0.29","0.38","0.928"
"410","0.00861","0.309","0.451","1.03"
"411","0.00877","0.28","0.415","1.05"
"412","0.00893","0.283","0.418","1.04"
"413","0.00909","0.272","0.362","0.941"
"414","0.00926","0.364","0.509","0.988"
"415","0.00943","0.257","0.354","0.975"
"416","0.00961","0.313","0.439","0.993"
"417","0.00979","0.259","0.387","1.06"
"418","0.00997","0.266","0.392","1.04"
"419","0.0102","0.27","0.347","0.909"
"420","0.0103","0.315","0.459","1.03"
"421","0.0105","0.247","0.321","0.922"
"422","0.0107","0.279","0.431","1.1"
"423","0.0109","0.268","0.377","0.996"
"424","0.0111","0.257","0.363","1"
"425","0.0113","0.314","0.442","0.996"
"426","0.0115","0.228","0.301","0.932"
"427","0.0118","0.259","0.399","1.09"
"428","0.012","0.253","0.362","1.01"
"429","0.0122","0.23","0.305","0.939"
"430","0.0124","0.265","0.392","1.05"
"431","0.0127","0.23","0.311","0.956"
"432","0.0129","0.223","0.332","1.05"
"433","0.0131","0.242","0.358","1.05"
"434","0.0134","0.268","0.372","0.982"
"435","0.0136","0.207","0.276","0.94"
"436","0.0139","0.225","0.345","1.08"
"437","0.0141","0.234","0.348","1.05"
"438","0.0144","0.256","0.352","0.972"
"439","0.0147","0.203","0.271","0.942"
"440","0.0149","0.216","0.326","1.07"
"441","0.0152","0.219","0.321","1.04"
"442","0.0155","0.243","0.352","1.03"
"443","0.0158","0.218","0.302","0.979"
"444","0.0161","0.214","0.307","1.01"
"445","0.0164","0.203","0.266","0.927"
"446","0.0167","0.179","0.248","0.979"
"447","0.017","0.202","0.307","1.07"
"448","0.0173","0.203","0.289","1.01"
"449","0.0176","0.191","0.28","1.04"
"450","0.0179","0.199","0.303","1.07"
"451","0.0183","0.192","0.287","1.05"
"452","0.0186","0.197","0.288","1.04"
"453","0.019","0.2","0.301","1.06"
"454","0.0193","0.185","0.273","1.04"
"455","0.0197","0.18","0.263","1.03"
"456","0.02","0.185","0.282","1.08"
"457","0.0204","0.184","0.261","1"
"458","0.0208","0.16","0.227","0.999"
"459","0.0212","0.172","0.251","1.03"
"460","0.0216","0.183","0.241","0.93"
"461","0.022","0.169","0.232","0.973"
"462","0.0224","0.174","0.252","1.03"
"463","0.0228","0.162","0.23","1.01"
"464","0.0232","0.163","0.24","1.04"
"465","0.0236","0.174","0.23","0.933"
"466","0.0241","0.168","0.241","1.01"
"467","0.0245","0.158","0.222","0.995"
"468","0.025","0.141","0.192","0.959"
"469","0.0254","0.158","0.229","1.02"
"470","0.0259","0.145","0.203","0.993"
"471","0.0264","0.144","0.207","1.02"
"472","0.0269","0.152","0.215","1"
"473","0.0274","0.146","0.213","1.03"
"474","0.0279","0.147","0.21","1.01"
"475","0.0284","0.14","0.207","1.04"
"476","0.0289","0.142","0.202","1"
"477","0.0295","0.133","0.195","1.03"
"478","0.03","0.14","0.198","1"
"479","0.0306","0.135","0.196","1.03"
"480","0.0311","0.126","0.177","0.996"
"481","0.0317","0.138","0.196","1.01"
"482","0.0323","0.136","0.194","1.01"
"483","0.0329","0.145","0.198","0.965"
"484","0.0335","0.13","0.193","1.04"
"485","0.0341","0.127","0.179","0.995"
"486","0.0348","0.128","0.184","1.02"
"487","0.0354","0.125","0.18","1.01"
"488","0.0361","0.132","0.182","0.975"
"489","0.0367","0.118","0.173","1.04"
"490","0.0374","0.114","0.162","1"
"491","0.0381","0.128","0.177","0.974"
"492","0.0388","0.112","0.164","1.03"
"493","0.0395","0.113","0.162","1.01"
"494","0.0403","0.117","0.161","0.973"
"495","0.041","0.115","0.161","0.991"
"496","0.0418","0.11","0.161","1.04"
"497","0.0425","0.105","0.149","1.01"
"498","0.0433","0.112","0.153","0.969"
"499","0.0441","0.113","0.156","0.976"
"500","0.045","0.103","0.151","1.04"
"501","0.0458","0.1","0.144","1.01"
"502","0.0466","0.101","0.143","1"
"503","0.0475","0.102","0.14","0.964"
"504","0.0484","0.108","0.15","0.983"
"505","0.0493","0.104","0.144","0.98"
"506","0.0502","0.0954","0.137","1.02"
"507","0.0511","0.0946","0.139","1.04"
"508","0.0521","0.0914","0.132","1.02"
"509","0.053","0.0912","0.13","1.01"
"510","0.054","0.0862","0.123","1.01"
"511","0.055","0.0851","0.122","1.01"
"512","0.056","0.085","0.122","1.02"
"513","0.0571","0.0843","0.121","1.02"
"514","0.0581","0.0805","0.115","1.01"
"515","0.0592","0.0819","0.117","1.01"
"516","0.0603","0.0809","0.116","1.01"
"517","0.0614","0.0834","0.122","1.03"
"518","0.0626","0.0844","0.121","1.01"
"519","0.0637","0.0845","0.118","0.985"
"520","0.0649","0.0841","0.118","0.988"
"521","0.0661","0.0838","0.114","0.965"
"522","0.0673","0.0791","0.113","1.01"
"523","0.0686","0.0759","0.109","1.02"
"524","0.0699","0.0809","0.114","1"
"525","0.0711","0.0785","0.108","0.977"
"526","0.0725","0.0769","0.109","1"
"527","0.0738","0.0756","0.108","1.01"
"528","0.0752","0.0755","0.105","0.985"
"529","0.0766","0.0742","0.104","0.995"
"530","0.078","0.0733","0.104","1"
"531","0.0794","0.0727","0.1","0.976"
"532","0.0809","0.0672","0.0967","1.02"
"533","0.0824","0.0708","0.0984","0.983"
"534","0.0839","0.065","0.0931","1.01"
"535","0.0855","0.0667","0.0931","0.987"
"536","0.0871","0.0641","0.0919","1.01"
"537","0.0887","0.067","0.0927","0.979"
"538","0.0903","0.0665","0.0934","0.994"
"539","0.092","0.0676","0.0943","0.986"
"540","0.0937","0.0636","0.0893","0.992"
"541","0.0955","0.0617","0.0871","0.999"
"542","0.0972","0.0638","0.0895","0.991"
"543","0.099","0.0646","0.0899","0.984"
"544","0.101","0.0625","0.0886","1"
"545","0.103","0.0608","0.0851","0.99"
"546","0.105","0.0603","0.0853","1"
"547","0.107","0.0606","0.0851","0.993"
"548","0.109","0.0616","0.0863","0.989"
"549","0.111","0.0595","0.0834","0.992"
"550","0.113","0.0591","0.0829","0.992"
"551","0.115","0.0587","0.0822","0.99"
"552","0.117","0.0577","0.0809","0.992"
"553","0.119","0.056","0.0782","0.988"
"554","0.121","0.0585","0.0814","0.984"
