"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000472","0.128","0.183","1.01"
"2","0.00000478","0.138","0.198","1.01"
"3","0.00000487","0.145","0.207","1.01"
"4","0.00000497","0.151","0.217","1.01"
"5","0.00000506","0.157","0.224","1.01"
"6","0.00000516","0.16","0.229","1.01"
"7","0.00000524","0.163","0.234","1.01"
"8","0.00000534","0.166","0.238","1.01"
"9","0.00000544","0.169","0.243","1.02"
"10","0.00000556","0.173","0.248","1.02"
"11","0.00000565","0.174","0.25","1.02"
"12","0.00000575","0.177","0.254","1.02"
"13","0.00000586","0.179","0.258","1.02"
"14","0.00000598","0.179","0.259","1.02"
"15","0.00000609","0.18","0.259","1.02"
"16","0.0000062","0.18","0.26","1.02"
"17","0.0000063","0.18","0.259","1.02"
"18","0.00000641","0.179","0.259","1.02"
"19","0.00000654","0.18","0.26","1.02"
"20","0.00000667","0.183","0.264","1.02"
"21","0.00000679","0.184","0.265","1.02"
"22","0.0000068","0.147","0.211","1.02"
"23","0.00000688","0.166","0.24","1.02"
"24","0.00000715","0.177","0.255","1.02"
"25","0.00000733","0.181","0.261","1.02"
"26","0.00000745","0.183","0.263","1.02"
"27","0.00000758","0.186","0.267","1.02"
"28","0.00000771","0.185","0.266","1.01"
"29","0.00000787","0.184","0.263","1.01"
"30","0.00000802","0.184","0.262","1.01"
"31","0.00000817","0.184","0.262","1.01"
"32","0.00000831","0.183","0.261","1.01"
"33","0.00000846","0.18","0.256","1.01"
"34","0.00000862","0.175","0.25","1.01"
"35","0.00000879","0.169","0.242","1.01"
"36","0.00000895","0.163","0.233","1.01"
"37","0.0000091","0.155","0.222","1.02"
"38","0.00000927","0.153","0.221","1.02"
"39","0.00000945","0.146","0.212","1.02"
"40","0.00000963","0.142","0.206","1.03"
"41","0.0000098","0.14","0.204","1.03"
"42","0.00000998","0.138","0.201","1.03"
"43","0.0000102","0.136","0.197","1.02"
"44","0.0000104","0.136","0.197","1.02"
"45","0.0000105","0.135","0.196","1.03"
"46","0.0000107","0.137","0.199","1.03"
"47","0.0000109","0.136","0.198","1.03"
"48","0.0000111","0.137","0.198","1.03"
"49","0.0000113","0.136","0.197","1.03"
"50","0.0000116","0.137","0.195","1.01"
"51","0.0000118","0.134","0.191","1.01"
"52","0.000012","0.134","0.191","1.01"
"53","0.0000122","0.133","0.19","1.01"
"54","0.0000124","0.131","0.187","1.01"
"55","0.0000127","0.13","0.186","1.01"
"56","0.0000129","0.132","0.189","1.01"
"57","0.0000132","0.134","0.191","1.01"
"58","0.0000134","0.132","0.188","1.01"
"59","0.0000136","0.132","0.188","1.01"
"60","0.0000139","0.131","0.187","1.01"
"61","0.0000142","0.132","0.19","1.01"
"62","0.0000144","0.133","0.191","1.01"
"63","0.0000147","0.133","0.191","1.02"
"64","0.0000149","0.132","0.19","1.02"
"65","0.0000152","0.132","0.191","1.02"
"66","0.0000155","0.132","0.19","1.02"
"67","0.0000158","0.132","0.191","1.02"
"68","0.0000161","0.135","0.196","1.02"
"69","0.0000164","0.136","0.197","1.03"
"70","0.0000167","0.137","0.198","1.03"
"71","0.000017","0.138","0.2","1.03"
"72","0.0000173","0.137","0.198","1.03"
"73","0.0000177","0.136","0.198","1.03"
"74","0.000018","0.136","0.198","1.03"
"75","0.0000183","0.135","0.197","1.03"
"76","0.0000186","0.136","0.198","1.03"
"77","0.000019","0.135","0.196","1.03"
"78","0.0000194","0.134","0.193","1.02"
"79","0.0000197","0.136","0.196","1.02"
"80","0.0000201","0.136","0.195","1.02"
"81","0.0000204","0.135","0.194","1.01"
"82","0.0000208","0.135","0.194","1.01"
"83","0.0000212","0.134","0.192","1.01"
"84","0.0000216","0.131","0.188","1.01"
"85","0.000022","0.129","0.185","1.01"
"86","0.0000224","0.129","0.184","1.01"
"87","0.0000228","0.126","0.18","1.01"
"88","0.0000232","0.127","0.18","1.01"
"89","0.0000237","0.124","0.176","1"
"90","0.0000241","0.122","0.173","1"
"91","0.0000246","0.12","0.17","1"
"92","0.000025","0.12","0.169","0.998"
"93","0.0000255","0.117","0.165","0.998"
"94","0.000026","0.119","0.168","0.998"
"95","0.0000264","0.118","0.167","0.998"
"96","0.0000269","0.115","0.162","0.998"
"97","0.0000274","0.11","0.154","0.994"
"98","0.0000279","0.107","0.15","0.99"
"99","0.0000285","0.0972","0.135","0.983"
"100","0.000029","0.0893","0.123","0.973"
"101","0.0000295","0.0869","0.119","0.965"
"102","0.00003","0.086","0.117","0.965"
"103","0.0000306","0.0857","0.117","0.966"
"104","0.0000312","0.0856","0.117","0.968"
"105","0.0000318","0.087","0.119","0.967"
"106","0.0000323","0.0872","0.12","0.975"
"107","0.0000329","0.0878","0.121","0.976"
"108","0.0000336","0.089","0.123","0.975"
"109","0.0000342","0.0891","0.123","0.978"
"110","0.0000348","0.0888","0.123","0.983"
"111","0.0000355","0.0897","0.124","0.981"
"112","0.0000361","0.0909","0.126","0.979"
"113","0.0000368","0.0906","0.125","0.978"
"114","0.0000375","0.0897","0.124","0.976"
"115","0.0000382","0.0891","0.123","0.974"
"116","0.0000389","0.0896","0.123","0.972"
"117","0.0000396","0.0889","0.123","0.974"
"118","0.0000403","0.0887","0.122","0.975"
"119","0.0000411","0.0884","0.122","0.972"
"120","0.0000418","0.0874","0.12","0.97"
"121","0.0000426","0.0864","0.119","0.972"
"122","0.0000434","0.0867","0.119","0.973"
"123","0.0000442","0.0854","0.117","0.972"
"124","0.000045","0.0851","0.117","0.972"
"125","0.0000459","0.0856","0.117","0.97"
"126","0.0000467","0.0868","0.119","0.97"
"127","0.0000476","0.0864","0.119","0.978"
"128","0.0000484","0.0864","0.119","0.974"
"129","0.0000494","0.0866","0.119","0.972"
"130","0.0000503","0.0862","0.118","0.97"
"131","0.0000512","0.0869","0.119","0.968"
"132","0.0000521","0.0868","0.119","0.97"
"133","0.0000531","0.0865","0.119","0.969"
"134","0.0000541","0.0866","0.119","0.968"
"135","0.0000551","0.0865","0.119","0.97"
"136","0.0000561","0.0867","0.119","0.973"
"137","0.0000572","0.0861","0.119","0.977"
"138","0.0000582","0.085","0.118","0.978"
"139","0.0000593","0.0837","0.116","0.981"
"140","0.0000604","0.0823","0.114","0.979"
"141","0.0000615","0.0822","0.114","0.978"
"142","0.0000627","0.0812","0.112","0.977"
"143","0.0000638","0.0831","0.115","0.975"
"144","0.000065","0.084","0.116","0.972"
"145","0.0000662","0.0848","0.116","0.971"
"146","0.0000675","0.0844","0.117","0.98"
"147","0.0000687","0.0843","0.117","0.98"
"148","0.00007","0.0838","0.116","0.98"
"149","0.0000712","0.0829","0.115","0.982"
"150","0.0000726","0.0813","0.112","0.976"
"151","0.000074","0.0804","0.11","0.97"
"152","0.0000753","0.0788","0.108","0.97"
"153","0.0000767","0.078","0.107","0.973"
"154","0.0000781","0.0772","0.106","0.97"
"155","0.0000795","0.077","0.105","0.968"
"156","0.0000811","0.0778","0.107","0.971"
"157","0.0000826","0.0786","0.109","0.982"
"158","0.0000841","0.0795","0.11","0.979"
"159","0.0000856","0.0792","0.109","0.977"
"160","0.0000872","0.08","0.11","0.974"
"161","0.0000888","0.0815","0.112","0.971"
"162","0.0000905","0.0845","0.116","0.974"
"163","0.0000921","0.0859","0.118","0.971"
"164","0.0000938","0.0864","0.119","0.974"
"165","0.0000956","0.0874","0.121","0.976"
"166","0.0000974","0.0879","0.122","0.983"
"167","0.0000992","0.0867","0.12","0.981"
"168","0.000101","0.0874","0.121","0.981"
"169","0.000103","0.0889","0.123","0.978"
"170","0.000105","0.091","0.126","0.978"
"171","0.000107","0.0897","0.124","0.976"
"172","0.000109","0.0874","0.12","0.972"
"173","0.000111","0.0867","0.12","0.981"
"174","0.000113","0.0879","0.121","0.971"
"175","0.000115","0.0892","0.123","0.971"
"176","0.000117","0.0829","0.114","0.971"
"177","0.000119","0.0882","0.12","0.964"
"178","0.000121","0.0875","0.119","0.964"
"179","0.000124","0.0878","0.12","0.967"
"180","0.000126","0.089","0.123","0.974"
"181","0.000128","0.0907","0.125","0.975"
"182","0.000131","0.0905","0.124","0.972"
"183","0.000133","0.0888","0.122","0.972"
"184","0.000136","0.086","0.119","0.978"
"185","0.000138","0.0877","0.121","0.977"
"186","0.000141","0.091","0.126","0.976"
"187","0.000143","0.0936","0.129","0.975"
"188","0.000146","0.0937","0.13","0.979"
"189","0.000149","0.0939","0.13","0.976"
