"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000455","0.0896","0.125","0.99"
"2","0.00000478","0.0891","0.123","0.979"
"3","0.00000487","0.0925","0.127","0.971"
"4","0.00000498","0.0939","0.129","0.974"
"5","0.00000506","0.0957","0.132","0.973"
"6","0.00000515","0.0988","0.136","0.97"
"7","0.00000522","0.101","0.138","0.971"
"8","0.00000535","0.0994","0.138","0.984"
"9","0.00000545","0.1","0.139","0.983"
"10","0.00000555","0.104","0.144","0.981"
"11","0.00000565","0.11","0.152","0.979"
"12","0.00000575","0.118","0.163","0.978"
"13","0.00000587","0.125","0.173","0.978"
"14","0.00000596","0.129","0.179","0.979"
"15","0.00000589","0.11","0.154","0.983"
"16","0.00000619","0.128","0.178","0.983"
"17","0.0000063","0.132","0.184","0.983"
"18","0.0000063","0.133","0.185","0.984"
"19","0.00000642","0.13","0.182","0.986"
"20","0.00000658","0.114","0.16","0.99"
"21","0.00000685","0.13","0.182","0.99"
"22","0.00000689","0.136","0.19","0.991"
"23","0.00000703","0.138","0.194","0.991"
"24","0.00000718","0.139","0.195","0.991"
"25","0.00000731","0.142","0.199","0.992"
"26","0.00000744","0.144","0.202","0.993"
"27","0.00000758","0.145","0.203","0.994"
"28","0.00000773","0.137","0.194","0.996"
"29","0.0000079","0.133","0.187","0.997"
"30","0.00000818","0.104","0.147","0.996"
"31","0.00000805","0.13","0.184","1"
"32","0.00000832","0.134","0.189","1"
"33","0.00000846","0.134","0.188","0.997"
"34","0.00000862","0.131","0.185","0.995"
"35","0.00000878","0.129","0.181","0.993"
"36","0.00000894","0.124","0.173","0.99"
"37","0.00000911","0.122","0.17","0.986"
"38","0.00000928","0.12","0.166","0.984"
"39","0.00000945","0.117","0.163","0.981"
"40","0.00000963","0.115","0.159","0.979"
"41","0.00000981","0.112","0.155","0.976"
"42","0.00000999","0.111","0.153","0.973"
"43","0.0000102","0.111","0.153","0.971"
"44","0.0000103","0.11","0.151","0.974"
"45","0.0000105","0.108","0.149","0.977"
"46","0.0000107","0.109","0.15","0.975"
"47","0.0000109","0.111","0.152","0.973"
"48","0.0000111","0.112","0.154","0.973"
"49","0.0000114","0.112","0.155","0.975"
"50","0.0000116","0.11","0.152","0.978"
"51","0.0000118","0.105","0.147","0.988"
"52","0.000012","0.105","0.147","0.986"
"53","0.0000122","0.106","0.148","0.984"
"54","0.0000124","0.106","0.148","0.983"
"55","0.0000127","0.106","0.148","0.982"
"56","0.0000129","0.105","0.145","0.983"
"57","0.0000132","0.104","0.144","0.983"
"58","0.0000134","0.102","0.142","0.984"
"59","0.0000136","0.1","0.14","0.988"
"60","0.0000139","0.098","0.137","0.987"
"61","0.0000142","0.0971","0.137","0.994"
"62","0.0000144","0.0962","0.135","0.995"
"63","0.0000147","0.0947","0.133","0.996"
"64","0.000015","0.0941","0.133","0.996"
"65","0.0000152","0.0951","0.134","0.997"
"66","0.0000155","0.0962","0.136","0.998"
"67","0.0000158","0.0974","0.138","0.999"
"68","0.0000161","0.0994","0.14","1"
"69","0.0000164","0.102","0.144","1"
"70","0.0000167","0.103","0.145","1"
"71","0.000017","0.102","0.145","1"
"72","0.0000173","0.103","0.147","1"
"73","0.0000176","0.104","0.147","1"
"74","0.000018","0.104","0.147","1"
"75","0.0000183","0.103","0.146","1"
"76","0.0000186","0.101","0.143","1"
"77","0.000019","0.0999","0.142","1"
"78","0.0000193","0.0985","0.139","1"
"79","0.0000197","0.0971","0.137","0.999"
"80","0.0000201","0.0977","0.138","0.999"
"81","0.0000204","0.0974","0.137","0.998"
"82","0.0000208","0.0977","0.138","0.996"
"83","0.0000212","0.0987","0.139","0.995"
"84","0.0000216","0.0996","0.14","0.994"
"85","0.000022","0.0999","0.14","0.994"
"86","0.0000224","0.0993","0.14","0.994"
"87","0.0000228","0.098","0.138","0.994"
"88","0.0000232","0.0979","0.138","0.994"
"89","0.0000237","0.0985","0.138","0.994"
"90","0.0000242","0.0984","0.138","0.993"
"91","0.0000246","0.0976","0.137","0.993"
"92","0.000025","0.098","0.137","0.991"
"93","0.0000255","0.0974","0.136","0.989"
"94","0.0000259","0.0968","0.135","0.988"
"95","0.0000264","0.096","0.134","0.987"
"96","0.0000269","0.0961","0.134","0.987"
"97","0.0000274","0.0952","0.133","0.986"
"98","0.0000279","0.0943","0.131","0.985"
"99","0.0000284","0.093","0.13","0.986"
"100","0.000029","0.0929","0.13","0.986"
"101","0.0000295","0.0919","0.128","0.987"
"102","0.0000301","0.0899","0.126","0.987"
"103","0.0000306","0.09","0.125","0.986"
"104","0.0000312","0.0895","0.125","0.985"
"105","0.0000318","0.0897","0.125","0.983"
