"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000516","0.603","0.856","1"
"2","0.00000478","0.641","0.903","0.997"
"3","0.00000485","0.623","0.869","0.986"
"4","0.00000491","0.619","0.851","0.973"
"5","0.0000051","0.617","0.835","0.957"
"6","0.00000534","0.605","0.822","0.96"
"7","0.00000482","0.371","0.509","0.971"
"8","0.00000534","0.632","0.867","0.97"
"9","0.00000505","0.604","0.832","0.974"
"10","0.00000538","0.6","0.828","0.976"
"11","0.00000568","0.638","0.883","0.979"
"12","0.00000571","0.64","0.883","0.976"
"13","0.00000585","0.651","0.896","0.973"
"14","0.00000598","0.663","0.913","0.973"
"15","0.00000608","0.666","0.916","0.972"
"16","0.00000619","0.668","0.919","0.972"
"17","0.0000063","0.667","0.917","0.973"
"18","0.00000642","0.665","0.918","0.976"
"19","0.00000654","0.664","0.917","0.977"
"20","0.00000667","0.669","0.925","0.977"
"21","0.00000679","0.672","0.929","0.977"
"22","0.00000691","0.678","0.937","0.978"
"23","0.00000704","0.678","0.938","0.978"
"24","0.00000716","0.681","0.943","0.98"
"25","0.00000731","0.685","0.949","0.98"
"26","0.00000746","0.68","0.943","0.98"
"27","0.00000756","0.673","0.934","0.981"
"28","0.00000773","0.674","0.935","0.98"
"29","0.00000786","0.668","0.931","0.986"
"30","0.000008","0.669","0.942","0.996"
"31","0.00000816","0.668","0.941","0.996"
"32","0.00000832","0.673","0.949","0.997"
"33","0.00000844","0.672","0.948","0.998"
"34","0.00000861","0.676","0.955","0.998"
"35","0.00000878","0.682","0.962","0.998"
"36","0.00000894","0.683","0.965","0.998"
"37","0.00000911","0.689","0.973","0.998"
"38","0.00000927","0.688","0.973","0.999"
"39","0.00000944","0.691","0.977","0.999"
"40","0.00000963","0.694","0.981","1"
"41","0.00000981","0.695","0.984","1"
"42","0.00000998","0.693","0.981","1"
"43","0.0000102","0.686","0.971","1"
"44","0.0000103","0.687","0.973","1"
"45","0.0000106","0.692","0.981","1"
"46","0.0000107","0.688","0.977","1"
"47","0.0000109","0.69","0.98","1"
"48","0.0000112","0.692","0.983","1"
"49","0.0000113","0.688","0.977","1"
"50","0.0000116","0.683","0.971","1.01"
"51","0.0000118","0.679","0.962","1"
"52","0.000012","0.673","0.954","1"
"53","0.0000122","0.665","0.943","1"
"54","0.0000124","0.656","0.931","1"
"55","0.0000127","0.653","0.927","1"
"56","0.0000129","0.648","0.921","1"
"57","0.0000132","0.646","0.919","1.01"
"58","0.0000134","0.645","0.919","1.01"
"59","0.0000136","0.645","0.919","1.01"
"60","0.0000139","0.643","0.916","1.01"
"61","0.0000142","0.648","0.925","1.01"
"62","0.0000144","0.651","0.93","1.01"
"63","0.0000147","0.656","0.936","1.01"
"64","0.000015","0.662","0.947","1.01"
"65","0.0000152","0.661","0.946","1.01"
"66","0.0000155","0.677","0.97","1.01"
"67","0.0000158","0.681","0.977","1.01"
"68","0.0000161","0.688","0.987","1.01"
"69","0.0000164","0.693","0.995","1.02"
"70","0.0000167","0.69","0.993","1.02"
"71","0.000017","0.684","0.985","1.02"
"72","0.0000173","0.681","0.981","1.02"
"73","0.0000177","0.681","0.983","1.02"
"74","0.000018","0.683","0.987","1.02"
"75","0.0000183","0.683","0.987","1.02"
"76","0.0000187","0.676","0.979","1.02"
"77","0.000019","0.675","0.977","1.02"
"78","0.0000193","0.689","0.998","1.02"
"79","0.0000197","0.696","1.01","1.03"
"80","0.0000201","0.712","1.02","1.01"
"81","0.0000204","0.708","1.02","1.01"
"82","0.0000208","0.712","1.02","1.02"
"83","0.0000211","0.72","1.04","1.02"
"84","0.0000216","0.725","1.04","1.02"
"85","0.0000221","0.72","1.04","1.02"
"86","0.0000224","0.716","1.03","1.02"
"87","0.0000229","0.723","1.04","1.02"
"88","0.0000232","0.713","1.03","1.02"
"89","0.0000237","0.701","1.01","1.02"
"90","0.0000241","0.683","0.988","1.02"
"91","0.0000246","0.67","0.97","1.02"
"92","0.000025","0.668","0.968","1.03"
"93","0.0000255","0.668","0.969","1.03"
"94","0.000026","0.682","0.991","1.03"
"95","0.0000264","0.7","1.01","1.02"
"96","0.0000269","0.715","1.03","1.02"
"97","0.0000274","0.72","1.04","1.02"
"98","0.0000279","0.712","1.02","1.02"
"99","0.0000284","0.692","0.997","1.02"
"100","0.000029","0.68","0.974","1.01"
"101","0.0000295","0.675","0.968","1.01"
"102","0.00003","0.659","0.945","1.01"
"103","0.0000306","0.642","0.922","1.01"
"104","0.0000312","0.626","0.9","1.02"
"105","0.0000318","0.615","0.884","1.02"
"106","0.0000323","0.623","0.898","1.02"
"107","0.0000329","0.654","0.942","1.02"
"108","0.0000336","0.666","0.962","1.02"
"109","0.0000342","0.676","0.978","1.02"
"110","0.0000348","0.659","0.955","1.03"
"111","0.0000355","0.663","0.961","1.03"
"112","0.0000361","0.66","0.957","1.03"
"113","0.0000368","0.667","0.968","1.03"
"114","0.0000374","0.651","0.942","1.02"
"115","0.0000382","0.623","0.903","1.02"
"116","0.0000389","0.626","0.902","1.02"
"117","0.0000396","0.641","0.923","1.02"
"118","0.0000403","0.669","0.964","1.02"
"119","0.000041","0.681","0.982","1.02"
"120","0.0000419","0.711","1.03","1.02"
"121","0.0000426","0.73","1.05","1.02"
"122","0.0000434","0.735","1.07","1.02"
"123","0.0000442","0.739","1.07","1.03"
"124","0.000045","0.738","1.07","1.03"
"125","0.0000459","0.751","1.08","1.02"
"126","0.0000467","0.751","1.08","1.02"
"127","0.0000476","0.743","1.07","1.02"
"128","0.0000485","0.722","1.04","1.02"
"129","0.0000493","0.709","1.02","1.02"
"130","0.0000503","0.735","1.06","1.02"
"131","0.0000512","0.729","1.05","1.02"
"132","0.0000522","0.701","1.01","1.02"
"133","0.0000531","0.671","0.964","1.02"
"134","0.0000541","0.646","0.93","1.02"
"135","0.0000551","0.642","0.924","1.02"
"136","0.0000561","0.669","0.964","1.02"
"137","0.0000571","0.665","0.96","1.02"
"138","0.0000581","0.702","1.02","1.02"
"139","0.0000593","0.732","1.06","1.02"
"140","0.0000604","0.71","1.03","1.02"
"141","0.0000615","0.724","1.05","1.03"
"142","0.0000626","0.73","1.06","1.03"
"143","0.0000638","0.735","1.07","1.03"
"144","0.0000649","0.697","1.01","1.03"
"145","0.0000662","0.708","1.03","1.03"
"146","0.0000674","0.695","1","1.02"
"147","0.0000687","0.691","0.997","1.02"
"148","0.00007","0.722","1.04","1.02"
"149","0.0000713","0.737","1.07","1.02"
"150","0.0000725","0.748","1.08","1.03"
"151","0.0000739","0.744","1.08","1.03"
"152","0.0000753","0.753","1.09","1.03"
"153","0.0000766","0.761","1.11","1.03"
"154","0.0000781","0.73","1.05","1.02"
"155","0.0000796","0.731","1.05","1.02"
"156","0.0000811","0.728","1.05","1.02"
"157","0.0000825","0.709","1.02","1.02"
"158","0.0000841","0.706","1.01","1.02"
"159","0.0000856","0.701","1.01","1.01"
"160","0.0000873","0.73","1.05","1.01"
"161","0.0000889","0.712","1.02","1.01"
"162","0.0000905","0.674","0.959","1.01"
"163","0.0000921","0.646","0.917","1"
"164","0.000094","0.682","0.968","1"
"165","0.0000956","0.676","0.957","1"
"166","0.0000975","0.698","0.987","0.999"
"167","0.0000992","0.676","0.954","0.998"
"168","0.000101","0.655","0.922","0.996"
"169","0.000103","0.683","0.958","0.992"
"170","0.000105","0.699","0.977","0.988"
"171","0.000107","0.722","1.01","0.985"
"172","0.000109","0.678","0.94","0.981"
"173","0.000111","0.677","0.935","0.977"
"174","0.000113","0.68","0.937","0.973"
"175","0.000115","0.691","0.948","0.97"
"176","0.000117","0.67","0.916","0.967"
"177","0.000119","0.661","0.909","0.973"
"178","0.000121","0.625","0.875","0.989"
"179","0.000124","0.625","0.885","1"
"180","0.000126","0.684","0.93","0.961"
"181","0.000128","0.722","0.982","0.962"
"182","0.000131","0.743","1.02","0.969"
"183","0.000133","0.694","0.95","0.968"
"184","0.000136","0.691","0.948","0.971"
"185","0.000138","0.728","1","0.976"
"186","0.000141","0.695","0.959","0.976"
"187","0.000143","0.694","0.955","0.973"
"188","0.000146","0.71","0.975","0.97"
"189","0.000149","0.687","0.94","0.968"
"190","0.000151","0.617","0.856","0.981"
"191","0.000154","0.673","0.935","0.982"
"192","0.000157","0.696","0.964","0.98"
"193","0.00016","0.689","0.949","0.974"
"194","0.000163","0.683","0.936","0.97"
