"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000509","0.519","0.718","0.978"
"2","0.00000479","0.68","0.937","0.975"
"3","0.0000048","0.717","0.989","0.976"
"4","0.00000499","0.769","1.06","0.976"
"5","0.00000496","0.818","1.14","0.982"
"6","0.00000533","0.611","0.851","0.984"
"7","0.00000551","0.692","0.963","0.984"
"8","0.00000508","0.727","1.01","0.982"
"9","0.00000528","0.622","0.865","0.984"
"10","0.0000053","0.635","0.884","0.984"
"11","0.00000548","0.699","0.972","0.983"
"12","0.00000575","0.697","0.968","0.982"
"13","0.00000585","0.693","0.963","0.982"
"14","0.00000596","0.686","0.953","0.982"
"15","0.00000609","0.681","0.945","0.982"
"16","0.00000621","0.677","0.94","0.981"
"17","0.0000063","0.673","0.934","0.981"
"18","0.00000637","0.669","0.928","0.981"
"19","0.00000654","0.667","0.926","0.98"
"20","0.00000665","0.67","0.929","0.981"
"21","0.00000673","0.67","0.929","0.981"
"22","0.0000069","0.669","0.928","0.981"
"23","0.00000722","0.663","0.921","0.982"
"24","0.00000726","0.661","0.916","0.98"
"25","0.00000733","0.661","0.916","0.98"
"26","0.00000726","0.66","0.915","0.981"
"27","0.00000764","0.658","0.913","0.98"
"28","0.00000773","0.658","0.912","0.98"
"29","0.00000793","0.657","0.911","0.98"
"30","0.00000803","0.651","0.903","0.98"
"31","0.0000083","0.643","0.892","0.981"
"32","0.00000825","0.642","0.89","0.981"
"33","0.00000841","0.647","0.896","0.979"
"34","0.00000861","0.641","0.888","0.979"
"35","0.00000868","0.636","0.881","0.98"
"36","0.00000898","0.64","0.886","0.979"
"37","0.00000912","0.645","0.894","0.979"
"38","0.00000926","0.639","0.885","0.98"
"39","0.00000945","0.636","0.881","0.979"
"40","0.00000964","0.635","0.878","0.978"
"41","0.00000982","0.629","0.87","0.978"
"42","0.00001","0.63","0.871","0.978"
"43","0.0000102","0.629","0.87","0.978"
"44","0.0000104","0.633","0.874","0.977"
"45","0.0000106","0.639","0.886","0.981"
"46","0.0000108","0.643","0.891","0.981"
"47","0.000011","0.643","0.892","0.981"
"48","0.0000112","0.639","0.886","0.981"
"49","0.0000114","0.646","0.895","0.98"
"50","0.0000116","0.651","0.902","0.98"
"51","0.0000118","0.646","0.896","0.98"
"52","0.000012","0.642","0.89","0.98"
"53","0.0000122","0.635","0.88","0.979"
"54","0.0000125","0.629","0.871","0.978"
"55","0.0000127","0.628","0.869","0.978"
"56","0.0000129","0.635","0.877","0.977"
"57","0.0000132","0.638","0.882","0.977"
"58","0.0000134","0.633","0.879","0.982"
"59","0.0000136","0.624","0.867","0.982"
"60","0.0000139","0.624","0.866","0.982"
"61","0.0000142","0.622","0.864","0.982"
"62","0.0000144","0.626","0.869","0.981"
"63","0.0000147","0.632","0.876","0.98"
"64","0.0000149","0.631","0.875","0.98"
"65","0.0000152","0.639","0.884","0.979"
"66","0.0000155","0.648","0.897","0.979"
"67","0.0000158","0.651","0.901","0.978"
"68","0.0000161","0.655","0.905","0.977"
"69","0.0000164","0.65","0.898","0.977"
"70","0.0000167","0.648","0.896","0.977"
"71","0.000017","0.648","0.894","0.976"
"72","0.0000173","0.635","0.875","0.975"
"73","0.0000177","0.634","0.881","0.982"
"74","0.000018","0.633","0.879","0.982"
"75","0.0000183","0.638","0.886","0.982"
"76","0.0000186","0.643","0.892","0.981"
"77","0.000019","0.659","0.914","0.981"
"78","0.0000193","0.667","0.925","0.981"
"79","0.0000197","0.677","0.939","0.981"
"80","0.0000201","0.681","0.944","0.98"
