"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.008759","0.01249","0.000004699","1.008"
"2","0.01971","0.02809","0.000004791","1.008"
"3","0.03063","0.04365","0.000004873","1.008"
"4","0.04124","0.05878","0.000004964","1.008"
"5","0.05193","0.07396","0.00000506","1.007"
"6","0.0624","0.08896","0.000005157","1.008"
"7","0.07278","0.1037","0.000005251","1.008"
"8","0.0831","0.1184","0.000005344","1.008"
"9","0.09318","0.1328","0.000005445","1.008"
"10","0.1033","0.1473","0.000005548","1.008"
"11","0.1133","0.1614","0.000005648","1.007"
"12","0.1232","0.1756","0.000005752","1.008"
"13","0.1328","0.1894","0.000005865","1.008"
"14","0.1427","0.2034","0.000005969","1.008"
"15","0.152","0.2165","0.000006075","1.007"
"16","0.1609","0.2292","0.000006192","1.007"
"17","0.1692","0.2411","0.000006308","1.008"
"18","0.1767","0.2517","0.000006426","1.007"
"19","0.1832","0.2609","0.000006541","1.007"
"20","0.1882","0.2681","0.000006662","1.007"
"21","0.1924","0.2741","0.000006789","1.008"
"22","0.1954","0.2784","0.000006913","1.007"
"23","0.1974","0.2813","0.000007039","1.008"
"24","0.1988","0.2833","0.000007175","1.008"
"25","0.1995","0.2843","0.000007311","1.008"
"26","0.2","0.2849","0.000007445","1.007"
"27","0.2005","0.286","0.000007582","1.008"
"28","0.2007","0.2862","0.00000772","1.008"
"29","0.2008","0.2866","0.000007867","1.009"
"30","0.2013","0.2872","0.000008009","1.009"
"31","0.2016","0.2876","0.000008158","1.009"
"32","0.2019","0.288","0.000008308","1.009"
"33","0.2024","0.2888","0.000008464","1.009"
"34","0.2032","0.2898","0.000008617","1.009"
"35","0.2036","0.2905","0.000008771","1.009"
"36","0.2039","0.2908","0.000008943","1.009"
"37","0.204","0.2912","0.00000911","1.009"
"38","0.2049","0.2923","0.000009274","1.009"
"39","0.2053","0.293","0.000009448","1.009"
"40","0.2058","0.2938","0.000009629","1.009"
"41","0.2063","0.2944","0.000009806","1.009"
"42","0.2064","0.2947","0.000009979","1.009"
"43","0.2065","0.2948","0.00001017","1.01"
"44","0.2066","0.2949","0.00001036","1.009"
"45","0.2068","0.2952","0.00001055","1.009"
"46","0.2071","0.2955","0.00001075","1.009"
"47","0.2078","0.2965","0.00001095","1.009"
"48","0.2079","0.2968","0.00001115","1.009"
"49","0.2082","0.2972","0.00001135","1.009"
"50","0.2087","0.2978","0.00001156","1.009"
"51","0.209","0.2984","0.00001178","1.01"
"52","0.2094","0.2991","0.000012","1.01"
"53","0.21","0.2997","0.00001222","1.009"
"54","0.2101","0.3001","0.00001244","1.01"
"55","0.2106","0.3009","0.00001268","1.01"
"56","0.2111","0.3015","0.00001291","1.01"
"57","0.2113","0.3019","0.00001315","1.01"
"58","0.2116","0.3023","0.0000134","1.01"
"59","0.2118","0.3028","0.00001365","1.011"
"60","0.212","0.303","0.0000139","1.011"
"61","0.2125","0.3037","0.00001415","1.01"
"62","0.2129","0.3043","0.00001442","1.011"
"63","0.213","0.3045","0.00001469","1.011"
"64","0.2135","0.3053","0.00001496","1.011"
"65","0.2145","0.3063","0.00001524","1.01"
"66","0.2151","0.3073","0.00001552","1.01"
"67","0.2153","0.3078","0.0000158","1.011"
"68","0.2153","0.308","0.0000161","1.012"
"69","0.2155","0.3082","0.00001639","1.011"
"70","0.2153","0.308","0.0000167","1.012"
"71","0.2155","0.3084","0.00001701","1.012"
"72","0.2165","0.3098","0.00001732","1.012"
"73","0.2169","0.3103","0.00001764","1.012"
"74","0.2174","0.3111","0.00001797","1.012"
"75","0.2174","0.3114","0.00001831","1.013"
"76","0.2174","0.3113","0.00001865","1.012"
"77","0.2176","0.3116","0.00001899","1.012"
"78","0.2178","0.312","0.00001934","1.013"
"79","0.2185","0.313","0.0000197","1.013"
"80","0.2196","0.3147","0.00002007","1.013"
"81","0.2201","0.3151","0.00002043","1.012"
"82","0.2206","0.3154","0.00002082","1.011"
"83","0.2208","0.3159","0.00002121","1.012"
"84","0.2214","0.3166","0.00002159","1.011"
"85","0.2216","0.3172","0.000022","1.012"
"86","0.2215","0.3172","0.00002241","1.012"
"87","0.2212","0.3166","0.00002282","1.012"
"88","0.2214","0.317","0.00002323","1.012"
"89","0.2225","0.3187","0.00002367","1.013"
"90","0.2236","0.3204","0.00002411","1.013"
"91","0.2246","0.3219","0.00002456","1.013"
"92","0.2253","0.3228","0.00002501","1.013"
"93","0.2256","0.3234","0.00002548","1.014"
"94","0.2255","0.3234","0.00002595","1.014"
"95","0.2254","0.3234","0.00002643","1.015"
"96","0.2258","0.324","0.00002692","1.015"
"97","0.2266","0.3251","0.00002741","1.015"
"98","0.2266","0.3253","0.00002793","1.015"
"99","0.2278","0.3267","0.00002845","1.014"
"100","0.2276","0.3263","0.00002896","1.014"
"101","0.2276","0.3263","0.00002951","1.014"
"102","0.2284","0.3255","0.00003006","1.008"
"103","0.2285","0.3257","0.00003061","1.008"
"104","0.2278","0.325","0.00003118","1.009"
"105","0.2276","0.3249","0.00003175","1.009"
"106","0.2279","0.3255","0.00003236","1.01"
"107","0.2279","0.3257","0.00003295","1.01"
"108","0.228","0.3258","0.00003355","1.011"
"109","0.2283","0.3265","0.00003418","1.011"
"110","0.2288","0.3272","0.00003481","1.011"
"111","0.2283","0.3267","0.00003546","1.012"
"112","0.2286","0.3272","0.00003612","1.012"
"113","0.2289","0.3278","0.00003679","1.013"
"114","0.2283","0.3269","0.00003747","1.012"
"115","0.2275","0.3257","0.00003816","1.012"
"116","0.228","0.3268","0.00003887","1.014"
"117","0.2287","0.3283","0.00003959","1.015"
"118","0.2281","0.3276","0.00004033","1.016"
"119","0.2273","0.3265","0.00004106","1.016"
"120","0.2276","0.3273","0.00004183","1.017"
"121","0.2279","0.3279","0.00004261","1.017"
"122","0.2283","0.3286","0.0000434","1.018"
"123","0.2279","0.3283","0.00004421","1.019"
"124","0.2286","0.3294","0.00004502","1.019"
"125","0.2287","0.3296","0.00004586","1.019"
"126","0.2293","0.3297","0.00004671","1.017"
"127","0.2273","0.3273","0.00004758","1.018"
"128","0.2289","0.3297","0.00004846","1.019"
"129","0.2293","0.3309","0.00004936","1.02"
"130","0.2291","0.3309","0.00005028","1.021"
"131","0.2288","0.3305","0.0000512","1.021"
"132","0.2285","0.3306","0.00005216","1.023"
"133","0.2281","0.3292","0.00005313","1.021"
"134","0.2281","0.3296","0.0000541","1.022"
"135","0.2285","0.3295","0.0000551","1.02"
"136","0.2275","0.3287","0.00005612","1.021"
"137","0.2276","0.3288","0.00005716","1.022"
"138","0.2272","0.3286","0.00005822","1.023"
"139","0.2272","0.329","0.00005931","1.024"
"140","0.2269","0.3286","0.0000604","1.024"
"141","0.228","0.33","0.00006153","1.023"
"142","0.2283","0.3298","0.00006267","1.021"
"143","0.229","0.3309","0.00006383","1.022"
"144","0.2265","0.3279","0.00006501","1.024"
"145","0.2258","0.3276","0.00006622","1.026"
"146","0.2258","0.3279","0.00006745","1.027"
"147","0.2255","0.3275","0.00006868","1.027"
"148","0.2254","0.3257","0.00006996","1.022"
"149","0.2252","0.3253","0.00007126","1.022"
"150","0.2243","0.3244","0.00007258","1.023"
"151","0.2234","0.3224","0.00007393","1.021"
"152","0.2225","0.3217","0.0000753","1.022"
"153","0.221","0.319","0.00007669","1.02"
"154","0.2211","0.3193","0.00007811","1.021"
"155","0.2205","0.3189","0.00007955","1.023"
"156","0.2211","0.3197","0.00008104","1.023"
"157","0.2214","0.3208","0.00008257","1.025"
"158","0.2218","0.321","0.00008408","1.023"
"159","0.2224","0.3218","0.00008564","1.023"
"160","0.2232","0.3224","0.00008721","1.021"
"161","0.2231","0.3218","0.00008883","1.02"
"162","0.2212","0.3193","0.00009048","1.021"
"163","0.2202","0.3186","0.00009216","1.023"
"164","0.2212","0.3203","0.00009388","1.024"
"165","0.2214","0.3205","0.0000956","1.024"
"166","0.2205","0.3192","0.00009738","1.024"
"167","0.2216","0.3204","0.00009921","1.022"
"168","0.2209","0.3183","0.0001011","1.019"
"169","0.2196","0.3165","0.0001029","1.019"
"170","0.219","0.3161","0.0001048","1.021"
"171","0.2191","0.316","0.0001067","1.02"
"172","0.2182","0.3142","0.0001087","1.018"
"173","0.2177","0.3131","0.0001107","1.017"
"174","0.2184","0.314","0.0001128","1.017"
"175","0.2175","0.313","0.0001149","1.018"
"176","0.2152","0.3098","0.000117","1.018"
"177","0.2141","0.308","0.0001191","1.018"
"178","0.2138","0.3074","0.0001214","1.017"
"179","0.214","0.3075","0.0001237","1.016"
"180","0.2134","0.3066","0.000126","1.016"
"181","0.2143","0.3078","0.0001282","1.015"
"182","0.2134","0.3065","0.0001307","1.015"
"183","0.2128","0.3054","0.0001331","1.015"
"184","0.2114","0.3031","0.0001355","1.014"
"185","0.2122","0.3041","0.0001381","1.013"
"186","0.2136","0.3058","0.0001406","1.012"
"187","0.2155","0.3081","0.0001432","1.011"
"188","0.2149","0.3072","0.0001459","1.011"
"189","0.2164","0.309","0.0001486","1.01"
"190","0.2146","0.306","0.0001513","1.008"
"191","0.2155","0.3067","0.0001541","1.006"
"192","0.214","0.3039","0.000157","1.004"
"193","0.215","0.3048","0.0001599","1.002"
"194","0.2156","0.3048","0.0001629","0.9998"
"195","0.2147","0.3029","0.0001658","0.9977"
"196","0.2151","0.3026","0.0001689","0.9947"
"197","0.2145","0.3007","0.000172","0.9916"
"198","0.2143","0.2992","0.0001753","0.9873"
"199","0.2119","0.295","0.0001785","0.9845"
"200","0.2147","0.298","0.0001818","0.9816"
"201","0.2126","0.2942","0.0001852","0.9784"
"202","0.2119","0.2922","0.0001886","0.975"
"203","0.2109","0.2907","0.0001922","0.9744"
"204","0.2095","0.2887","0.0001956","0.9741"
"205","0.2087","0.2874","0.0001994","0.9736"
"206","0.2061","0.2854","0.000203","0.9789"
"207","0.206","0.2846","0.0002068","0.9768"
"208","0.2052","0.2829","0.0002106","0.975"
"209","0.207","0.287","0.0002146","0.9803"
"210","0.2087","0.2891","0.0002184","0.9793"
"211","0.2099","0.2902","0.0002226","0.9777"
"212","0.2104","0.291","0.0002266","0.978"
"213","0.2144","0.2961","0.0002309","0.9767"
"214","0.2157","0.2976","0.0002351","0.9756"
"215","0.2162","0.298","0.0002395","0.9748"
"216","0.2178","0.3006","0.000244","0.976"
"217","0.221","0.3056","0.0002485","0.9776"
"218","0.2225","0.3076","0.0002532","0.9778"
"219","0.2249","0.3104","0.0002577","0.9761"
"220","0.2253","0.3101","0.0002626","0.9734"
"221","0.2253","0.3091","0.0002674","0.9703"
"222","0.2255","0.3094","0.0002724","0.97"
"223","0.2224","0.305","0.0002773","0.9695"
"224","0.222","0.3059","0.0002825","0.9742"
"225","0.2229","0.3072","0.0002878","0.9745"
"226","0.223","0.3089","0.0002931","0.9792"
"227","0.2218","0.3067","0.0002985","0.9778"
"228","0.2229","0.3095","0.0003042","0.9816"
"229","0.2229","0.3099","0.0003096","0.9831"
"230","0.2236","0.3126","0.0003155","0.9885"
"231","0.2254","0.3159","0.0003214","0.9911"
"232","0.226","0.3178","0.0003274","0.9943"
"233","0.2259","0.3183","0.0003333","0.9966"
"234","0.2266","0.3202","0.0003396","0.9991"
"235","0.2273","0.3216","0.0003458","1.001"
"236","0.2264","0.3216","0.0003522","1.004"
"237","0.2266","0.3235","0.0003588","1.009"
"238","0.2282","0.3271","0.0003654","1.014"
"239","0.2287","0.329","0.0003721","1.017"
"240","0.2297","0.3321","0.0003792","1.022"
"241","0.2306","0.3345","0.0003861","1.026"
"242","0.2286","0.3322","0.0003933","1.027"
"243","0.2266","0.3308","0.0004005","1.032"
"244","0.2258","0.3294","0.000408","1.031"
"245","0.2236","0.3268","0.0004155","1.034"
"246","0.2235","0.3281","0.0004233","1.038"
"247","0.227","0.3328","0.0004311","1.037"
"248","0.2248","0.3291","0.0004392","1.035"
"249","0.225","0.3298","0.0004473","1.037"
"250","0.2255","0.3299","0.0004555","1.035"
"251","0.2246","0.3287","0.000464","1.035"
"252","0.2239","0.3275","0.0004726","1.034"
"253","0.2253","0.3275","0.0004814","1.028"
"254","0.2231","0.3235","0.0004903","1.025"
"255","0.2214","0.3199","0.0004994","1.022"
"256","0.216","0.3104","0.0005086","1.016"
"257","0.2134","0.3047","0.000518","1.01"
"258","0.2129","0.3018","0.0005276","1.003"
"259","0.2116","0.298","0.0005374","0.9959"
"260","0.2126","0.2977","0.0005474","0.9901"
"261","0.2126","0.2963","0.0005575","0.9853"
"262","0.2152","0.2986","0.0005679","0.9811"
"263","0.2182","0.3016","0.0005784","0.9773"
"264","0.2229","0.3069","0.0005891","0.9737"
"265","0.224","0.3069","0.0006","0.9688"
"266","0.2224","0.3042","0.0006112","0.9672"
"267","0.2203","0.3022","0.0006225","0.97"
"268","0.2199","0.302","0.000634","0.9712"
"269","0.2169","0.2976","0.0006458","0.9703"
"270","0.2174","0.2995","0.0006578","0.9742"
"271","0.2171","0.2999","0.0006699","0.9771"
"272","0.2152","0.299","0.0006824","0.9822"
"273","0.2116","0.296","0.000695","0.989"
"274","0.209","0.295","0.0007079","0.9978"
"275","0.2101","0.2984","0.000721","1.004"
"276","0.2085","0.2981","0.0007344","1.011"
"277","0.2126","0.3067","0.0007481","1.02"
"278","0.2108","0.3074","0.0007619","1.031"
"279","0.2122","0.3115","0.000776","1.038"
"280","0.2115","0.3107","0.0007904","1.039"
"281","0.2132","0.3114","0.0008051","1.033"
"282","0.2146","0.31","0.00082","1.021"
"283","0.2165","0.3105","0.0008352","1.014"
"284","0.2126","0.3012","0.0008506","1.002"
"285","0.2083","0.2907","0.0008664","0.9871"
"286","0.2053","0.2825","0.0008825","0.9732"
"287","0.2023","0.2755","0.0008988","0.963"
"288","0.2072","0.2816","0.0009155","0.9611"
"289","0.209","0.2854","0.0009324","0.9654"
"290","0.2136","0.2922","0.0009497","0.9671"
"291","0.2106","0.2892","0.0009673","0.9712"
"292","0.2094","0.2869","0.0009853","0.9686"
"293","0.2098","0.2878","0.001004","0.97"
"294","0.2125","0.2941","0.001022","0.9789"
"295","0.2092","0.2925","0.001041","0.9883"
"296","0.2091","0.2952","0.00106","0.9983"
"297","0.2079","0.2974","0.00108","1.011"
"298","0.2048","0.2982","0.0011","1.03"
"299","0.204","0.3007","0.00112","1.042"
"300","0.2022","0.2977","0.001141","1.041"
"301","0.2028","0.2968","0.001162","1.035"
"302","0.2077","0.3012","0.001184","1.025"
"303","0.2023","0.2873","0.001206","1.004"
"304","0.1987","0.2765","0.001228","0.9837"
"305","0.1964","0.2705","0.001251","0.9737"
"306","0.2012","0.2754","0.001274","0.9679"
"307","0.2075","0.282","0.001298","0.9608"
"308","0.205","0.2792","0.001322","0.963"
"309","0.2002","0.2762","0.001346","0.9759"
"310","0.1981","0.2767","0.001371","0.9874"
"311","0.1955","0.2774","0.001397","1.003"
"312","0.1973","0.2843","0.001423","1.019"
"313","0.1918","0.281","0.001449","1.036"
"314","0.1935","0.2882","0.001476","1.053"
"315","0.1972","0.2941","0.001503","1.055"
"316","0.1958","0.2893","0.001531","1.044"
"317","0.188","0.2702","0.001559","1.016"
"318","0.1892","0.2673","0.001588","0.9993"
"319","0.1948","0.2721","0.001618","0.9879"
"320","0.1945","0.2677","0.001648","0.9736"
"321","0.19","0.2608","0.001678","0.9705"
"322","0.1864","0.2575","0.00171","0.9767"
"323","0.1793","0.2522","0.001741","0.9945"
"324","0.1803","0.258","0.001773","1.012"
"325","0.181","0.2651","0.001806","1.035"
"326","0.1844","0.2711","0.00184","1.04"
"327","0.1872","0.2689","0.001874","1.016"
"328","0.1796","0.2502","0.001909","0.9854"
"329","0.1782","0.2423","0.001944","0.9613"
"330","0.1827","0.247","0.00198","0.956"
"331","0.1798","0.2437","0.002017","0.9585"
"332","0.1818","0.2498","0.002054","0.9716"
"333","0.1796","0.2521","0.002092","0.9928"
"334","0.1776","0.2569","0.002131","1.023"
"335","0.1737","0.2556","0.002171","1.04"
"336","0.1799","0.2617","0.002211","1.029"
"337","0.1747","0.2447","0.002252","0.9906"
"338","0.1735","0.2384","0.002293","0.9713"
"339","0.1816","0.2464","0.002336","0.9595"
"340","0.1764","0.2409","0.002379","0.9652"
"341","0.1703","0.2382","0.002423","0.9886"
"342","0.1701","0.2447","0.002468","1.017"
"343","0.168","0.2481","0.002514","1.044"
"344","0.1709","0.2503","0.002561","1.036"
"345","0.1656","0.235","0.002608","1.004"
"346","0.1713","0.2381","0.002656","0.9828"
"347","0.1672","0.2293","0.002706","0.9701"
"348","0.1579","0.2197","0.002756","0.984"
"349","0.1572","0.2252","0.002807","1.013"
"350","0.1573","0.2319","0.002859","1.042"
"351","0.1622","0.2329","0.002912","1.016"
"352","0.1561","0.2144","0.002966","0.9713"
"353","0.159","0.2142","0.003021","0.9525"
"354","0.1577","0.2144","0.003077","0.9614"
"355","0.1578","0.2223","0.003134","0.9957"
"356","0.1524","0.2241","0.003192","1.04"
"357","0.1577","0.2294","0.003251","1.029"
"358","0.1523","0.2111","0.003312","0.98"
"359","0.161","0.2186","0.003373","0.96"
"360","0.1541","0.2128","0.003435","0.9764"
"361","0.1512","0.2175","0.003499","1.017"
"362","0.1513","0.2237","0.003564","1.045"
"363","0.1464","0.2095","0.00363","1.012"
"364","0.1521","0.2106","0.003697","0.9795"
"365","0.1444","0.199","0.003766","0.9747"
"366","0.1399","0.2","0.003836","1.011"
"367","0.1424","0.2095","0.003907","1.04"
"368","0.1403","0.1948","0.003979","0.9819"
"369","0.1408","0.1902","0.004053","0.9551"
"370","0.1406","0.1939","0.004128","0.9756"
"371","0.1389","0.202","0.004205","1.028"
"372","0.1407","0.2041","0.004283","1.026"
"373","0.1387","0.1907","0.004362","0.972"
"374","0.142","0.1929","0.004443","0.9608"
"375","0.1369","0.1955","0.004525","1.009"
"376","0.1371","0.202","0.004609","1.042"
"377","0.1349","0.1895","0.004695","0.9933"
"378","0.1328","0.182","0.004782","0.9687"
"379","0.1269","0.1813","0.00487","1.01"
"380","0.1317","0.1924","0.004961","1.033"
"381","0.1272","0.1738","0.005052","0.9666"
"382","0.1276","0.1748","0.005146","0.9687"
"383","0.1261","0.1841","0.005242","1.032"
"384","0.1272","0.1807","0.005339","1.004"
"385","0.1317","0.1784","0.005438","0.9581"
"386","0.1259","0.1782","0.005538","1.001"
"387","0.1253","0.186","0.005641","1.05"
"388","0.1252","0.1753","0.005746","0.9904"
"389","0.1171","0.1637","0.005852","0.9882"
"390","0.1176","0.1742","0.005961","1.047"
"391","0.1172","0.1614","0.006071","0.9737"
"392","0.1176","0.1607","0.006184","0.966"
"393","0.1146","0.1683","0.006298","1.039"
"394","0.1172","0.1618","0.006415","0.9768"
"395","0.118","0.1636","0.006534","0.9804"
"396","0.1155","0.172","0.006655","1.053"
"397","0.1165","0.1637","0.006778","0.9934"
"398","0.109","0.1543","0.006904","1.001"
"399","0.1128","0.1649","0.007032","1.034"
"400","0.1099","0.1487","0.007162","0.9565"
"401","0.1106","0.1599","0.007295","1.022"
"402","0.1101","0.1539","0.00743","0.9884"
"403","0.1109","0.1536","0.007568","0.9797"
"404","0.1081","0.1603","0.007709","1.049"
"405","0.1093","0.1518","0.007851","0.9815"
"406","0.1034","0.1522","0.007997","1.041"
"407","0.1036","0.1428","0.008145","0.9742"
"408","0.1057","0.1488","0.008296","0.9959"
"409","0.1039","0.146","0.00845","0.9934"
"410","0.1048","0.1452","0.008607","0.9796"
"411","0.1015","0.1485","0.008766","1.035"
"412","0.09985","0.139","0.008929","0.9842"
"413","0.09988","0.1464","0.009094","1.036"
"414","0.09854","0.134","0.009263","0.9615"
"415","0.09801","0.1425","0.009434","1.028"
"416","0.1009","0.1378","0.009609","0.9656"
"417","0.09642","0.1417","0.009787","1.039"
"418","0.09497","0.1327","0.009969","0.9878"
"419","0.09527","0.1368","0.01015","1.016"
"420","0.09576","0.1333","0.01034","0.9841"
"421","0.09444","0.1313","0.01053","0.9829"
"422","0.094","0.1356","0.01073","1.02"
"423","0.09412","0.1313","0.01093","0.9861"
"424","0.09045","0.1336","0.01113","1.044"
"425","0.09053","0.1238","0.01134","0.9667"
"426","0.09055","0.1275","0.01155","0.996"
"427","0.09021","0.1302","0.01176","1.02"
"428","0.08973","0.1247","0.01198","0.983"
"429","0.08715","0.1266","0.0122","1.027"
"430","0.08786","0.1243","0.01243","1"
"431","0.08843","0.1205","0.01266","0.9636"
"432","0.08489","0.1242","0.01289","1.034"
"433","0.08288","0.1201","0.01313","1.025"
"434","0.08327","0.1135","0.01337","0.9636"
"435","0.08372","0.1172","0.01362","0.9903"
"436","0.08232","0.1212","0.01387","1.041"
"437","0.08069","0.115","0.01413","1.008"
"438","0.08011","0.1093","0.01439","0.9646"
"439","0.0809","0.1129","0.01466","0.9868"
"440","0.07874","0.1157","0.01493","1.039"
"441","0.07757","0.1131","0.01521","1.031"
"442","0.07896","0.1098","0.01549","0.9831"
"443","0.07907","0.1082","0.01578","0.9676"
"444","0.07727","0.1088","0.01607","0.9954"
"445","0.07508","0.1065","0.01637","1.003"
"446","0.07473","0.1074","0.01667","1.016"
"447","0.07409","0.1087","0.01698","1.038"
"448","0.07297","0.1069","0.0173","1.036"
"449","0.07343","0.1057","0.01762","1.018"
"450","0.07344","0.1054","0.01794","1.015"
"451","0.07078","0.1019","0.01828","1.018"
"452","0.07133","0.1009","0.01861","1"
"453","0.07159","0.1019","0.01896","1.006"
"454","0.06886","0.09928","0.01931","1.019"
"455","0.06918","0.09896","0.01967","1.012"
"456","0.06874","0.09976","0.02003","1.026"
"457","0.06682","0.09754","0.02041","1.032"
"458","0.06665","0.09588","0.02078","1.017"
"459","0.06556","0.09488","0.02117","1.023"
"460","0.06447","0.09015","0.02156","0.9888"
"461","0.06559","0.09045","0.02196","0.9751"
"462","0.06405","0.09109","0.02237","1.006"
"463","0.0637","0.09136","0.02278","1.014"
