"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"338","0.2098","0.2897","0.0005784","0.9764"
"339","0.2143","0.2946","0.0005678","0.9718"
"340","0.2154","0.2948","0.0005575","0.9675"
"341","0.2144","0.2935","0.0005474","0.9682"
"342","0.2132","0.2922","0.0005374","0.9693"
"343","0.2126","0.2928","0.0005276","0.9739"
"344","0.212","0.2916","0.0005181","0.9727"
"345","0.2122","0.2918","0.0005086","0.9724"
"346","0.2125","0.2934","0.0004994","0.9763"
"347","0.2114","0.2924","0.0004903","0.9782"
"348","0.2124","0.2947","0.0004813","0.9809"
"349","0.2086","0.2907","0.0004726","0.9855"
"350","0.206","0.2885","0.000464","0.9904"
"351","0.2036","0.2868","0.0004555","0.9959"
"352","0.2049","0.29","0.0004473","1.001"
"353","0.2063","0.2932","0.0004391","1.005"
"354","0.2062","0.2939","0.0004311","1.008"
"355","0.2081","0.298","0.0004232","1.012"
"356","0.2115","0.3043","0.0004155","1.017"
"357","0.2137","0.3091","0.000408","1.022"
"358","0.2125","0.3088","0.0004006","1.028"
"359","0.2128","0.3108","0.0003933","1.033"
"360","0.2155","0.3153","0.0003861","1.034"
"361","0.2158","0.315","0.0003791","1.032"
"362","0.217","0.3153","0.0003722","1.027"
"363","0.2152","0.3118","0.0003654","1.024"
"364","0.2163","0.314","0.0003588","1.026"
"365","0.2159","0.3136","0.0003523","1.027"
"366","0.2172","0.3156","0.0003459","1.027"
"367","0.2173","0.3143","0.0003395","1.023"
"368","0.2169","0.3133","0.0003333","1.021"
"369","0.2193","0.316","0.0003273","1.019"
"370","0.2185","0.3135","0.0003213","1.015"
"371","0.2179","0.3116","0.0003155","1.011"
"372","0.2176","0.3096","0.0003097","1.006"
"373","0.2183","0.3091","0.0003041","1.001"
"374","0.2144","0.302","0.0002986","0.9962"
"375","0.2141","0.3001","0.0002931","0.9911"
"376","0.2155","0.3006","0.0002878","0.9863"
"377","0.2136","0.2967","0.0002825","0.982"
"378","0.2135","0.295","0.0002774","0.9771"
"379","0.213","0.293","0.0002724","0.973"
"380","0.2122","0.2909","0.0002674","0.9693"
"381","0.2111","0.2894","0.0002626","0.9694"
"382","0.208","0.2855","0.0002578","0.9704"
"383","0.2089","0.2883","0.0002531","0.976"
"384","0.2139","0.2953","0.0002485","0.9763"
"385","0.2159","0.2976","0.000244","0.9747"
"386","0.2171","0.2989","0.0002395","0.9734"
"387","0.2179","0.3003","0.0002351","0.9744"
"388","0.218","0.3004","0.0002309","0.9744"
"389","0.2201","0.3038","0.0002267","0.9762"
"390","0.2223","0.3066","0.0002225","0.9752"
"391","0.2239","0.3087","0.0002185","0.975"
"392","0.2245","0.3096","0.0002146","0.9753"
"393","0.2241","0.3105","0.0002106","0.9797"
"394","0.2242","0.3106","0.0002068","0.9797"
"395","0.2236","0.3094","0.000203","0.9782"
"396","0.2219","0.3065","0.0001993","0.9764"
"397","0.2214","0.3052","0.0001958","0.9747"
"398","0.2227","0.3066","0.0001922","0.9737"
"399","0.2205","0.3038","0.0001887","0.9742"
"400","0.2192","0.3019","0.0001852","0.9738"
"401","0.219","0.3024","0.0001818","0.9762"
