"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"1","0.03208","0.04692","0.2821","1.034"
"2","0.03117","0.04553","0.277","1.033"
"3","0.03045","0.04445","0.2719","1.032"
"4","0.03092","0.04519","0.267","1.034"
"5","0.03211","0.04686","0.2621","1.032"
"6","0.02991","0.04361","0.2573","1.031"
"7","0.03132","0.04577","0.2527","1.033"
"8","0.02923","0.04264","0.2481","1.031"
"9","0.02993","0.04366","0.2435","1.031"
"10","0.03011","0.04391","0.2391","1.031"
"11","0.02902","0.04223","0.2348","1.029"
"12","0.02924","0.04253","0.2305","1.029"
"13","0.02915","0.04239","0.2263","1.028"
"14","0.02893","0.04209","0.2222","1.029"
"15","0.029","0.04218","0.2181","1.028"
"16","0.02833","0.04119","0.2142","1.028"
"17","0.02836","0.04117","0.2103","1.027"
"18","0.02901","0.04211","0.2065","1.026"
"19","0.02725","0.03952","0.2027","1.026"
"20","0.02832","0.04119","0.199","1.028"
"21","0.02717","0.03937","0.1954","1.024"
"22","0.02818","0.04091","0.1918","1.027"
"23","0.02718","0.03938","0.1883","1.024"
"24","0.02697","0.03908","0.1849","1.025"
"25","0.02832","0.04116","0.1816","1.028"
"26","0.02803","0.0407","0.1782","1.027"
"27","0.02728","0.03952","0.175","1.024"
"28","0.02702","0.03914","0.1718","1.024"
"29","0.02697","0.03909","0.1687","1.025"
"30","0.02733","0.03949","0.1656","1.022"
"31","0.02732","0.03961","0.1626","1.025"
"32","0.02787","0.04045","0.1596","1.027"
"33","0.02684","0.03881","0.1568","1.023"
"34","0.02605","0.03756","0.1539","1.019"
"35","0.02718","0.03931","0.1511","1.023"
"36","0.02678","0.03878","0.1483","1.024"
"37","0.02609","0.03764","0.1457","1.02"
"38","0.02703","0.03907","0.143","1.022"
"39","0.02613","0.03772","0.1404","1.021"
"40","0.02685","0.03886","0.1378","1.023"
"41","0.02643","0.03798","0.1353","1.016"
"42","0.02665","0.03834","0.1328","1.017"
"43","0.02694","0.0388","0.1305","1.018"
"44","0.0266","0.03825","0.1281","1.017"
"45","0.02656","0.03834","0.1258","1.021"
"46","0.02704","0.03891","0.1235","1.018"
"47","0.02708","0.0391","0.1212","1.021"
"48","0.02723","0.03918","0.119","1.017"
"49","0.02718","0.03916","0.1168","1.019"
"50","0.02734","0.03941","0.1147","1.019"
"51","0.02734","0.03936","0.1126","1.018"
"52","0.02736","0.03938","0.1106","1.018"
"53","0.02743","0.03951","0.1086","1.019"
"54","0.02774","0.0399","0.1066","1.017"
"55","0.02779","0.03986","0.1046","1.014"
"56","0.02821","0.04072","0.1027","1.021"
"57","0.02818","0.0405","0.1009","1.016"
"58","0.02829","0.04046","0.09903","1.011"
"59","0.0285","0.04093","0.09723","1.015"
"60","0.02909","0.04202","0.09546","1.021"
"61","0.02922","0.04218","0.09372","1.021"
"62","0.02902","0.04163","0.09201","1.014"
"63","0.02976","0.04266","0.09034","1.014"
"64","0.02912","0.0416","0.08869","1.01"
"65","0.02995","0.0433","0.08708","1.022"
"66","0.02982","0.0426","0.0855","1.01"
"67","0.0304","0.04387","0.08394","1.02"
"68","0.03019","0.0431","0.08241","1.009"
"69","0.03132","0.04509","0.08091","1.018"
"70","0.03056","0.04374","0.07944","1.012"
"71","0.03171","0.04559","0.07799","1.017"
"72","0.03157","0.04525","0.07657","1.013"
"73","0.0315","0.045","0.07518","1.01"
"74","0.03273","0.0471","0.07381","1.018"
"75","0.03275","0.04697","0.07247","1.014"
"76","0.03232","0.04597","0.07115","1.006"
"77","0.03307","0.04743","0.06985","1.014"
"78","0.0342","0.04931","0.06858","1.019"
"79","0.03414","0.04884","0.06734","1.012"
"80","0.0341","0.04892","0.06611","1.014"
"81","0.03395","0.04803","0.06491","1"
"82","0.0347","0.04963","0.06373","1.011"
"83","0.03501","0.05022","0.06257","1.014"
"84","0.03563","0.05071","0.06143","1.006"
