"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"1","0.00000471","0.0852","0.118","0.98"
"2","0.00000478","0.0906","0.126","0.981"
"3","0.00000488","0.0965","0.134","0.98"
"4","0.00000497","0.104","0.144","0.981"
"5","0.00000506","0.113","0.156","0.98"
"6","0.00000515","0.119","0.165","0.982"
"7","0.00000525","0.125","0.174","0.984"
"8","0.00000534","0.132","0.185","0.987"
"9","0.00000545","0.138","0.194","0.99"
"10","0.00000554","0.142","0.2","0.994"
"11","0.00000564","0.148","0.209","0.998"
"12","0.00000576","0.153","0.217","1"
"13","0.00000587","0.157","0.223","1.01"
"14","0.00000597","0.159","0.226","1.01"
"15","0.00000608","0.164","0.234","1.01"
"16","0.00000619","0.166","0.239","1.02"
"17","0.00000631","0.168","0.242","1.02"
"18","0.00000642","0.17","0.246","1.03"
"19","0.00000655","0.168","0.245","1.03"
"20","0.00000667","0.164","0.24","1.03"
"21","0.0000068","0.164","0.239","1.03"
"22","0.00000693","0.158","0.231","1.03"
"23","0.00000704","0.152","0.221","1.03"
"24","0.00000718","0.146","0.212","1.03"
"25","0.00000731","0.137","0.199","1.02"
"26","0.00000744","0.13","0.187","1.02"
"27","0.00000757","0.119","0.17","1.02"
"28","0.00000773","0.113","0.161","1.01"
"29","0.00000785","0.102","0.145","1"
"30","0.00000801","0.1","0.141","0.994"
"31","0.00000816","0.101","0.141","0.989"
"32","0.0000083","0.0951","0.132","0.985"
"33","0.00000846","0.0892","0.123","0.978"
"34","0.00000862","0.0918","0.127","0.975"
"35","0.00000878","0.0966","0.133","0.973"
"36","0.00000893","0.101","0.138","0.972"
"37","0.00000911","0.108","0.148","0.976"
"38","0.00000928","0.113","0.156","0.978"
"39","0.00000945","0.115","0.16","0.982"
"40","0.00000963","0.116","0.161","0.983"
"41","0.0000098","0.116","0.161","0.984"
"42","0.00000998","0.115","0.16","0.985"
"43","0.0000102","0.115","0.16","0.983"
"44","0.0000104","0.113","0.156","0.982"
"45","0.0000106","0.11","0.152","0.979"
"46","0.0000107","0.106","0.146","0.975"
"47","0.000011","0.105","0.144","0.972"
"48","0.0000111","0.0956","0.131","0.967"
"49","0.0000114","0.0872","0.119","0.966"
"50","0.0000116","0.0872","0.119","0.963"
"51","0.0000118","0.087","0.118","0.962"
"52","0.000012","0.0849","0.117","0.978"
"53","0.0000122","0.0822","0.114","0.978"
"54","0.0000124","0.0839","0.116","0.977"
"55","0.0000127","0.0864","0.12","0.978"
"56","0.0000129","0.0885","0.122","0.978"
"57","0.0000131","0.0897","0.125","0.982"
"58","0.0000134","0.0957","0.133","0.984"
"59","0.0000136","0.103","0.143","0.984"
"60","0.0000139","0.112","0.156","0.984"
"61","0.0000142","0.119","0.166","0.988"
"62","0.0000144","0.119","0.167","0.991"
"63","0.0000147","0.124","0.174","0.994"
"64","0.000015","0.124","0.174","0.996"
"65","0.0000152","0.125","0.176","0.998"
"66","0.0000155","0.125","0.177","0.999"
"67","0.0000158","0.118","0.166","0.997"
"68","0.0000161","0.117","0.165","0.996"
"69","0.0000164","0.102","0.143","0.99"
"70","0.0000167","0.0908","0.126","0.98"
"71","0.000017","0.0943","0.13","0.979"
"72","0.0000173","0.103","0.142","0.977"
"73","0.0000176","0.106","0.147","0.98"
"74","0.000018","0.11","0.153","0.982"
"75","0.0000183","0.111","0.155","0.985"
"76","0.0000187","0.102","0.142","0.983"
"77","0.000019","0.0983","0.136","0.979"
"78","0.0000193","0.105","0.146","0.981"
"79","0.0000197","0.114","0.159","0.985"
"80","0.0000201","0.119","0.167","0.992"
"81","0.0000204","0.122","0.172","0.996"
"82","0.0000208","0.125","0.176","0.998"
"83","0.0000212","0.122","0.172","0.999"
"84","0.0000216","0.114","0.16","0.995"
"85","0.000022","0.11","0.154","0.991"
"86","0.0000224","0.106","0.148","0.987"
"87","0.0000228","0.106","0.148","0.985"
"88","0.0000233","0.108","0.15","0.985"
"89","0.0000237","0.0959","0.133","0.98"
"90","0.0000241","0.0903","0.124","0.971"
"91","0.0000246","0.0931","0.127","0.968"
"92","0.000025","0.0949","0.13","0.969"
"93","0.0000255","0.0916","0.126","0.972"
"94","0.000026","0.088","0.121","0.971"
"95","0.0000264","0.0824","0.113","0.971"
"96","0.0000269","0.0807","0.111","0.971"
"97","0.0000274","0.0765","0.105","0.97"
